Language,Energy (J),Time (ms),Ratio (J/ms),Memory (MB),Peak (MB)
C,35.93,853.4,0.04,131.25,0.0
C++,36.36,885.4,0.04,131.25,0.0
C#,304.97,11891.0,0.03,131.25,0.0
Rust,35.98,708.4,0.05,131.25,0.0
Java,77.87,1514.0,0.05,131.25,0.0
