Language,Energy (J),Time (ms),Ratio (J/ms),Memory (MB),Peak (MB)
C,68.63,3485.2,0.02,0.0,0.0
C++,68.73,3484.8,0.02,0.0,0.0
C#,68.0,3423.6,0.02,0.0,0.0
Rust,67.63,3421.4,0.02,0.0,0.0
Java,84.39,4140.2,0.02,0.0,0.0
