Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fannkuch-redux,310.13,281.04,0.0,1.46,2630,1.87,0
fannkuch-redux,308.65,279.41,0.0,1.47,2636,1.87,0
fannkuch-redux,307.51,278.36,0.0,1.47,2635,1.87,0
fannkuch-redux,309.01,279.79,0.0,1.47,2637,1.87,0
fannkuch-redux,307.06,277.77,0.0,1.47,2646,1.87,0
fannkuch-redux,204.07,169.22,0.0,1.75,3151,1.87,0
fannkuch-redux,204.01,169.09,0.0,1.75,3152,1.87,0
fannkuch-redux,203.88,169.1,0.0,1.75,3143,1.87,0
fannkuch-redux,204.27,169.42,0.0,1.75,3148,1.87,0
fannkuch-redux,204.58,169.64,0.0,1.75,3153,1.87,0
