Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
2427.7340999999997;98767386;1351254;64;
2411.5371999999998;98039117;1341183;64;
2414.7898000000005;98238518;1342831;64;
2422.592700000001;98478934;1347164;63.5;
2414.177600000001;98169305;1343320;63.5;
2414.0302999999985;98067803;1342770;64;
2412.9822999999997;98021172;1342159;63.5;
2412.936600000001;97988336;1342221;63.5;
2413.158800000001;98083916;1342160;64;
2426.629000000001;98543937;1349362;64.5;
2427.3997999999992;98704215;1349911;65;
2412.9010000000017;98106377;1342160;64;
2413.891599999999;98034295;1342770;64;
2411.7713000000003;97874505;1341671;64;
2411.8747000000003;97888361;1341610;63.5;
2413.010500000004;97801752;1342159;63;
2411.977200000001;97375239;1341611;63.5;
2410.875899999999;97673884;1341061;64;
2413.590299999996;98158684;1342709;63.5;
2411.7788999999975;97934747;1341610;63.5;
2423.0861000000004;98459465;1347714;64.5;
2412.4732000000004;98086968;1342648;63.5;
2418.803700000004;98294060;1345577;64;
2412.335899999998;98028862;1341611;64;
2409.5956000000006;97896844;1340511;64;
2411.4130000000005;97900079;1341611;64;
2410.473100000003;97840631;1340512;64;
2418.968299999993;98345512;1345516;64;
2419.306700000001;98326653;1345456;63.5;
2410.830600000001;97969353;1341000;63.5;
2412.7780000000057;98082879;1342221;63.5;
2411.887699999992;97971063;1341610;63.5;
2413.974700000006;98050896;1342709;64;
2413.224500000011;98059075;1342709;64;
2411.7992000000086;97933832;1341610;64;
2412.6511000000028;97905755;1342160;64;
2409.3947999999946;97904839;1339962;63.5;
2411.5550999999978;97906061;1341550;63.5;
2411.535300000003;98110344;1341671;63;
2412.40370000001;98082269;1341671;63;
2411.136699999988;98093194;1341000;63.5;
2411.219200000007;97906732;1341061;64;
2423.1031000000075;98490593;1348263;64;
2412.7279000000126;98075920;1342281;64;
2423.2532000000065;98512626;1347775;64;
2411.7070999999996;98001520;1341671;64;
2425.842300000004;98622367;1349423;64.5;
2413.6198000000004;98193657;1342770;64;
2412.8496999999916;98059136;1342160;64;
2412.6465999999928;98138909;1342098;64;
2410.995900000009;97958490;1341061;64;
2412.5804999999964;98012505;1342221;64;
2415.8740000000107;98231560;1343807;64;
