Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,138.52,97.15,0.0,2.08,3737,42.27,0
n-body,134.95,94.48,0.0,2.04,3655,42.27,0
n-body,133.48,93.24,0.0,2.02,3636,42.27,0
n-body,133.65,93.35,0.0,2.02,3640,42.27,0
n-body,133.46,93.23,0.0,2.02,3635,42.27,0
n-body,133.49,93.26,0.0,2.02,3636,42.27,0
n-body,136.12,95.23,0.0,2.05,3694,42.27,0
n-body,134.61,93.97,0.0,2.04,3669,42.27,0
n-body,134.61,94.08,0.0,2.04,3663,42.27,0
n-body,136.92,95.9,0.0,2.06,3705,42.27,0
