Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
353.21510000000035;41372514;201415;77.5;
359.5124999999998;40844378;200989;76.5;
353.14490000000023;40732867;197021;76.5;
361.96810000000005;40548358;202575;77.5;
359.17319999999927;40885089;200927;76;
353.58259999999973;40632708;196716;76.5;
356.20470000000023;40909014;199158;79.5;
360.47569999999996;40994402;201598;80;
353.35660000000007;40364704;196777;78.5;
353.71460000000025;40340656;196838;79.5;
354.0655999999999;40268513;197326;78.5;
354.83879999999954;40257526;197570;79;
352.127199999999;40753863;196228;80.5;
351.3690999999999;40477923;195679;79.5;
362.4264999999996;40762835;203490;78;
363.0696000000007;40805315;202453;78.5;
348.71609999999964;40346637;194091;80.5;
358.6918000000005;40364948;199524;80.5;
353.09619999999995;40466632;196655;81;
357.3188000000009;40836565;199645;82;
364.45540000000074;40945635;203002;81.5;
355.08460000000014;40708697;197815;81;
352.4223000000002;40650653;196594;81.5;
351.85109999999986;40253315;196044;82.5;
359.9928;40789263;200561;82.5;
357.0787999999993;40498553;198852;82.5;
350.0066000000006;40398579;194885;83;
409.5216999999993;30074447;228454;71.5;
414.58810000000085;26724418;230529;59.5;
429.8251;27901052;242309;59;
423.6224000000002;27441458;237060;58.5;
416.1376;26839470;232055;58;
413.7461999999996;26870354;231079;58.5;
417.3687000000009;26993522;232482;59;
417.5046999999995;27010673;232848;59;
417.3331999999973;27086784;232178;58.5;
418.9300000000003;27071830;233519;58.5;
415.8866999999991;27019096;231750;59.5;
419.27160000000003;27085318;233947;58.5;
415.3734000000004;26913384;232544;57.5;
415.4982999999993;26928581;231261;57;
417.09539999999834;27055350;232300;58;
415.9579999999987;26878105;231262;58;
411.46500000000015;26658867;228881;58;
414.54039999999804;26864372;231079;58.5;
419.0366999999969;27200736;233398;58;
417.7574999999997;27034538;232482;58;
415.85180000000037;26865165;231018;58;
416.8822999999975;26992240;232299;58;
413.5797999999995;26803093;230468;58;
415.1887000000024;26908501;231811;57.5;
412.28419999999824;26793510;229858;57;
413.98229999999967;26706047;230529;57.5;
425.5613000000012;27393728;236572;57.5;
410.46519999999873;26908013;229003;57;
414.7487000000001;26805595;230774;58;
415.517399999997;26937797;231262;58.5;
419.40689999999813;27191947;233214;57.5;
412.5434000000023;26762627;229369;57.5;
416.8281999999999;27035697;233825;57.5;
415.366399999999;26940178;232177;58;
414.74809999999707;26871636;231201;58;
411.8269999999975;26735588;229553;57.5;
418.40780000000086;27126334;232909;57;
414.2428;26889702;230651;58;
413.97580000000016;26799125;230651;59;
419.28900000000067;27175956;233215;57.5;
416.9412000000011;26880425;232238;57;
411.64689999999973;26896964;229431;58.5;
414.1422999999995;26859612;230773;58.5;
416.15620000000126;26938285;231750;58;
414.2983999999997;26974297;231750;57.5;
418.41949999999997;27118522;232848;58;
412.5256999999983;26848991;230163;58;
418.5529999999999;27053031;246643;57.5;
414.2969000000012;27012871;231689;57;
414.2818000000043;26848442;230712;57.5;
413.98650000000634;26808403;230834;58;
414.16979999999603;26884147;230774;57.5;
414.47589999999764;26967216;231200;57;
415.41189999999915;26955925;231140;58;
414.06030000000464;26881584;230590;59;
413.3325000000041;26814995;230224;58.5;
412.77320000000327;26669793;229309;58;
412.9322000000029;26778984;231506;57.5;
417.2768999999971;27078910;232300;57;
414.9704000000056;26907829;231383;57;
412.84389999999985;26878288;230102;57.5;
415.6478999999963;26897941;231079;57.5;
413.60629999999946;26827691;230041;57;
412.04929999999877;26706352;229491;57;
416.25;27017692;231811;56.5;
419.10399999999936;27210746;233337;56.5;
