Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
1768.9443000000902;62625938;984129;54.5;
1771.3111999999965;62856651;985532;55.5;
1769.154099999927;62675926;984006;55.5;
1771.4784000000218;62807029;985410;55.5;
1771.7917000000598;63301413;986142;55.5;
1770.6631000000052;62644493;984677;56;
1762.687900000019;62317223;980222;55.5;
1765.4813000001013;62472069;981809;55;
1769.8144999999786;62591758;984129;55;
1771.080399999977;63024802;986021;55.5;
1767.8536000000313;62619591;983456;56;
1761.9900999999372;62466820;980284;55.5;
1766.1532000000589;62481285;983090;54.5;
1765.8057999999728;62519554;981931;55;
1766.766500000027;62510827;982419;55.5;
1759.9346999999834;62244287;979063;56;
1769.827500000014;62639366;984494;56;
1760.0303999999305;62259240;979002;54.5;
1767.1178000000073;62508995;982908;55.5;
1770.407799999928;62635765;984616;56;
1764.453199999989;62436852;981198;55.5;
1759.390599999926;62242455;978391;55.5;
1760.8806999999797;62311791;979489;55;
1768.9280999999028;62631310;984007;55;
1767.4135999999708;62548607;982969;56;
1768.5424999999814;62570091;983945;55.5;
1772.2793999999994;62803795;986081;56;
1765.59169999999;62458275;981748;55.5;
1764.7345000000205;62467613;981321;55;
1766.9824999999255;62552391;983152;55.5;
1764.4507999999914;62458641;981199;56;
1764.2142999999924;62441430;981260;56;
1771.528900000034;62757530;985654;55;
1770.18889999995;62673850;984555;56;
1771.0610000001034;62655907;985105;56;
1770.9316999999573;62736229;985166;55.5;
1765.4881999999052;62454186;981687;55.5;
1762.547600000049;62420555;980039;55.5;
1766.6480000000447;62492699;982298;55.5;
1767.5598000000464;62556603;982846;56;
1768.4398999999976;62607933;983457;55.5;
1768.278500000015;62615928;983396;55.5;
1770.8778999999631;62659752;984495;55.5;
1768.4403999999631;62601646;983335;56;
1763.3630999999586;62368981;980588;56;
1765.3805000000866;62516380;981748;56;
1767.390400000033;62554466;982846;56;
1770.8940999999177;62643699;985044;55.5;
1771.4013000000268;62754722;985104;56;
1769.4017999999924;62587669;984495;55.5;
1770.7541000000201;62658592;985105;56;
1771.3089000000618;62698325;985044;56;
1770.3500000000931;62702965;984495;56;
1760.3778000000166;62286400;978940;56;
1768.5514999999432;62606285;983701;56;
1770.592900000047;62653038;984494;56;
1770.91949999996;62679527;985166;56;
1769.7810000000754;62670799;984677;56;
1770.7985000000335;62690025;985105;55.5;
1768.6339000000153;62619408;984556;55.5;
1771.9099999999162;62777122;985898;56;
1769.705100000021;62651756;984556;56;
1765.4137999999803;62495690;981748;56;
1764.4614000000292;62449669;981260;55.5;
1764.9924999999348;62445519;981199;55.5;
1770.8871000000509;62644127;985044;56;
1769.8035999999847;62627769;984555;56;
1759.7567999999737;62196618;978941;55.5;
1767.2757999999449;62579857;982846;55.5;
1771.4210999999195;62780174;985837;56;
1767.1000000000931;62580833;982847;55.5;
1768.5346000000136;62598839;983457;56;
1770.7058999999426;62655296;985105;56;
1771.5176999999676;62736961;986081;55.5;
1770.6051999999909;62705589;985166;55.5;
1769.2177000000374;62631614;984006;55.5;
1767.8675999999978;62562767;982846;55.5;
1769.486200000043;62667259;984006;56;
1767.4305000000168;62541465;983396;55.5;
1770.342399999965;62633385;984494;55.5;
1769.035600000061;62610863;983335;55.5;
1769.4799999999814;62661888;983945;56;
1771.4712999999756;62726768;985043;56;
1770.3066999999573;62669457;984495;55;
1768.1304000000237;62583214;983335;56;
1772.23330000008;62712059;986020;53;
1768.4873999999836;62560325;983457;55.5;
1769.9185000000289;62628258;984556;55;
1769.421200000099;62615990;983946;55.5;
1771.2848999999696;62763511;985105;56;
1765.876900000032;62395104;982236;56;
1770.9214000001084;62635216;985166;56;
1768.9747999999672;62591758;983884;56;
1770.5549999999348;62652062;985105;56;
1769.5067999998573;62647178;984495;56;
1770.1212000001688;62635521;984555;56;
1769.1736000000965;62610679;983946;55.5;
1770.6843000000808;62660789;984616;55.5;
1769.4516000000294;62602989;984495;55.5;
1768.842500000028;62632164;983945;56;
1770.0793000000995;62698448;984556;55.5;
1768.0785000000615;62504845;982847;55.5;
1771.6282999999821;62798912;985044;56;
1769.6944999999832;62637963;983946;56;
1770.3944999999367;62669151;984494;56;
1770.0979999999981;62688682;984495;55.5;
1769.430599999847;62630516;984494;55.5;
1769.496999999974;62690514;984556;56;
1770.808699999936;62649925;985044;56;
1769.9697999998461;62653465;984494;56;
1766.784300000174;62502220;982847;55;
1770.2545000000391;62677452;984495;55.5;
1768.8950999998488;62559227;983396;55.5;
1769.694800000172;62662804;983884;56;
1768.780199999921;62608665;983335;56;
1770.1822999999858;62630088;984434;56;
1769.8976000000257;62673546;984555;56;
1773.6647000000812;62907676;988340;55;
1770.121499999892;62687095;984800;55.5;
1771.47350000008;63501242;986081;55.5;
1771.5248000000138;62749229;986143;56;
1766.2277999999933;62557213;982358;55.5;
1770.0063999998383;62655174;984617;55.5;
1767.7909999999683;62574913;982908;56;
1769.3678000001237;62595665;984190;56;
1769.032799999928;62707542;984006;56;
1770.8619999999646;62680625;984495;56;
1768.3106000002008;62559105;983457;56;
1771.0126999998465;62723595;985105;55;
1768.7609999999404;62555748;984006;55.5;
1770.907099999953;62678551;984555;55.5;
1770.438199999975;62651451;984495;56;
1770.5594000001438;62665489;985105;56;
1768.2105999998748;62557640;983396;55.5;
1770.6030999999493;62658836;985105;55.5;
1770.8854000000283;62729881;985227;55;
1768.7680999999866;62619530;984006;55.5;
1770.906799999997;62753807;985044;55.5;
1769.7701999999117;62678978;983945;55.5;
1771.2998000001535;62749229;985105;55.5;
1767.4095999998972;62544762;982785;55.5;
1770.747800000012;62657066;984494;55;
1770.1371999999974;62715782;984556;55.5;
1771.7386000000406;62753745;985593;56;
1770.462399999844;62724815;984556;56;
1768.965199999977;62641136;983396;56;
1769.8660999999847;62625511;983946;56;
1770.625699999975;62684654;984494;55.5;
1770.5535000001546;62707726;984494;55.5;
1770.5326999998651;62646873;985044;55;
