Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fannkuch-redux,831.28,670.93,0,10.47,14453.68,2.0,0
fannkuch-redux,377.97,342.67,0,1.78,3188.51,2.0,0
fannkuch-redux,376.61,341.75,0,1.75,3149.02,2.0,0
fannkuch-redux,377.49,342.58,0,1.76,3152.56,2.0,0
fannkuch-redux,346.95,310.19,0,1.85,3322.72,2.0,0
fannkuch-redux,287.06,247.16,0,2.01,3602.16,2.0,0
fannkuch-redux,287.15,246.97,0,2.02,3632.58,2.0,0
fannkuch-redux,287.32,247.44,0,2.01,3603.09,2.0,0
fannkuch-redux,287.95,247.62,0,2.03,3641.34,2.0,0
fannkuch-redux,288.56,248.39,0,2.02,3628.9,2.0,0
fannkuch-redux,831.28,670.93,0,10.47,14453.68,2.0,0
fannkuch-redux,377.97,342.67,0,1.78,3188.51,2.0,0
fannkuch-redux,376.61,341.75,0,1.75,3149.02,2.0,0
fannkuch-redux,377.49,342.58,0,1.76,3152.56,2.0,0
fannkuch-redux,346.95,310.19,0,1.85,3322.72,2.0,0
fannkuch-redux,287.06,247.16,0,2.01,3602.16,2.0,0
fannkuch-redux,287.15,246.97,0,2.02,3632.58,2.0,0
fannkuch-redux,287.32,247.44,0,2.01,3603.09,2.0,0
fannkuch-redux,287.95,247.62,0,2.03,3641.34,2.0,0
fannkuch-redux,288.56,248.39,0,2.02,3628.9,2.0,0
fannkuch-redux,831.28,670.93,0,10.47,14453.68,2.0,0
fannkuch-redux,377.97,342.67,0,1.78,3188.51,2.0,0
fannkuch-redux,376.61,341.75,0,1.75,3149.02,2.0,0
fannkuch-redux,377.49,342.58,0,1.76,3152.56,2.0,0
fannkuch-redux,346.95,310.19,0,1.85,3322.72,2.0,0
fannkuch-redux,287.06,247.16,0,2.01,3602.16,2.0,0
fannkuch-redux,287.15,246.97,0,2.02,3632.58,2.0,0
fannkuch-redux,287.32,247.44,0,2.01,3603.09,2.0,0
fannkuch-redux,287.95,247.62,0,2.03,3641.34,2.0,0
fannkuch-redux,288.56,248.39,0,2.02,3628.9,2.0,0
fannkuch-redux,831.28,670.93,0,10.47,14453.68,2.0,0
fannkuch-redux,377.97,342.67,0,1.78,3188.51,2.0,0
fannkuch-redux,376.61,341.75,0,1.75,3149.02,2.0,0
fannkuch-redux,377.49,342.58,0,1.76,3152.56,2.0,0
fannkuch-redux,346.95,310.19,0,1.85,3322.72,2.0,0
fannkuch-redux,287.06,247.16,0,2.01,3602.16,2.0,0
fannkuch-redux,287.15,246.97,0,2.02,3632.58,2.0,0
fannkuch-redux,287.32,247.44,0,2.01,3603.09,2.0,0
fannkuch-redux,287.95,247.62,0,2.03,3641.34,2.0,0
fannkuch-redux,288.56,248.39,0,2.02,3628.9,2.0,0
fannkuch-redux,831.28,670.93,0,10.47,14453.68,2.0,0
fannkuch-redux,377.97,342.67,0,1.78,3188.51,2.0,0
fannkuch-redux,376.61,341.75,0,1.75,3149.02,2.0,0
fannkuch-redux,377.49,342.58,0,1.76,3152.56,2.0,0
fannkuch-redux,346.95,310.19,0,1.85,3322.72,2.0,0
fannkuch-redux,287.06,247.16,0,2.01,3602.16,2.0,0
fannkuch-redux,287.15,246.97,0,2.02,3632.58,2.0,0
fannkuch-redux,287.32,247.44,0,2.01,3603.09,2.0,0
fannkuch-redux,287.95,247.62,0,2.03,3641.34,2.0,0
fannkuch-redux,288.56,248.39,0,2.02,3628.9,2.0,0
