Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fasta,529.65,439.36,0.0,4.59,8157,40.74,0
fasta,548.73,455.2,0.0,4.76,8446,40.74,0
fasta,539.6,447.49,0.0,4.68,8315,40.74,0
fasta,559.31,463.93,0.0,4.85,8612,40.74,0
fasta,562.02,466.16,0.0,4.87,8655,40.74,0
fasta,524.64,435.13,0.0,4.56,8085,40.74,0
fasta,559.06,463.73,0.0,4.85,8610,40.74,0
fasta,610.04,506.09,0.0,5.28,9389,40.74,0
fasta,613.29,508.66,0.0,5.31,9455,40.74,0
fasta,588.28,487.9,0.0,5.1,9059,40.74,0
