Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fannkuch-redux,289.74,231.54,0.0,2.93,5258,1.87,0
fannkuch-redux,290.77,231.88,0.0,2.97,5322,1.87,0
fannkuch-redux,293.26,234.77,0.0,2.94,5285,1.87,0
fannkuch-redux,293.0,234.2,0.0,2.96,5311,1.87,0
fannkuch-redux,293.8,234.72,0.0,2.97,5339,1.87,0
fannkuch-redux,294.43,235.2,0.0,2.98,5350,1.87,0
fannkuch-redux,289.58,231.47,0.0,2.93,5250,1.87,0
fannkuch-redux,290.4,232.11,0.0,2.93,5265,1.87,0
fannkuch-redux,287.02,229.74,0.0,2.88,5176,1.87,0
fannkuch-redux,286.08,228.66,0.0,2.89,5187,1.87,0
fannkuch-redux,289.87,231.58,0.0,2.93,5267,1.87,0
fannkuch-redux,283.9,227.02,0.0,2.86,5137,1.87,0
fannkuch-redux,289.32,231.25,0.0,2.92,5246,1.87,0
fannkuch-redux,293.73,234.92,0.0,2.96,5312,1.87,0
fannkuch-redux,292.61,233.9,0.0,2.95,5304,1.87,0
fannkuch-redux,289.9,231.93,0.0,2.92,5236,1.87,0
fannkuch-redux,289.35,231.3,0.0,2.92,5244,1.87,0
fannkuch-redux,294.14,235.26,0.0,2.96,5319,1.87,0
fannkuch-redux,288.57,231.22,0.0,2.89,5180,1.87,0
fannkuch-redux,290.52,232.26,0.0,2.93,5263,1.87,0
fannkuch-redux,296.09,237.0,0.0,2.97,5337,1.87,0
fannkuch-redux,293.4,234.48,0.0,2.97,5322,1.87,0
fannkuch-redux,282.99,226.26,0.0,2.85,5123,1.87,0
fannkuch-redux,278.92,223.28,0.0,2.8,5027,1.87,0
fannkuch-redux,294.27,235.19,0.0,2.97,5338,1.87,0
fannkuch-redux,292.04,233.6,0.0,2.94,5279,1.87,0
fannkuch-redux,294.98,236.47,0.0,2.94,5284,1.87,0
fannkuch-redux,291.82,233.35,0.0,2.94,5281,1.87,0
fannkuch-redux,296.94,238.26,0.0,2.95,5303,1.87,0
fannkuch-redux,294.68,236.29,0.0,2.94,5274,1.87,0
fannkuch-redux,293.51,235.03,0.0,2.94,5280,1.87,0
