Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fannkuch-redux,226.23,63.08,0.0,8.2,14742,1.87,0
fannkuch-redux,227.14,63.98,0.0,8.2,14742,1.87,0
fannkuch-redux,227.39,64.04,0.0,8.21,14759,1.87,0
fannkuch-redux,226.66,63.19,0.0,8.22,14770,1.87,0
fannkuch-redux,226.68,63.2,0.0,8.22,14771,1.87,0
fannkuch-redux,227.64,64.07,0.0,8.22,14780,1.87,0
fannkuch-redux,226.26,62.67,0.0,8.22,14781,1.87,0
fannkuch-redux,226.59,62.83,0.0,8.23,14796,1.87,0
fannkuch-redux,225.65,62.51,0.0,8.2,14741,1.87,0
fannkuch-redux,226.05,62.68,0.0,8.21,14761,1.87,0
fannkuch-redux,225.77,62.46,0.0,8.21,14757,1.87,0
fannkuch-redux,226.99,63.5,0.0,8.22,14771,1.87,0
fannkuch-redux,226.46,62.88,0.0,8.22,14780,1.87,0
fannkuch-redux,226.62,63.28,0.0,8.21,14759,1.87,0
fannkuch-redux,226.24,62.54,0.0,8.23,14792,1.87,0
fannkuch-redux,225.71,62.39,0.0,8.21,14756,1.87,0
fannkuch-redux,225.97,62.67,0.0,8.21,14756,1.87,0
fannkuch-redux,225.96,62.59,0.0,8.21,14761,1.87,0
fannkuch-redux,227.46,64.08,0.0,8.21,14761,1.87,0
fannkuch-redux,226.71,63.35,0.0,8.21,14760,1.87,0
fannkuch-redux,226.28,62.93,0.0,8.21,14759,1.87,0
fannkuch-redux,226.35,63.1,0.0,8.2,14751,1.87,0
fannkuch-redux,226.21,62.67,0.0,8.22,14777,1.87,0
fannkuch-redux,226.74,63.25,0.0,8.22,14772,1.87,0
fannkuch-redux,226.48,63.23,0.0,8.2,14750,1.87,0
fannkuch-redux,226.11,63.02,0.0,8.2,14736,1.87,0
fannkuch-redux,226.0,62.81,0.0,8.2,14745,1.87,0
fannkuch-redux,226.93,62.97,0.0,8.24,14814,1.87,0
fannkuch-redux,226.29,62.63,0.0,8.23,14787,1.87,0
fannkuch-redux,225.95,62.39,0.0,8.22,14779,1.87,0
fannkuch-redux,225.35,62.13,0.0,8.2,14747,1.87,0
fannkuch-redux,226.45,62.88,0.0,8.22,14779,1.87,0
fannkuch-redux,225.49,62.33,0.0,8.2,14743,1.87,0
fannkuch-redux,225.97,62.34,0.0,8.22,14783,1.87,0
fannkuch-redux,226.42,62.83,0.0,8.22,14782,1.87,0
fannkuch-redux,226.28,62.42,0.0,8.24,14805,1.87,0
fannkuch-redux,225.7,62.14,0.0,8.22,14778,1.87,0
fannkuch-redux,225.66,62.1,0.0,8.22,14778,1.87,0
fannkuch-redux,225.92,62.3,0.0,8.22,14785,1.87,0
fannkuch-redux,225.7,62.09,0.0,8.22,14784,1.87,0
fannkuch-redux,226.12,62.37,0.0,8.23,14795,1.87,0
fannkuch-redux,226.25,62.56,0.0,8.23,14789,1.87,0
fannkuch-redux,226.57,62.77,0.0,8.23,14800,1.87,0
fannkuch-redux,225.84,62.24,0.0,8.22,14782,1.87,0
fannkuch-redux,226.0,62.39,0.0,8.22,14782,1.87,0
