Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
spectral-norm,20.53,15.98,0.0,0.24,411,2.37,0
spectral-norm,16.55,13.06,0.0,0.18,317,2.37,0
spectral-norm,16.56,13.02,0.0,0.18,317,2.37,0
spectral-norm,16.59,13.09,0.0,0.18,317,2.37,0
spectral-norm,16.56,13.07,0.0,0.18,318,2.37,0
spectral-norm,16.45,13.01,0.0,0.17,313,2.37,0
spectral-norm,16.6,13.09,0.0,0.18,317,2.37,0
spectral-norm,16.49,12.98,0.0,0.18,316,2.37,0
spectral-norm,16.39,12.92,0.0,0.17,313,2.37,0
spectral-norm,16.39,12.95,0.0,0.17,314,2.37,0
spectral-norm,16.39,12.92,0.0,0.17,313,2.37,0
spectral-norm,16.37,12.92,0.0,0.17,313,2.37,0
spectral-norm,16.35,12.88,0.0,0.17,313,2.37,0
spectral-norm,16.43,12.94,0.0,0.18,315,2.37,0
spectral-norm,16.34,12.89,0.0,0.17,313,2.37,0
spectral-norm,16.31,12.85,0.0,0.17,313,2.37,0
spectral-norm,16.3,12.85,0.0,0.17,313,2.37,0
spectral-norm,16.35,12.86,0.0,0.17,314,2.37,0
spectral-norm,16.29,12.83,0.0,0.17,313,2.37,0
spectral-norm,16.3,12.84,0.0,0.17,313,2.37,0
spectral-norm,16.32,12.8,0.0,0.17,313,2.37,0
spectral-norm,16.3,12.85,0.0,0.17,314,2.37,0
spectral-norm,16.3,12.84,0.0,0.17,313,2.37,0
spectral-norm,16.38,12.89,0.0,0.18,315,2.37,0
spectral-norm,16.35,12.88,0.0,0.17,314,2.37,0
spectral-norm,16.29,12.83,0.0,0.17,313,2.37,0
spectral-norm,16.28,12.81,0.0,0.17,313,2.37,0
spectral-norm,16.3,12.82,0.0,0.17,313,2.37,0
spectral-norm,16.34,12.83,0.0,0.18,314,2.37,0
spectral-norm,16.25,12.79,0.0,0.17,313,2.37,0
spectral-norm,16.3,12.83,0.0,0.17,314,2.37,0
spectral-norm,16.68,13.09,0.0,0.18,324,2.37,0
spectral-norm,16.28,12.8,0.0,0.17,314,2.37,0
spectral-norm,16.28,12.79,0.0,0.18,315,2.37,0
spectral-norm,16.25,12.79,0.0,0.17,313,2.37,0
spectral-norm,16.23,12.77,0.0,0.17,314,2.37,0
spectral-norm,16.23,12.77,0.0,0.17,313,2.37,0
spectral-norm,16.32,12.83,0.0,0.17,313,2.37,0
spectral-norm,16.24,12.79,0.0,0.17,314,2.37,0
spectral-norm,16.21,12.74,0.0,0.17,313,2.37,0
spectral-norm,16.22,12.76,0.0,0.17,313,2.37,0
spectral-norm,16.2,12.73,0.0,0.17,313,2.37,0
spectral-norm,16.19,12.74,0.0,0.17,313,2.37,0
spectral-norm,16.22,12.78,0.0,0.17,314,2.37,0
spectral-norm,16.24,12.78,0.0,0.17,313,2.37,0
