Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,100.1,44.6,0.0,2.8,5014,1.87,0
n-body,97.92,41.96,0.0,2.81,5057,1.87,0
n-body,96.38,41.25,0.0,2.77,4980,1.87,0
n-body,97.56,41.57,0.0,2.82,5058,1.87,0
n-body,96.48,40.87,0.0,2.8,5026,1.87,0
n-body,99.9,44.07,0.0,2.82,5044,1.87,0
n-body,97.36,41.48,0.0,2.81,5049,1.87,0
n-body,97.99,41.99,0.0,2.82,5060,1.87,0
n-body,97.55,41.68,0.0,2.81,5049,1.87,0
n-body,97.55,41.68,0.0,2.81,5048,1.87,0
n-body,96.68,41.23,0.0,2.79,5010,1.87,0
n-body,97.49,41.67,0.0,2.81,5043,1.87,0
n-body,97.17,41.51,0.0,2.8,5029,1.87,0
n-body,97.54,41.63,0.0,2.81,5050,1.87,0
n-body,99.21,43.28,0.0,2.81,5054,1.87,0
n-body,97.64,41.77,0.0,2.81,5048,1.87,0
n-body,96.69,41.35,0.0,2.78,5000,1.87,0
n-body,96.61,40.93,0.0,2.8,5031,1.87,0
n-body,97.98,41.97,0.0,2.82,5061,1.87,0
n-body,99.43,43.43,0.0,2.82,5060,1.87,0
n-body,99.38,43.52,0.0,2.81,5047,1.87,0
n-body,96.58,41.69,0.0,2.76,4960,1.87,0
n-body,99.17,43.11,0.0,2.82,5065,1.87,0
n-body,99.29,43.47,0.0,2.81,5043,1.87,0
n-body,98.13,42.09,0.0,2.82,5065,1.87,0
n-body,97.23,41.42,0.0,2.81,5042,1.87,0
n-body,98.18,42.26,0.0,2.81,5053,1.87,0
n-body,98.87,42.87,0.0,2.82,5060,1.87,0
n-body,97.83,41.8,0.0,2.82,5063,1.87,0
n-body,98.69,42.6,0.0,2.82,5066,1.87,0
n-body,98.45,42.45,0.0,2.82,5061,1.87,0
