Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
matrix-multiplication,7.47,6.02,0.0,0.09,133,0.0,0
matrix-multiplication,6.56,5.25,0.0,0.08,118,0.0,0
matrix-multiplication,5.21,3.87,0.0,0.07,119,0.0,0
matrix-multiplication,5.38,4.11,0.0,0.07,117,0.0,0
matrix-multiplication,4.93,3.65,0.0,0.06,115,0.0,0
matrix-multiplication,4.97,3.66,0.0,0.07,116,0.0,0
matrix-multiplication,4.78,3.56,0.0,0.06,113,0.0,0
matrix-multiplication,4.83,3.57,0.0,0.06,114,0.0,0
matrix-multiplication,4.86,3.6,0.0,0.06,114,0.0,0
matrix-multiplication,4.82,3.56,0.0,0.06,114,0.0,0
