Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
matrix-multiplication,9.08,1.02,0.0,0.41,729,0.0,0
matrix-multiplication,7.72,0.76,0.0,0.35,630,0.0,0
matrix-multiplication,7.68,0.73,0.0,0.35,627,0.0,0
matrix-multiplication,7.66,0.72,0.0,0.35,627,0.0,0
matrix-multiplication,7.63,0.69,0.0,0.35,628,0.0,0
matrix-multiplication,7.7,0.74,0.0,0.35,627,0.0,0
matrix-multiplication,7.66,0.72,0.0,0.35,628,0.0,0
matrix-multiplication,7.69,0.74,0.0,0.35,627,0.0,0
matrix-multiplication,7.66,0.72,0.0,0.35,627,0.0,0
matrix-multiplication,7.59,0.65,0.0,0.35,627,0.0,0
matrix-multiplication,7.69,0.75,0.0,0.35,627,0.0,0
matrix-multiplication,7.67,0.73,0.0,0.35,627,0.0,0
matrix-multiplication,7.6,0.66,0.0,0.35,627,0.0,0
matrix-multiplication,7.62,0.67,0.0,0.35,628,0.0,0
matrix-multiplication,7.67,0.73,0.0,0.35,627,0.0,0
matrix-multiplication,7.59,0.65,0.0,0.35,627,0.0,0
matrix-multiplication,7.65,0.71,0.0,0.35,627,0.0,0
matrix-multiplication,7.57,0.64,0.0,0.35,627,0.0,0
matrix-multiplication,7.56,0.61,0.0,0.35,628,0.0,0
matrix-multiplication,7.63,0.69,0.0,0.35,627,0.0,0
matrix-multiplication,7.63,0.68,0.0,0.35,627,0.0,0
matrix-multiplication,7.64,0.7,0.0,0.35,627,0.0,0
matrix-multiplication,7.57,0.63,0.0,0.35,628,0.0,0
matrix-multiplication,7.6,0.66,0.0,0.35,627,0.0,0
matrix-multiplication,7.59,0.65,0.0,0.35,627,0.0,0
matrix-multiplication,7.64,0.7,0.0,0.35,627,0.0,0
matrix-multiplication,7.62,0.68,0.0,0.35,627,0.0,0
matrix-multiplication,7.58,0.64,0.0,0.35,627,0.0,0
matrix-multiplication,7.55,0.62,0.0,0.35,627,0.0,0
matrix-multiplication,7.54,0.6,0.0,0.35,627,0.0,0
matrix-multiplication,7.56,0.61,0.0,0.35,628,0.0,0
matrix-multiplication,7.55,0.62,0.0,0.35,628,0.0,0
matrix-multiplication,7.59,0.64,0.0,0.35,627,0.0,0
matrix-multiplication,7.54,0.6,0.0,0.35,627,0.0,0
matrix-multiplication,7.58,0.63,0.0,0.35,628,0.0,0
matrix-multiplication,7.56,0.64,0.0,0.35,627,0.0,0
matrix-multiplication,7.53,0.59,0.0,0.35,627,0.0,0
matrix-multiplication,7.49,0.55,0.0,0.35,627,0.0,0
matrix-multiplication,7.48,0.54,0.0,0.35,627,0.0,0
matrix-multiplication,7.5,0.56,0.0,0.35,627,0.0,0
matrix-multiplication,7.51,0.57,0.0,0.35,628,0.0,0
matrix-multiplication,7.5,0.57,0.0,0.35,627,0.0,0
matrix-multiplication,7.48,0.54,0.0,0.35,627,0.0,0
matrix-multiplication,7.5,0.55,0.0,0.35,628,0.0,0
matrix-multiplication,7.5,0.57,0.0,0.35,626,0.0,0
