Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
spectral-norm,29.55,26.82,0.0,0.14,251,2.37,0
spectral-norm,29.52,26.68,0.0,0.14,254,2.37,0
spectral-norm,29.46,26.66,0.0,0.14,256,2.37,0
spectral-norm,29.65,26.75,0.0,0.14,254,2.37,0
spectral-norm,29.63,26.78,0.0,0.14,255,2.37,0
spectral-norm,29.48,26.69,0.0,0.14,256,2.37,0
spectral-norm,29.62,26.81,0.0,0.14,256,2.37,0
spectral-norm,29.71,26.81,0.0,0.14,255,2.37,0
spectral-norm,29.49,26.69,0.0,0.14,256,2.37,0
spectral-norm,29.55,26.76,0.0,0.14,256,2.37,0
spectral-norm,29.64,26.81,0.0,0.14,256,2.37,0
spectral-norm,29.72,26.87,0.0,0.14,255,2.37,0
spectral-norm,29.8,26.87,0.0,0.14,256,2.37,0
spectral-norm,29.46,26.68,0.0,0.14,254,2.37,0
spectral-norm,29.54,26.77,0.0,0.14,255,2.37,0
spectral-norm,29.66,26.76,0.0,0.14,255,2.37,0
spectral-norm,29.62,26.83,0.0,0.14,256,2.37,0
spectral-norm,29.57,26.71,0.0,0.14,255,2.37,0
spectral-norm,29.59,26.77,0.0,0.14,254,2.37,0
spectral-norm,29.58,26.77,0.0,0.14,255,2.37,0
spectral-norm,29.6,26.74,0.0,0.14,256,2.37,0
spectral-norm,29.52,26.74,0.0,0.14,254,2.37,0
spectral-norm,29.53,26.71,0.0,0.14,254,2.37,0
spectral-norm,29.64,26.74,0.0,0.14,256,2.37,0
spectral-norm,29.57,26.78,0.0,0.14,256,2.37,0
spectral-norm,29.44,26.64,0.0,0.14,254,2.37,0
spectral-norm,29.54,26.68,0.0,0.14,255,2.37,0
spectral-norm,29.6,26.78,0.0,0.14,255,2.37,0
spectral-norm,29.51,26.72,0.0,0.14,254,2.37,0
spectral-norm,29.61,26.77,0.0,0.14,256,2.37,0
spectral-norm,29.53,26.76,0.0,0.14,256,2.37,0
spectral-norm,29.56,26.72,0.0,0.14,255,2.37,0
spectral-norm,29.8,26.89,0.0,0.14,257,2.37,0
spectral-norm,29.63,26.78,0.0,0.14,255,2.37,0
spectral-norm,29.61,26.85,0.0,0.14,256,2.37,0
spectral-norm,29.53,26.7,0.0,0.14,255,2.37,0
spectral-norm,29.49,26.66,0.0,0.14,255,2.37,0
spectral-norm,29.58,26.7,0.0,0.14,255,2.37,0
spectral-norm,29.59,26.81,0.0,0.14,255,2.37,0
spectral-norm,29.75,26.84,0.0,0.14,257,2.37,0
spectral-norm,29.48,26.7,0.0,0.14,254,2.37,0
spectral-norm,29.64,26.87,0.0,0.14,257,2.37,0
spectral-norm,29.58,26.67,0.0,0.14,255,2.37,0
spectral-norm,29.68,26.84,0.0,0.14,256,2.37,0
spectral-norm,29.65,26.76,0.0,0.14,256,2.37,0
