Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
1565.6352999999654;101481247;870543;60.5;
1562.218700000085;101595809;868833;62;
1561.922600000049;101361557;868895;62.5;
1564.6909999999916;101574081;870542;62.5;
1568.6156999999657;101855452;872800;61.5;
1563.7730000000447;101577133;869444;61;
1563.873499999987;101541610;869871;62.5;
1564.752300000051;101522690;869993;63;
1564.549400000018;101505355;869932;63;
1564.7945000000764;101673873;870542;60.5;
1568.95279999997;101746749;872801;58.5;
1563.2222999999067;101578841;869993;60.5;
1565.5069000000367;101582931;871518;64;
1560.998799999943;101347702;868406;62.5;
1563.1517000000458;101616683;870054;61.5;
1562.2550000000047;101390549;868834;62;
1564.3271999999415;101491439;870053;61.5;
1563.9882999999681;101628707;869993;64;
1564.2084000000032;101483016;869993;65;
1570.4769000000088;101990096;873899;61;
1564.030000000028;101530990;869932;60.5;
1562.9011000000173;101537337;869443;63;
1564.1474999999627;101523178;869993;63.5;
1570.748900000006;101931197;873838;61;
1562.4786999999778;101391952;868894;60.5;
1564.159100000048;101635543;869993;63;
1563.8486000000266;101556808;869992;64.5;
1564.0743000000948;101504623;869993;63.5;
1563.98339999991;101535202;869932;62.5;
1562.8138000000035;101534347;868894;62.5;
1563.9806999999564;101448898;869993;62.5;
1563.0169999999925;101567305;869383;62.5;
1571.4312999999383;101859664;873899;60.5;
1563.1992999999784;101636031;869382;62;
1562.92359999998;101351791;868772;63.5;
1561.8753000000725;101391098;868284;60.5;
1567.5394999999553;101641524;871763;59;
1562.7913000000408;101593063;869444;60.5;
1561.9667999999365;101507553;868833;62.5;
1564.8958000000566;101604842;870542;62;
1565.970500000054;101578598;871153;59.5;
1571.3491999999387;101987470;874815;58.5;
1563.8887000000104;101679794;869992;60;
1565.0373999999138;101544234;870604;62;
1561.15419999999;101381211;868284;62;
1563.451299999957;101501205;869992;62;
1561.3189000000712;101395431;868406;62;
1562.5106000000378;101440292;869444;62.5;
1562.5111000000034;101450668;868955;61;
1563.592100000009;101552230;869382;59.5;
1562.0617999999085;101349777;869444;60.5;
1565.216999999946;101539413;870542;62;
1570.5241999999853;101923018;873899;62;
1561.7209999999031;101486740;868284;62.5;
1560.893100000103;101278488;867796;62.5;
1567.8865000000224;101855514;872190;62;
1561.9246000000276;101343795;868895;61.5;
