Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,142.08,9.34,0.0,6.67,11998,1.87,0
n-body,142.24,9.41,0.0,6.68,12004,1.87,0
n-body,141.98,9.21,0.0,6.68,12000,1.87,0
n-body,141.82,9.13,0.0,6.67,11996,1.87,0
n-body,142.01,9.2,0.0,6.68,12003,1.87,0
n-body,141.85,9.14,0.0,6.67,11994,1.87,0
n-body,141.81,9.1,0.0,6.67,11996,1.87,0
n-body,141.88,9.17,0.0,6.67,11995,1.87,0
n-body,141.92,9.19,0.0,6.67,11995,1.87,0
n-body,142.04,9.24,0.0,6.68,12004,1.87,0
n-body,142.04,9.3,0.0,6.67,11999,1.87,0
n-body,142.0,9.28,0.0,6.67,11994,1.87,0
n-body,141.82,9.21,0.0,6.67,11986,1.87,0
n-body,141.86,9.23,0.0,6.67,11989,1.87,0
n-body,141.86,9.21,0.0,6.67,11989,1.87,0
n-body,141.89,9.23,0.0,6.67,11990,1.87,0
n-body,142.02,9.25,0.0,6.68,12000,1.87,0
n-body,141.84,9.21,0.0,6.67,11990,1.87,0
n-body,141.81,9.16,0.0,6.67,11988,1.87,0
n-body,141.95,9.18,0.0,6.67,11999,1.87,0
n-body,141.85,9.14,0.0,6.67,11996,1.87,0
n-body,141.88,9.13,0.0,6.67,11999,1.87,0
n-body,142.0,9.2,0.0,6.68,12003,1.87,0
n-body,141.78,9.23,0.0,6.66,11980,1.87,0
n-body,141.87,9.25,0.0,6.67,11988,1.87,0
n-body,142.03,9.29,0.0,6.67,11997,1.87,0
n-body,141.79,9.17,0.0,6.67,11986,1.87,0
n-body,141.85,9.12,0.0,6.67,11999,1.87,0
n-body,141.74,9.08,0.0,6.67,11989,1.87,0
n-body,141.93,9.14,0.0,6.68,12002,1.87,0
n-body,141.97,9.14,0.0,6.68,12005,1.87,0
n-body,141.79,9.18,0.0,6.67,11988,1.87,0
n-body,141.76,9.2,0.0,6.66,11982,1.87,0
n-body,141.95,9.22,0.0,6.67,11998,1.87,0
n-body,141.86,9.15,0.0,6.67,11998,1.87,0
n-body,142.0,9.2,0.0,6.68,12004,1.87,0
n-body,142.02,9.22,0.0,6.68,12003,1.87,0
n-body,142.0,9.2,0.0,6.68,12004,1.87,0
n-body,141.93,9.27,0.0,6.67,11991,1.87,0
n-body,141.87,9.27,0.0,6.67,11985,1.87,0
n-body,142.08,9.29,0.0,6.68,12003,1.87,0
n-body,141.96,9.24,0.0,6.67,11998,1.87,0
n-body,141.76,9.27,0.0,6.66,11976,1.87,0
n-body,142.06,9.26,0.0,6.68,12003,1.87,0
n-body,141.71,9.17,0.0,6.66,11980,1.87,0
