Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
k-nucleotide,170.82,146.72,0.0,2.86,2149,127.37,0
k-nucleotide,170.66,145.53,0.0,2.88,2241,127.37,0
k-nucleotide,170.98,-261998.16,0.0,2.77,2248,127.37,0
k-nucleotide,171.25,145.8,0.0,2.86,2270,127.37,0
k-nucleotide,173.24,149.21,0.0,2.87,2142,127.37,0
k-nucleotide,168.21,144.98,0.0,2.75,2072,127.37,0
k-nucleotide,194.59,168.39,0.0,3.05,2340,127.37,0
k-nucleotide,193.85,166.08,0.0,3.04,2483,127.37,0
k-nucleotide,193.58,165.75,0.0,2.97,2490,127.37,0
k-nucleotide,193.25,165.61,0.0,3.0,2469,127.37,0
k-nucleotide,197.05,168.82,0.0,3.09,2526,127.37,0
k-nucleotide,184.83,157.08,0.0,3.04,2481,127.37,0
k-nucleotide,188.89,161.55,0.0,2.94,2449,127.37,0
k-nucleotide,187.37,161.99,0.0,2.97,2266,127.37,0
k-nucleotide,188.54,161.75,0.0,2.99,2392,127.37,0
k-nucleotide,184.72,159.63,0.0,2.92,2240,127.37,0
k-nucleotide,189.27,161.34,0.0,3.02,2497,127.37,0
k-nucleotide,178.92,153.66,0.0,2.92,2256,127.37,0
k-nucleotide,162.9,134.2,0.0,3.06,2567,127.37,0
k-nucleotide,162.27,133.63,0.0,3.04,2563,127.37,0
k-nucleotide,161.58,134.86,0.0,3.06,2387,127.37,0
k-nucleotide,154.73,127.86,0.0,3.08,2401,127.37,0
k-nucleotide,164.14,135.37,0.0,3.12,2574,127.37,0
k-nucleotide,163.48,135.74,0.0,3.15,2477,127.37,0
k-nucleotide,159.89,131.46,0.0,2.98,2544,127.37,0
k-nucleotide,161.41,134.88,0.0,2.98,2370,127.37,0
k-nucleotide,157.13,129.91,0.0,3.09,2434,127.37,0
k-nucleotide,173.68,141.62,0.0,3.29,2872,127.37,0
k-nucleotide,172.1,143.67,0.0,3.13,2543,127.37,0
k-nucleotide,166.57,137.86,0.0,3.12,2570,127.37,0
k-nucleotide,170.39,141.02,0.0,3.15,2629,127.37,0
k-nucleotide,167.64,138.46,0.0,3.09,2614,127.37,0
k-nucleotide,164.7,136.64,0.0,2.99,2513,127.37,0
k-nucleotide,165.84,137.08,0.0,3.09,2572,127.37,0
k-nucleotide,167.23,138.62,0.0,3.03,2562,127.37,0
k-nucleotide,159.07,132.44,0.0,3.03,2378,127.37,0
k-nucleotide,162.37,133.42,0.0,3.13,2591,127.37,0
k-nucleotide,167.38,138.86,0.0,3.11,2548,127.37,0
k-nucleotide,158.43,131.62,0.0,3.07,2393,127.37,0
k-nucleotide,160.79,132.01,0.0,3.06,2577,127.37,0
k-nucleotide,161.6,134.77,0.0,3.07,2393,127.37,0
k-nucleotide,162.35,133.76,0.0,3.12,2558,127.37,0
k-nucleotide,156.89,130.26,0.0,2.99,2380,127.37,0
k-nucleotide,161.13,132.51,0.0,3.05,2562,127.37,0
k-nucleotide,160.9,134.39,0.0,2.99,2370,127.37,0
