Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
k-nucleotide,144.69,123.68,0.0,1.35,1899,127.37,0
k-nucleotide,141.3,121.41,0.0,1.28,1794,127.37,0
k-nucleotide,128.43,107.58,0.0,1.35,1882,127.37,0
k-nucleotide,127.37,104.87,0.0,1.4,2027,127.37,0
k-nucleotide,130.84,108.68,0.0,1.41,2002,127.37,0
k-nucleotide,129.44,107.34,0.0,1.39,1996,127.37,0
k-nucleotide,124.92,104.01,0.0,1.33,1886,127.37,0
k-nucleotide,126.92,104.68,0.0,1.38,2011,127.37,0
k-nucleotide,131.25,109.0,0.0,1.35,2010,127.37,0
k-nucleotide,129.78,107.53,0.0,1.38,2005,127.37,0
