Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,141.2,8.58,0.0,6.67,11986,1.87,0
n-body,141.52,8.98,0.0,6.66,11978,1.87,0
n-body,141.92,9.25,0.0,6.67,11989,1.87,0
n-body,141.4,8.62,0.0,6.67,11996,1.87,0
n-body,141.83,9.16,0.0,6.67,11991,1.87,0
n-body,141.64,9.01,0.0,6.67,11985,1.87,0
n-body,141.49,8.71,0.0,6.67,11999,1.87,0
n-body,141.83,9.05,0.0,6.67,11999,1.87,0
n-body,141.86,9.08,0.0,6.68,12000,1.87,0
n-body,141.97,9.19,0.0,6.68,12000,1.87,0
n-body,141.69,8.9,0.0,6.67,12000,1.87,0
n-body,141.68,8.91,0.0,6.67,11999,1.87,0
n-body,141.93,9.15,0.0,6.68,12001,1.87,0
n-body,141.66,8.87,0.0,6.67,11999,1.87,0
n-body,141.48,8.7,0.0,6.67,11999,1.87,0
n-body,141.12,8.75,0.0,6.65,11963,1.87,0
n-body,141.73,8.94,0.0,6.67,12000,1.87,0
n-body,141.67,8.9,0.0,6.67,11999,1.87,0
n-body,141.31,8.95,0.0,6.65,11963,1.87,0
n-body,141.84,9.06,0.0,6.67,12000,1.87,0
n-body,141.09,8.71,0.0,6.65,11963,1.87,0
n-body,141.82,9.05,0.0,6.68,12000,1.87,0
n-body,141.44,9.07,0.0,6.66,11965,1.87,0
n-body,141.86,9.07,0.0,6.68,12000,1.87,0
n-body,141.83,9.05,0.0,6.68,12000,1.87,0
n-body,141.22,8.84,0.0,6.66,11964,1.87,0
n-body,141.02,8.67,0.0,6.65,11963,1.87,0
n-body,141.19,8.81,0.0,6.66,11964,1.87,0
n-body,141.68,8.91,0.0,6.67,12000,1.87,0
n-body,140.94,8.57,0.0,6.65,11962,1.87,0
n-body,140.95,8.59,0.0,6.65,11963,1.87,0
n-body,141.79,9.0,0.0,6.67,11999,1.87,0
n-body,141.45,8.7,0.0,6.67,11999,1.87,0
n-body,141.57,8.8,0.0,6.67,11999,1.87,0
n-body,141.35,8.58,0.0,6.67,11999,1.87,0
n-body,141.52,8.76,0.0,6.67,11999,1.87,0
n-body,141.49,8.72,0.0,6.67,11998,1.87,0
n-body,141.39,8.63,0.0,6.67,11999,1.87,0
n-body,141.44,8.68,0.0,6.67,11998,1.87,0
n-body,141.31,8.54,0.0,6.67,11998,1.87,0
n-body,141.55,8.86,0.0,6.67,11991,1.87,0
n-body,141.39,8.67,0.0,6.67,11995,1.87,0
n-body,141.31,8.57,0.0,6.67,11998,1.87,0
n-body,141.37,8.74,0.0,6.67,11987,1.87,0
n-body,141.44,8.8,0.0,6.67,11988,1.87,0
