Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
division-loop,65.44,27.57,0.0,1.9,3421,0.0,0
division-loop,65.81,27.94,0.0,1.9,3421,0.0,0
division-loop,65.77,27.88,0.0,1.91,3422,0.0,0
division-loop,65.51,27.65,0.0,1.9,3421,0.0,0
division-loop,65.92,28.06,0.0,1.9,3421,0.0,0
division-loop,65.57,27.71,0.0,1.9,3421,0.0,0
division-loop,65.51,27.65,0.0,1.9,3420,0.0,0
division-loop,65.32,27.47,0.0,1.9,3421,0.0,0
division-loop,65.51,27.67,0.0,1.9,3421,0.0,0
division-loop,65.75,27.89,0.0,1.9,3421,0.0,0
division-loop,65.54,27.68,0.0,1.9,3421,0.0,0
division-loop,65.71,27.84,0.0,1.91,3422,0.0,0
division-loop,65.49,27.63,0.0,1.9,3420,0.0,0
division-loop,65.36,27.5,0.0,1.9,3421,0.0,0
division-loop,65.57,27.72,0.0,1.9,3421,0.0,0
division-loop,65.47,27.6,0.0,1.9,3421,0.0,0
division-loop,65.33,27.49,0.0,1.9,3420,0.0,0
division-loop,65.65,27.79,0.0,1.9,3421,0.0,0
division-loop,65.58,27.72,0.0,1.9,3421,0.0,0
division-loop,65.41,27.55,0.0,1.9,3420,0.0,0
division-loop,66.1,28.23,0.0,1.91,3422,0.0,0
division-loop,65.33,27.47,0.0,1.9,3421,0.0,0
division-loop,65.86,28.0,0.0,1.9,3421,0.0,0
division-loop,65.35,27.5,0.0,1.9,3420,0.0,0
division-loop,65.85,27.98,0.0,1.9,3420,0.0,0
division-loop,65.86,28.0,0.0,1.9,3421,0.0,0
division-loop,65.4,27.55,0.0,1.9,3420,0.0,0
division-loop,65.96,28.09,0.0,1.9,3421,0.0,0
division-loop,65.59,27.71,0.0,1.91,3421,0.0,0
division-loop,65.83,27.97,0.0,1.9,3421,0.0,0
