Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
9.768661574095125E-21;0;0;57;
9.784924606678325E-21;3.543660590660247E-15;3.973600962159374E-17;57;
1.0267394573436524E-20;0;0;57.5;
9.248244531309458E-21;0;0;58;
9.351243737682052E-21;0;0;58;
1.0820337681400917E-20;0;0;58;
9.736135508916398E-21;0;0;58;
9.898765834785378E-21;0;0;58;
9.828292693579185E-21;0;0;58;
9.877081791341111E-21;0;0;58;
9.779503595817258E-21;0;0;58;
3.24935391093938E-20;3.4608817547909787E-15;4.96564594998361E-17;58;
1.1584700213008542E-20;0;0;58;
1.0570971181742543E-20;0;0;58;
9.443400922344839E-21;0;0;58;
9.421716878900572E-21;0;0;58;
9.400032835443979E-21;0;0;58;
9.345822726833312E-21;0;0;58;
9.215718466118406E-21;0;0;58;
9.334980705098852E-21;0;0;58;
9.145245324924538E-21;3.6296378229383475E-15;3.642919299551295E-17;58;
9.692767422015538E-21;0;0;58;
9.237402509574999E-21;0;0;58;
9.248244531309458E-21;0;0;58;
9.231981498713932E-21;0;0;58;
9.101877238011353E-21;0;0;58;
9.134403303190079E-21;0;0;58;
9.188613411813072E-21;0;0;57;
9.226560487852865E-21;0;0;57;
9.194034422686465E-21;0;0;57;
9.194034422674139E-21;0;0;57;
9.177771390090939E-21;3.63955827281659E-15;3.642919299551295E-17;57;
9.177771390090939E-21;0;0;57.5;
9.226560487852865E-21;0;0;58;
9.226560487852865E-21;0;0;58;
9.253665542170525E-21;0;0;58;
9.286191607349251E-21;0;0;58;
9.139824314063472E-21;0;0;58;
9.172350379217546E-21;0;0;58;
9.134403303190079E-21;0;0;58;
9.139824314051146E-21;0;0;58;
9.237402509574999E-21;0;0;58;
9.134403303190079E-21;3.652839749429537E-15;3.973600962159374E-17;58;
9.643978324265938E-21;0;0;58;
9.172350379229872E-21;0;0;58;
9.204876444396273E-21;0;0;58;
9.177771390078613E-21;0;0;58;
9.166929368368805E-21;0;0;58;
9.166929368368805E-21;0;3.968179951296946E-17;58;
9.156087346646672E-21;0;0;58;
9.156087346634346E-21;0;0;58;
9.318717672515652E-21;0;0;58;
9.199455433535206E-21;0;0;58;
9.280770596475859E-21;3.4311204051562516E-15;3.968179951296946E-17;58;
9.183192400952006E-21;0;0;58;
9.177771390090939E-21;0;0;58;
9.177771390090939E-21;0;0;58;
9.150666335785605E-21;0;0;58;
9.188613411813072E-21;0;0;58;
9.177771390078613E-21;3.920854526467954E-15;3.973600962159374E-17;58;
9.183192400952006E-21;0;0;58.5;
9.280770596475859E-21;0;0;59;
9.199455433547532E-21;0;0;59;
9.134403303202405E-21;0;0;59;
9.112719259745812E-21;3.4013590555215245E-15;4.298861613905025E-17;59;
1.0728180496750456E-20;0;0;59.5;
9.188613411813072E-21;0;0;60;
9.096456227150286E-21;0;0;60;
9.156087346634346E-21;0;0;60;
9.134403303190079E-21;0;0;60;
9.134403303190079E-21;0;3.642919299551295E-17;60;
9.161508357507739E-21;0;0;59.5;
9.058509151122819E-21;0;0;59;
9.172350379229872E-21;0;0;59;
9.156087346634346E-21;0;0;59;
9.172350379229872E-21;0;0;59;
9.123561281467946E-21;0;0;59.5;
9.145245324912213E-21;0;0;60;
9.199455433547532E-21;0;0;60;
9.150666335773279E-21;0;0;60;
9.128982292329012E-21;0;0;60;
9.112719259745812E-21;3.656092355946994E-15;3.6374982886888674E-17;60;
9.145245324912213E-21;0;0;60.5;
4.108042031546823E-20;0;0;61;
9.638557313392545E-21;0;0;61;
9.145245324912213E-21;0;0;61;
9.112719259733486E-21;0;0;61;
9.156087346646672E-21;0;0;61;
9.909607856507512E-21;0;0;61;
1.7883914835145812E-20;0;4.3042826247674526E-17;60.5;
9.139824314063472E-21;0;0;60;
9.21029745525734E-21;0;0;60;
9.134403303190079E-21;0;0;60;
9.112719259745812E-21;0;0;60;
9.226560487852865E-21;0;0;59.5;
9.10729824887242E-21;0;0;59;
9.172350379229872E-21;0;0;59;
9.058509151110493E-21;0;0;59;
9.063930161983885E-21;0;0;59;
