Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
division-loop,162.87,10.54,0.0,7.66,13769,0.0,0
division-loop,162.68,10.38,0.0,7.66,13769,0.0,0
division-loop,162.49,10.21,0.0,7.66,13767,0.0,0
division-loop,162.67,10.39,0.0,7.66,13768,0.0,0
division-loop,162.77,10.46,0.0,7.66,13768,0.0,0
division-loop,162.7,10.37,0.0,7.66,13770,0.0,0
division-loop,162.49,10.2,0.0,7.66,13768,0.0,0
division-loop,162.58,10.25,0.0,7.66,13769,0.0,0
division-loop,162.44,10.16,0.0,7.66,13768,0.0,0
division-loop,162.54,10.26,0.0,7.66,13768,0.0,0
division-loop,162.25,9.99,0.0,7.66,13767,0.0,0
division-loop,162.66,10.33,0.0,7.66,13769,0.0,0
division-loop,162.33,10.05,0.0,7.66,13767,0.0,0
division-loop,162.42,10.11,0.0,7.66,13768,0.0,0
division-loop,162.43,10.15,0.0,7.66,13768,0.0,0
division-loop,162.25,9.97,0.0,7.66,13767,0.0,0
division-loop,162.38,10.09,0.0,7.66,13768,0.0,0
division-loop,162.47,10.16,0.0,7.66,13768,0.0,0
division-loop,162.46,10.16,0.0,7.66,13768,0.0,0
division-loop,162.58,10.27,0.0,7.66,13768,0.0,0
division-loop,162.52,10.23,0.0,7.66,13767,0.0,0
division-loop,162.42,10.12,0.0,7.66,13769,0.0,0
division-loop,162.36,10.07,0.0,7.66,13768,0.0,0
division-loop,162.45,10.17,0.0,7.66,13768,0.0,0
division-loop,162.35,10.09,0.0,7.66,13767,0.0,0
division-loop,162.36,10.07,0.0,7.66,13768,0.0,0
division-loop,162.43,10.15,0.0,7.66,13769,0.0,0
division-loop,162.35,10.09,0.0,7.66,13768,0.0,0
division-loop,162.51,10.19,0.0,7.66,13769,0.0,0
division-loop,162.33,10.04,0.0,7.66,13768,0.0,0
division-loop,162.31,10.02,0.0,7.66,13768,0.0,0
division-loop,162.4,10.11,0.0,7.66,13768,0.0,0
division-loop,162.56,10.27,0.0,7.66,13770,0.0,0
division-loop,162.49,10.21,0.0,7.66,13769,0.0,0
division-loop,162.51,10.21,0.0,7.66,13769,0.0,0
division-loop,162.75,10.43,0.0,7.66,13770,0.0,0
division-loop,162.64,10.32,0.0,7.66,13770,0.0,0
division-loop,162.7,10.37,0.0,7.66,13770,0.0,0
division-loop,162.71,10.4,0.0,7.66,13770,0.0,0
division-loop,162.8,10.45,0.0,7.66,13771,0.0,0
division-loop,162.57,10.25,0.0,7.66,13770,0.0,0
division-loop,162.32,10.04,0.0,7.66,13770,0.0,0
division-loop,162.46,10.13,0.0,7.66,13769,0.0,0
division-loop,162.63,10.28,0.0,7.66,13772,0.0,0
division-loop,162.56,10.25,0.0,7.66,13769,0.0,0
