Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
division-loop,159.2,117.05,0,2.35,3804.06,0.0,0
division-loop,89.04,61.38,0,1.4,2497.56,0.0,0
division-loop,88.01,60.53,0,1.39,2481.26,0.0,0
division-loop,88.08,60.55,0,1.39,2488.01,0.0,0
division-loop,88.37,60.85,0,1.39,2488.25,0.0,0
division-loop,87.14,60.02,0,1.37,2453.7,0.0,0
division-loop,88.51,60.98,0,1.39,2487.02,0.0,0
division-loop,88.25,60.78,0,1.39,2480.71,0.0,0
division-loop,88.18,60.79,0,1.39,2475.13,0.0,0
division-loop,87.54,60.15,0,1.38,2473.64,0.0,0
division-loop,159.2,117.05,0,2.35,3804.06,0.0,0
division-loop,89.04,61.38,0,1.4,2497.56,0.0,0
division-loop,88.01,60.53,0,1.39,2481.26,0.0,0
division-loop,88.08,60.55,0,1.39,2488.01,0.0,0
division-loop,88.37,60.85,0,1.39,2488.25,0.0,0
division-loop,87.14,60.02,0,1.37,2453.7,0.0,0
division-loop,88.51,60.98,0,1.39,2487.02,0.0,0
division-loop,88.25,60.78,0,1.39,2480.71,0.0,0
division-loop,88.18,60.79,0,1.39,2475.13,0.0,0
division-loop,87.54,60.15,0,1.38,2473.64,0.0,0
division-loop,159.2,117.05,0,2.35,3804.06,0.0,0
division-loop,89.04,61.38,0,1.4,2497.56,0.0,0
division-loop,88.01,60.53,0,1.39,2481.26,0.0,0
division-loop,88.08,60.55,0,1.39,2488.01,0.0,0
division-loop,88.37,60.85,0,1.39,2488.25,0.0,0
division-loop,87.14,60.02,0,1.37,2453.7,0.0,0
division-loop,88.51,60.98,0,1.39,2487.02,0.0,0
division-loop,88.25,60.78,0,1.39,2480.71,0.0,0
division-loop,88.18,60.79,0,1.39,2475.13,0.0,0
division-loop,87.54,60.15,0,1.38,2473.64,0.0,0
division-loop,159.2,117.05,0,2.35,3804.06,0.0,0
division-loop,89.04,61.38,0,1.4,2497.56,0.0,0
division-loop,88.01,60.53,0,1.39,2481.26,0.0,0
division-loop,88.08,60.55,0,1.39,2488.01,0.0,0
division-loop,88.37,60.85,0,1.39,2488.25,0.0,0
division-loop,87.14,60.02,0,1.37,2453.7,0.0,0
division-loop,88.51,60.98,0,1.39,2487.02,0.0,0
division-loop,88.25,60.78,0,1.39,2480.71,0.0,0
division-loop,88.18,60.79,0,1.39,2475.13,0.0,0
division-loop,87.54,60.15,0,1.38,2473.64,0.0,0
division-loop,159.2,117.05,0,2.35,3804.06,0.0,0
division-loop,89.04,61.38,0,1.4,2497.56,0.0,0
division-loop,88.01,60.53,0,1.39,2481.26,0.0,0
division-loop,88.08,60.55,0,1.39,2488.01,0.0,0
division-loop,88.37,60.85,0,1.39,2488.25,0.0,0
division-loop,87.14,60.02,0,1.37,2453.7,0.0,0
division-loop,88.51,60.98,0,1.39,2487.02,0.0,0
division-loop,88.25,60.78,0,1.39,2480.71,0.0,0
division-loop,88.18,60.79,0,1.39,2475.13,0.0,0
division-loop,87.54,60.15,0,1.38,2473.64,0.0,0
