Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,102.91,46.11,0.0,2.86,5130,1.87,0
n-body,103.72,46.48,0.0,2.88,5172,1.87,0
n-body,103.1,45.84,0.0,2.88,5174,1.87,0
n-body,101.76,44.85,0.0,2.86,5141,1.87,0
n-body,102.1,44.83,0.0,2.88,5174,1.87,0
n-body,103.44,46.18,0.0,2.88,5175,1.87,0
n-body,103.76,46.5,0.0,2.88,5174,1.87,0
n-body,103.35,46.1,0.0,2.88,5172,1.87,0
n-body,102.44,45.82,0.0,2.85,5116,1.87,0
n-body,102.77,45.58,0.0,2.88,5167,1.87,0
n-body,102.92,45.75,0.0,2.88,5165,1.87,0
n-body,101.92,45.49,0.0,2.84,5097,1.87,0
n-body,101.88,45.04,0.0,2.86,5135,1.87,0
n-body,104.18,47.07,0.0,2.87,5159,1.87,0
n-body,104.05,46.78,0.0,2.88,5174,1.87,0
n-body,103.15,46.22,0.0,2.87,5144,1.87,0
n-body,103.61,46.51,0.0,2.87,5159,1.87,0
n-body,103.92,46.66,0.0,2.88,5174,1.87,0
n-body,104.13,46.91,0.0,2.88,5171,1.87,0
n-body,104.27,47.16,0.0,2.87,5158,1.87,0
n-body,104.41,47.1,0.0,2.88,5176,1.87,0
n-body,103.28,46.06,0.0,2.88,5169,1.87,0
n-body,104.55,47.22,0.0,2.89,5180,1.87,0
n-body,104.01,46.82,0.0,2.88,5168,1.87,0
n-body,103.54,46.56,0.0,2.87,5145,1.87,0
n-body,104.58,47.34,0.0,2.88,5170,1.87,0
n-body,102.88,46.43,0.0,2.84,5100,1.87,0
n-body,103.88,46.72,0.0,2.88,5163,1.87,0
n-body,103.67,46.45,0.0,2.88,5170,1.87,0
n-body,103.93,46.63,0.0,2.88,5177,1.87,0
n-body,103.42,46.51,0.0,2.86,5141,1.87,0
