Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
k-nucleotide,91.44,72.45,0.0,1.94,1701,127.37,0
k-nucleotide,91.16,72.29,0.0,1.91,1693,127.37,0
k-nucleotide,91.23,72.36,0.0,1.93,1691,127.37,0
k-nucleotide,90.94,72.06,0.0,1.93,1692,127.37,0
k-nucleotide,91.8,72.38,0.0,2.0,1741,127.37,0
k-nucleotide,90.79,71.93,0.0,1.91,1691,127.37,0
k-nucleotide,90.79,71.94,0.0,1.91,1690,127.37,0
k-nucleotide,90.72,71.87,0.0,1.91,1689,127.37,0
k-nucleotide,90.78,71.9,0.0,1.93,1693,127.37,0
k-nucleotide,90.77,71.85,0.0,1.91,1697,127.37,0
k-nucleotide,90.72,71.86,0.0,1.92,1691,127.37,0
k-nucleotide,90.7,71.82,0.0,1.92,1692,127.37,0
k-nucleotide,90.61,71.78,0.0,1.9,1689,127.37,0
k-nucleotide,90.74,71.86,0.0,1.92,1693,127.37,0
k-nucleotide,90.55,71.69,0.0,1.91,1689,127.37,0
k-nucleotide,90.67,71.81,0.0,1.92,1690,127.37,0
k-nucleotide,90.55,71.69,0.0,1.9,1692,127.37,0
k-nucleotide,90.55,71.69,0.0,1.92,1691,127.37,0
k-nucleotide,90.6,71.71,0.0,1.94,1693,127.37,0
k-nucleotide,90.55,71.67,0.0,1.92,1690,127.37,0
k-nucleotide,90.45,71.58,0.0,1.91,1690,127.37,0
k-nucleotide,90.55,71.68,0.0,1.92,1692,127.37,0
k-nucleotide,90.51,71.68,0.0,1.9,1688,127.37,0
k-nucleotide,90.52,71.67,0.0,1.91,1691,127.37,0
k-nucleotide,90.47,71.65,0.0,1.88,1689,127.37,0
k-nucleotide,90.54,71.71,0.0,1.9,1690,127.37,0
k-nucleotide,90.71,71.82,0.0,1.94,1693,127.37,0
k-nucleotide,90.82,71.84,0.0,1.95,1701,127.37,0
k-nucleotide,90.54,71.7,0.0,1.92,1690,127.37,0
k-nucleotide,90.58,71.73,0.0,1.91,1690,127.37,0
k-nucleotide,90.56,71.72,0.0,1.91,1689,127.37,0
k-nucleotide,90.63,71.78,0.0,1.89,1690,127.37,0
k-nucleotide,90.69,71.8,0.0,1.92,1692,127.37,0
k-nucleotide,90.6,71.75,0.0,1.93,1691,127.37,0
k-nucleotide,90.85,71.94,0.0,1.96,1694,127.37,0
k-nucleotide,90.68,71.86,0.0,1.88,1689,127.37,0
k-nucleotide,90.67,71.82,0.0,1.91,1690,127.37,0
k-nucleotide,90.67,71.82,0.0,1.91,1690,127.37,0
k-nucleotide,90.63,71.81,0.0,1.91,1689,127.37,0
k-nucleotide,90.83,71.93,0.0,1.94,1693,127.37,0
k-nucleotide,90.87,71.92,0.0,1.94,1699,127.37,0
k-nucleotide,90.7,71.87,0.0,1.91,1690,127.37,0
k-nucleotide,90.77,71.93,0.0,1.91,1689,127.37,0
k-nucleotide,90.7,71.85,0.0,1.93,1690,127.37,0
k-nucleotide,90.75,71.89,0.0,1.92,1691,127.37,0
