Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,85.41,60.51,0.0,1.25,2251.52,1.87,0
n-body,87.86,62.5,0.0,1.27,2288.12,1.87,0
n-body,87.88,62.55,0.0,1.27,2289.01,1.87,0
n-body,87.72,62.43,0.0,1.27,2286.32,1.87,0
n-body,87.94,62.55,0.0,1.28,2294.22,1.87,0
n-body,87.73,62.43,0.0,1.27,2284.76,1.87,0
n-body,87.88,62.55,0.0,1.27,2287.93,1.87,0
n-body,87.91,62.56,0.0,1.27,2288.59,1.87,0
n-body,87.6,62.3,0.0,1.27,2286.02,1.87,0
n-body,87.67,62.38,0.0,1.27,2286.24,1.87,0
