Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ)
550;22778015.13671875;315063.4765625
546;22621643.06640625;312927.24609375
554;22861633.30078125;317504.8828125
554;22683837.890625;317382.8125
551;22890197.75390625;316040.0390625
553;22632202.1484375;316711.42578125
551;22747741.69921875;315917.96875
556;22567932.12890625;318420.41015625
548;22034545.8984375;314880.37109375
546;22148986.81640625;313110.3515625
544;21948730.46875;311401.3671875
549;22082397.4609375;315185.546875
547;22370849.609375;313598.6328125
547;22046020.5078125;313049.31640625
551;22589538.57421875;316040.0390625
544;21977905.2734375;312072.75390625
552;22848876.953125;316528.3203125
569;22743530.2734375;325378.41796875
574;22987121.58203125;328857.421875
546;22001770.01953125;313110.3515625
542;22210327.1484375;311035.15625
548;22190002.44140625;313781.73828125
551;22760375.9765625;316833.49609375
560;23296508.7890625;321105.95703125
550;22298828.125;315490.72265625
554;22902221.6796875;317138.671875
546;22343261.71875;313232.421875
546;22029846.19140625;313293.45703125
551;22723388.671875;316284.1796875
553;22789306.640625;317321.77734375
552;23310302.734375;316711.42578125
554;23010131.8359375;317932.12890625
548;22676452.63671875;314453.125
560;23299316.40625;321289.0625
548;22688415.52734375;314514.16015625
557;23348999.0234375;319641.11328125
589;23879089.35546875;337036.1328125
551;22830566.40625;316528.3203125
554;22865966.796875;318054.19921875
550;22830566.40625;315734.86328125
565;23225769.04296875;324707.03125
551;22506591.796875;315734.86328125
545;22516357.421875;313171.38671875
557;22895385.7421875;319641.11328125
554;22768127.44140625;318115.234375
542;22404846.19140625;312011.71875
555;22886352.5390625;318115.234375
569;23162292.48046875;326538.0859375
545;22410217.28515625;313171.38671875
559;22980468.75;320800.78125
545;22449951.171875;313720.703125
556;22929138.18359375;320190.4296875
544;22367187.5;312011.71875
558;23141540.52734375;319763.18359375
555;23218688.96484375;319030.76171875
545;22441589.35546875;313232.421875
545;22456604.00390625;313293.45703125
555;22811462.40234375;318725.5859375
556;22799926.7578125;319335.9375
555;22892883.30078125;318908.69140625
549;22329589.84375;316101.07421875
551;22107604.98046875;316711.42578125
552;22746276.85546875;317077.63671875
549;22138427.734375;315490.72265625
547;22038085.9375;314270.01953125
554;23193237.3046875;318176.26953125
550;22468261.71875;316345.21484375
557;23037963.8671875;320068.359375
554;22511474.609375;318359.375
548;22068664.55078125;315002.44140625
552;22373474.12109375;317382.8125
594;24312988.28125;341369.62890625
551;22144042.96875;316101.07421875
548;22200683.59375;315673.828125
550;22189086.9140625;315673.828125
551;22441040.0390625;317016.6015625
551;22605224.609375;319580.078125
554;22999084.47265625;317871.09375
548;22788146.97265625;315307.6171875
546;22587219.23828125;314636.23046875
549;22665466.30859375;315612.79296875
546;22507629.39453125;314025.87890625
552;22819396.97265625;317687.98828125
547;22555786.1328125;315124.51171875
559;23029174.8046875;321350.09765625
559;23053649.90234375;321350.09765625
546;22710632.32421875;314514.16015625
553;22875671.38671875;317260.7421875
557;23112915.0390625;320861.81640625
565;23431396.484375;324707.03125
563;23084838.8671875;323486.328125
558;23028076.171875;320617.67578125
554;22907714.84375;318481.4453125
549;22656250.0;315856.93359375
550;22833923.33984375;316406.25
555;23026123.046875;319030.76171875
559;23171875.0;321777.34375
555;23041015.625;319091.796875
560;23319458.0078125;322082.51953125
555;23286621.09375;318908.69140625
558;23404052.734375;320617.67578125
561;23420532.2265625;322387.6953125
554;22883666.9921875;318847.65625
561;23214050.29296875;321777.34375
557;23103576.66015625;320129.39453125
559;23079345.703125;321838.37890625
558;23352355.95703125;320129.39453125
561;23302368.1640625;322570.80078125
565;23415527.34375;325195.3125
556;23007873.53515625;319641.11328125
561;23224243.1640625;322387.6953125
555;22968017.578125;319274.90234375
558;23155090.33203125;320251.46484375
563;23394714.35546875;324096.6796875
594;24197814.94140625;340820.3125
557;23031311.03515625;320129.39453125
561;23131591.796875;321899.4140625
555;23091247.55859375;318908.69140625
562;23371765.13671875;323120.1171875
637;25820129.39453125;364746.09375
567;23429504.39453125;325622.55859375
564;23345153.80859375;323669.43359375
557;23321594.23828125;320800.78125
560;23240600.5859375;322082.51953125
555;23460998.53515625;318847.65625
558;23401550.29296875;320861.81640625
561;23406433.10546875;321899.4140625
554;23162048.33984375;318603.515625
560;23302001.953125;321777.34375
554;22947570.80078125;319091.796875
559;23189514.16015625;321960.44921875
556;23334411.62109375;320007.32421875
560;23329956.0546875;321838.37890625
559;23185241.69921875;321228.02734375
558;23128540.0390625;320312.5
613;24835998.53515625;351867.67578125
561;23092224.12109375;321655.2734375
558;23271911.62109375;321472.16796875
563;23215026.85546875;323059.08203125
557;23132629.39453125;320800.78125
558;23008911.1328125;320678.7109375
559;22995788.57421875;321289.0625
556;23092285.15625;319824.21875
557;22971191.40625;320129.39453125
563;23393493.65234375;323669.43359375
558;23119750.9765625;321289.0625
559;23089660.64453125;321411.1328125
557;23199279.78515625;319763.18359375
559;23175109.86328125;321411.1328125
556;23133483.88671875;319519.04296875
558;23109558.10546875;321655.2734375
634;25316162.109375;362792.96875
634;25417419.43359375;363098.14453125
582;23787536.62109375;334106.4453125
557;22837463.37890625;320068.359375
562;23035095.21484375;322998.046875
554;22894653.3203125;318908.69140625
559;23021667.48046875;321777.34375
561;23041503.90625;322387.6953125
558;22919250.48828125;320373.53515625
560;23142639.16015625;322631.8359375
556;22991943.359375;319030.76171875
559;22989562.98828125;321289.0625
556;23056579.58984375;319458.0078125
559;23026550.29296875;321350.09765625
558;23366210.9375;320861.81640625
556;23184570.3125;320434.5703125
561;23114440.91796875;322448.73046875
557;23026123.046875;320678.7109375
558;22989990.234375;320922.8515625
558;23013427.734375;320190.4296875
557;23125122.0703125;320373.53515625
618;24923400.87890625;354187.01171875
560;23065612.79296875;321899.4140625
556;22943969.7265625;319030.76171875
560;23124877.9296875;321899.4140625
563;23220703.125;323303.22265625
556;23283081.0546875;320129.39453125
559;23138610.83984375;321350.09765625
614;24762878.41796875;351745.60546875
560;23145141.6015625;322265.625
553;22206420.8984375;317321.77734375
554;22203430.17578125;317871.09375
556;23081970.21484375;319213.8671875
552;22290710.44921875;317504.8828125
614;24665527.34375;351867.67578125
614;24810424.8046875;351745.60546875
561;23261169.43359375;322692.87109375
556;22990966.796875;319702.1484375
561;23320617.67578125;322937.01171875
555;22878112.79296875;318664.55078125
557;22995300.29296875;320373.53515625
563;23175903.3203125;323669.43359375
557;22966247.55859375;320068.359375
561;23221923.828125;323120.1171875
557;22807983.3984375;319885.25390625
552;22578491.2109375;317626.953125
550;22764587.40234375;316223.14453125
554;22828186.03515625;318481.4453125
550;22753417.96875;316528.3203125
552;22717712.40234375;317565.91796875
550;22717407.2265625;316101.07421875
561;23182434.08203125;322875.9765625
557;23330749.51171875;319763.18359375
557;23266967.7734375;320922.8515625
550;22704650.87890625;316406.25
552;22854003.90625;318054.19921875
553;22791992.1875;317932.12890625
552;22693420.41015625;316955.56640625
553;22773803.7109375;318725.5859375
555;22986633.30078125;319274.90234375
550;22647094.7265625;316345.21484375
552;22792724.609375;317382.8125
555;22977600.09765625;319213.8671875
551;22745727.5390625;317016.6015625
555;22810241.69921875;319213.8671875
547;22469543.45703125;314819.3359375
555;22924987.79296875;319274.90234375
547;22489379.8828125;315307.6171875
549;22502502.44140625;315551.7578125
547;22485534.66796875;315246.58203125
553;22800598.14453125;317626.953125
552;22730529.78515625;317321.77734375
559;23129333.49609375;321960.44921875
551;22743530.2734375;316528.3203125
557;23156677.24609375;320190.4296875
551;22646789.55078125;316284.1796875
552;22799377.44140625;317443.84765625
553;22842041.015625;318115.234375
549;22684997.55859375;315795.8984375
562;23164062.5;323181.15234375
554;22847961.42578125;318481.4453125
558;23197326.66015625;321533.203125
555;23019592.28515625;319213.8671875
561;23145141.6015625;322387.6953125
552;22769226.07421875;317504.8828125
561;23175170.8984375;322509.765625
559;23303039.55078125;321594.23828125
557;22992065.4296875;320251.46484375
559;22949218.75;321411.1328125
552;22799194.3359375;317443.84765625
559;22813476.5625;320800.78125
552;22820190.4296875;318237.3046875
551;22739074.70703125;316833.49609375
553;22706359.86328125;317932.12890625
558;22950622.55859375;320983.88671875
561;23069274.90234375;322509.765625
554;22842468.26171875;318664.55078125
554;22868713.37890625;318481.4453125
559;23197875.9765625;321289.0625
559;23154235.83984375;321411.1328125
609;24619140.625;349243.1640625
554;22874877.9296875;318786.62109375
552;22880554.19921875;317443.84765625
557;23135009.765625;320495.60546875
557;22953308.10546875;320495.60546875
560;23062072.75390625;321838.37890625
555;22890197.75390625;319091.796875
558;22994445.80078125;320983.88671875
558;23234863.28125;321594.23828125
559;23074279.78515625;320800.78125
557;22807250.9765625;320861.81640625
561;23103149.4140625;322753.90625
557;22946655.2734375;319702.1484375
562;23246765.13671875;322509.765625
557;23361389.16015625;320739.74609375
565;23294982.91015625;324340.8203125
560;23187622.0703125;322570.80078125
562;23220092.7734375;323120.1171875
559;23064819.3359375;321289.0625
560;23052246.09375;321960.44921875
558;23012084.9609375;320983.88671875
557;22989685.05859375;320373.53515625
559;23085144.04296875;321594.23828125
563;23203552.24609375;323486.328125
554;22827514.6484375;318847.65625
626;25046875.0;358581.54296875
570;23370849.609375;327270.5078125
554;22808044.43359375;318786.62109375
559;23042602.5390625;321289.0625
551;22561096.19140625;316589.35546875
556;22837890.625;319519.04296875
553;22706848.14453125;317687.98828125
553;22661437.98828125;317443.84765625
559;23048034.66796875;321350.09765625
552;22756713.8671875;317626.953125
556;22926757.8125;320129.39453125
560;23010559.08203125;322143.5546875
553;22664489.74609375;317504.8828125
553;22789062.5;318664.55078125
553;22718750.0;317871.09375
560;23037414.55078125;321533.203125
553;22698791.50390625;318298.33984375
558;22970520.01953125;320678.7109375
553;22665771.484375;317993.1640625
558;23012207.03125;320617.67578125
552;22768615.72265625;317504.8828125
556;22881042.48046875;320434.5703125
564;23078247.0703125;323486.328125
554;23088317.87109375;319152.83203125
576;23481506.34765625;330383.30078125
559;23125366.2109375;322204.58984375
555;22980651.85546875;319335.9375
555;22945007.32421875;319396.97265625
547;22478637.6953125;314208.984375
546;22488952.63671875;315063.4765625
547;22489990.234375;314758.30078125
568;23090698.2421875;326477.05078125
546;22421386.71875;314025.87890625
548;22593322.75390625;316223.14453125
622;24732238.76953125;355895.99609375
548;22523132.32421875;315368.65234375
547;22488098.14453125;314819.3359375
550;22594360.3515625;316467.28515625
546;22436035.15625;314331.0546875
546;22391662.59765625;314819.3359375
549;22498901.3671875;315490.72265625
619;24735046.38671875;355163.57421875
550;22533935.546875;316711.42578125
629;24980712.890625;359558.10546875
557;22850219.7265625;320312.5
551;22611511.23046875;317199.70703125
552;22893981.93359375;317626.953125
551;22778686.5234375;317138.671875
555;22888916.015625;319091.796875
550;22751342.7734375;316772.4609375
553;22850585.9375;318237.3046875
552;22777709.9609375;317565.91796875
549;22510803.22265625;315917.96875
551;22741943.359375;316894.53125
551;22710388.18359375;317138.671875
550;22577575.68359375;316589.35546875
557;23194335.9375;320495.60546875
554;22931274.4140625;318481.4453125
553;22800231.93359375;318054.19921875
551;22763488.76953125;317321.77734375
552;22848999.0234375;317626.953125
554;22856140.13671875;318603.515625
555;22888305.6640625;319274.90234375
555;22940612.79296875;319274.90234375
552;22819702.1484375;317871.09375
551;22560607.91015625;317565.91796875
555;22968750.0;319091.796875
554;22892944.3359375;318176.26953125
547;22539550.78125;315307.6171875
552;22574218.75;319091.796875
597;24117187.5;342224.12109375
547;22463684.08203125;314697.265625
546;22354919.43359375;314208.984375
548;22512023.92578125;315551.7578125
627;25331542.96875;359680.17578125
556;22903076.171875;319763.18359375
555;22964660.64453125;319580.078125
556;22914855.95703125;319763.18359375
553;22860046.38671875;318237.3046875
551;22697448.73046875;316894.53125
552;22891174.31640625;317504.8828125
555;22850463.8671875;319519.04296875
555;22886352.5390625;319213.8671875
552;22905395.5078125;317626.953125
556;23039733.88671875;319763.18359375
552;22854492.1875;317626.953125
558;23003723.14453125;321594.23828125
557;23088317.87109375;319824.21875
559;23127258.30078125;321472.16796875
552;22864929.19921875;317626.953125
555;22999267.578125;319335.9375
557;23164306.640625;320373.53515625
553;22886962.890625;318725.5859375
563;23221984.86328125;323486.328125
558;22926269.53125;320983.88671875
559;22987182.6171875;320861.81640625
556;23325012.20703125;319702.1484375
561;23157958.984375;322448.73046875
560;23087524.4140625;322753.90625
558;23173522.94921875;320556.640625
559;23045288.0859375;321960.44921875
558;23133300.78125;320739.74609375
560;23077331.54296875;321411.1328125
555;22987304.6875;319335.9375
558;23126037.59765625;320800.78125
561;23168273.92578125;322692.87109375
556;22943725.5859375;319702.1484375
561;23114074.70703125;322814.94140625
557;23048706.0546875;320373.53515625
557;23217163.0859375;320739.74609375
563;23594543.45703125;322998.046875
558;23156066.89453125;321044.921875
561;22993286.1328125;322692.87109375
601;24396179.19921875;345153.80859375
562;23153442.3828125;322509.765625
558;23060607.91015625;321655.2734375
566;23406311.03515625;325195.3125
556;22829833.984375;319152.83203125
561;23689086.9140625;323120.1171875
556;23102355.95703125;319580.078125
628;25254272.4609375;360168.45703125
558;22953674.31640625;320800.78125
606;24584838.8671875;347900.390625
552;22638488.76953125;317077.63671875
547;22610900.87890625;315307.6171875
548;22497314.453125;314758.30078125
