Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
reverse-complement,445.68,72.53,0.0,19.2,33710,244.12,0
reverse-complement,458.27,72.6,0.0,19.82,34841,244.12,0
reverse-complement,468.19,70.52,0.0,20.42,35924,244.12,0
reverse-complement,443.25,65.57,0.0,19.42,34118,244.12,0
reverse-complement,442.14,71.43,0.0,19.07,33489,244.12,0
reverse-complement,453.84,71.59,0.0,19.65,34532,244.12,0
reverse-complement,448.73,72.21,0.0,19.36,34014,244.12,0
reverse-complement,443.0,72.07,0.0,19.08,33511,244.12,0
reverse-complement,443.7,72.73,0.0,19.09,33512,244.12,0
reverse-complement,443.33,72.32,0.0,19.09,33516,244.12,0
reverse-complement,442.11,71.2,0.0,19.08,33508,244.12,0
reverse-complement,443.53,71.05,0.0,19.16,33648,244.12,0
reverse-complement,469.65,70.87,0.0,20.48,36024,244.12,0
reverse-complement,446.92,70.24,0.0,19.38,34025,244.12,0
reverse-complement,442.47,72.1,0.0,19.05,33459,244.12,0
reverse-complement,443.48,72.96,0.0,19.06,33472,244.12,0
reverse-complement,442.02,71.28,0.0,19.07,33491,244.12,0
reverse-complement,440.69,68.35,0.0,19.15,33636,244.12,0
reverse-complement,439.46,68.57,0.0,19.08,33505,244.12,0
reverse-complement,436.33,65.72,0.0,19.07,33480,244.12,0
reverse-complement,450.2,73.74,0.0,19.36,34007,244.12,0
reverse-complement,447.39,72.16,0.0,19.3,33898,244.12,0
reverse-complement,448.95,74.74,0.0,19.25,33805,244.12,0
reverse-complement,453.57,73.37,0.0,19.55,34345,244.12,0
reverse-complement,447.96,70.8,0.0,19.39,34071,244.12,0
reverse-complement,445.5,69.67,0.0,19.33,33949,244.12,0
reverse-complement,446.03,71.36,0.0,19.27,33846,244.12,0
reverse-complement,441.21,71.26,0.0,19.03,33421,244.12,0
reverse-complement,440.95,70.7,0.0,19.05,33447,244.12,0
reverse-complement,442.45,72.33,0.0,19.04,33435,244.12,0
reverse-complement,441.57,71.64,0.0,19.03,33418,244.12,0
reverse-complement,439.49,69.58,0.0,19.03,33417,244.12,0
reverse-complement,441.61,71.52,0.0,19.04,33433,244.12,0
reverse-complement,443.48,73.36,0.0,19.04,33435,244.12,0
reverse-complement,445.68,75.43,0.0,19.05,33446,244.12,0
reverse-complement,443.7,73.48,0.0,19.05,33444,244.12,0
reverse-complement,450.48,75.43,0.0,19.29,33881,244.12,0
reverse-complement,444.95,74.52,0.0,19.06,33465,244.12,0
reverse-complement,450.16,74.4,0.0,19.32,33944,244.12,0
reverse-complement,445.44,73.36,0.0,19.14,33612,244.12,0
reverse-complement,443.93,72.59,0.0,19.1,33544,244.12,0
reverse-complement,443.89,73.6,0.0,19.04,33452,244.12,0
reverse-complement,443.48,72.91,0.0,19.06,33474,244.12,0
reverse-complement,444.29,73.79,0.0,19.06,33469,244.12,0
reverse-complement,443.57,72.91,0.0,19.07,33485,244.12,0
