Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
reverse-complement,430.25,67.31,0.0,18.68,32789,244.12,0
reverse-complement,430.2,69.84,0.0,18.55,32556,244.12,0
reverse-complement,431.07,70.68,0.0,18.56,32558,244.12,0
reverse-complement,432.8,70.54,0.0,18.65,32728,244.12,0
reverse-complement,430.7,69.49,0.0,18.61,32632,244.12,0
reverse-complement,429.47,69.22,0.0,18.55,32546,244.12,0
reverse-complement,427.92,67.76,0.0,18.54,32537,244.12,0
reverse-complement,430.97,70.61,0.0,18.55,32558,244.12,0
reverse-complement,430.45,70.3,0.0,18.54,32539,244.12,0
reverse-complement,429.8,69.73,0.0,18.54,32530,244.12,0
reverse-complement,428.99,68.84,0.0,18.55,32538,244.12,0
reverse-complement,507.16,94.24,0.0,23.63,37294,244.12,0
reverse-complement,538.12,104.48,0.0,26.53,39172,244.12,0
reverse-complement,571.42,103.86,0.0,27.92,42238,244.12,0
reverse-complement,500.16,83.23,0.0,21.52,37666,244.12,0
reverse-complement,505.98,83.59,0.0,21.8,38160,244.12,0
reverse-complement,538.17,83.76,0.0,23.4,41053,244.12,0
reverse-complement,515.01,85.61,0.0,22.14,38794,244.12,0
reverse-complement,480.37,83.51,0.0,20.5,35853,244.12,0
reverse-complement,491.09,82.07,0.0,21.1,36953,244.12,0
reverse-complement,482.41,82.96,0.0,20.64,36088,244.12,0
reverse-complement,507.23,86.38,0.0,21.71,38021,244.12,0
reverse-complement,489.15,85.17,0.0,20.87,36496,244.12,0
reverse-complement,509.92,85.77,0.0,21.88,38319,244.12,0
reverse-complement,480.64,84.49,0.0,20.47,35790,244.12,0
reverse-complement,495.84,86.13,0.0,21.16,37013,244.12,0
reverse-complement,507.21,85.39,0.0,21.77,38108,244.12,0
reverse-complement,486.17,81.27,0.0,20.84,36581,244.12,0
reverse-complement,496.36,83.06,0.0,21.34,37340,244.12,0
reverse-complement,509.95,84.88,0.0,21.93,38403,244.12,0
reverse-complement,511.7,86.56,0.0,21.93,38408,244.12,0
reverse-complement,503.73,85.07,0.0,21.61,37824,244.12,0
reverse-complement,502.21,83.83,0.0,21.59,37796,244.12,0
reverse-complement,480.95,82.93,0.0,20.57,35958,244.12,0
reverse-complement,502.98,83.23,0.0,21.66,37921,244.12,0
reverse-complement,468.83,78.09,0.0,20.13,35301,244.12,0
reverse-complement,495.29,82.13,0.0,21.34,37326,244.12,0
reverse-complement,511.7,82.31,0.0,22.15,38792,244.12,0
reverse-complement,507.89,80.86,0.0,22.03,38578,244.12,0
reverse-complement,502.76,83.99,0.0,21.61,37833,244.12,0
reverse-complement,493.37,83.8,0.0,21.14,37003,244.12,0
reverse-complement,486.67,84.34,0.0,20.78,36348,244.12,0
reverse-complement,486.02,84.57,0.0,20.74,36268,244.12,0
reverse-complement,464.03,80.3,0.0,19.78,34667,244.12,0
reverse-complement,481.68,81.58,0.0,20.66,36147,244.12,0
