Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
division-loop,71.28,32.23,0.0,1.96,3528,0.0,0
division-loop,71.37,32.33,0.0,1.96,3528,0.0,0
division-loop,71.37,32.33,0.0,1.96,3528,0.0,0
division-loop,71.42,32.35,0.0,1.96,3528,0.0,0
division-loop,71.36,32.31,0.0,1.96,3529,0.0,0
division-loop,71.15,32.1,0.0,1.96,3527,0.0,0
division-loop,70.95,31.9,0.0,1.96,3528,0.0,0
division-loop,71.41,32.36,0.0,1.96,3528,0.0,0
division-loop,71.4,32.36,0.0,1.96,3528,0.0,0
division-loop,71.25,32.21,0.0,1.96,3528,0.0,0
division-loop,71.16,32.1,0.0,1.96,3528,0.0,0
division-loop,71.35,32.31,0.0,1.96,3527,0.0,0
division-loop,71.1,32.05,0.0,1.96,3528,0.0,0
division-loop,71.41,32.39,0.0,1.96,3528,0.0,0
division-loop,71.31,32.24,0.0,1.96,3527,0.0,0
division-loop,71.38,32.34,0.0,1.96,3527,0.0,0
division-loop,70.95,31.9,0.0,1.96,3528,0.0,0
division-loop,71.35,32.31,0.0,1.96,3528,0.0,0
division-loop,71.31,32.26,0.0,1.96,3528,0.0,0
division-loop,71.27,32.23,0.0,1.96,3528,0.0,0
division-loop,71.2,32.16,0.0,1.96,3528,0.0,0
division-loop,71.33,32.28,0.0,1.96,3527,0.0,0
division-loop,71.2,32.15,0.0,1.96,3528,0.0,0
division-loop,71.22,32.15,0.0,1.96,3529,0.0,0
division-loop,71.24,32.21,0.0,1.96,3528,0.0,0
division-loop,70.87,31.82,0.0,1.96,3527,0.0,0
division-loop,71.08,32.03,0.0,1.96,3528,0.0,0
division-loop,71.11,32.07,0.0,1.96,3527,0.0,0
division-loop,71.38,32.35,0.0,1.96,3528,0.0,0
division-loop,71.22,32.16,0.0,1.96,3528,0.0,0
