Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
regex-redux,230.39,194.47,0.0,2.56,3228,148.5,0
regex-redux,238.93,199.53,0.0,2.66,3544,148.5,0
regex-redux,239.12,200.0,0.0,2.65,3521,148.5,0
regex-redux,241.58,201.54,0.0,2.68,3604,148.5,0
regex-redux,241.49,200.57,0.0,2.74,3684,148.5,0
regex-redux,240.39,200.38,0.0,2.68,3601,148.5,0
regex-redux,240.85,200.04,0.0,2.73,3675,148.5,0
regex-redux,242.8,201.34,0.0,2.76,3734,148.5,0
regex-redux,241.68,200.42,0.0,2.74,3713,148.5,0
regex-redux,242.64,202.07,0.0,2.72,3649,148.5,0
regex-redux,236.86,198.58,0.0,2.59,3442,148.5,0
regex-redux,241.84,201.62,0.0,2.69,3622,148.5,0
regex-redux,229.14,193.43,0.0,2.44,3214,148.5,0
regex-redux,241.14,201.75,0.0,2.65,3545,148.5,0
regex-redux,240.4,200.26,0.0,2.7,3609,148.5,0
regex-redux,242.74,201.42,0.0,2.75,3720,148.5,0
regex-redux,241.49,201.52,0.0,2.68,3599,148.5,0
regex-redux,240.41,200.81,0.0,2.65,3564,148.5,0
regex-redux,241.27,200.43,0.0,2.73,3675,148.5,0
regex-redux,243.17,201.36,0.0,2.77,3763,148.5,0
regex-redux,238.01,198.74,0.0,2.63,3533,148.5,0
regex-redux,243.65,202.29,0.0,2.75,3721,148.5,0
regex-redux,240.2,199.53,0.0,2.72,3659,148.5,0
regex-redux,243.97,202.08,0.0,2.77,3770,148.5,0
regex-redux,240.52,199.92,0.0,2.7,3654,148.5,0
regex-redux,236.48,195.45,0.0,2.73,3692,148.5,0
regex-redux,237.59,196.07,0.0,2.77,3738,148.5,0
regex-redux,233.67,193.92,0.0,2.66,3578,148.5,0
regex-redux,233.12,192.4,0.0,2.71,3663,148.5,0
regex-redux,234.85,194.07,0.0,2.7,3669,148.5,0
regex-redux,229.36,190.43,0.0,2.62,3503,148.5,0
regex-redux,234.14,192.77,0.0,2.75,3723,148.5,0
regex-redux,237.09,195.7,0.0,2.74,3725,148.5,0
regex-redux,238.67,197.22,0.0,2.75,3733,148.5,0
regex-redux,234.72,194.63,0.0,2.67,3608,148.5,0
regex-redux,227.1,188.49,0.0,2.6,3472,148.5,0
regex-redux,232.22,190.24,0.0,2.78,3777,148.5,0
regex-redux,237.06,196.74,0.0,2.71,3628,148.5,0
regex-redux,238.13,196.3,0.0,2.77,3764,148.5,0
regex-redux,224.37,187.87,0.0,2.49,3283,148.5,0
regex-redux,231.17,189.06,0.0,2.78,3791,148.5,0
regex-redux,229.38,190.66,0.0,2.62,3487,148.5,0
regex-redux,229.4,188.88,0.0,2.7,3644,148.5,0
regex-redux,238.19,196.21,0.0,2.79,3781,148.5,0
regex-redux,241.4,199.56,0.0,2.77,3763,148.5,0
