Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
binary-trees,70.77,20.01,0.0,7.73,4443,131.25,0
binary-trees,54.5,16.21,0.0,7.1,3311,131.25,0
binary-trees,59.68,17.3,0.0,7.54,3677,131.25,0
binary-trees,53.78,15.67,0.0,7.05,3295,131.25,0
binary-trees,56.86,16.78,0.0,7.33,3470,131.25,0
binary-trees,51.39,15.13,0.0,6.94,3128,131.25,0
binary-trees,51.4,15.17,0.0,6.95,3125,131.25,0
binary-trees,53.27,15.35,0.0,7.13,3277,131.25,0
binary-trees,52.57,15.49,0.0,7.06,3201,131.25,0
binary-trees,52.47,15.41,0.0,7.06,3197,131.25,0
binary-trees,54.48,16.11,0.0,7.21,3317,131.25,0
binary-trees,53.8,15.93,0.0,7.16,3272,131.25,0
binary-trees,52.62,15.44,0.0,7.06,3209,131.25,0
binary-trees,52.8,15.36,0.0,7.1,3232,131.25,0
binary-trees,54.21,15.85,0.0,7.21,3316,131.25,0
binary-trees,62.15,18.19,0.0,7.78,3816,131.25,0
binary-trees,54.92,15.8,0.0,7.13,3386,131.25,0
binary-trees,53.79,15.66,0.0,7.01,3298,131.25,0
binary-trees,56.32,16.26,0.0,7.24,3470,131.25,0
binary-trees,55.91,16.3,0.0,7.26,3429,131.25,0
binary-trees,54.86,15.14,0.0,7.13,3442,131.25,0
binary-trees,50.29,14.85,0.0,6.9,3052,131.25,0
binary-trees,56.96,16.76,0.0,7.36,3480,131.25,0
binary-trees,53.35,15.73,0.0,7.11,3248,131.25,0
binary-trees,57.91,16.93,0.0,7.45,3550,131.25,0
binary-trees,54.15,15.92,0.0,7.16,3303,131.25,0
binary-trees,56.35,16.71,0.0,7.33,3430,131.25,0
binary-trees,50.97,15.0,0.0,6.93,3102,131.25,0
binary-trees,57.67,17.04,0.0,7.45,3516,131.25,0
binary-trees,49.83,14.63,0.0,6.84,3031,131.25,0
binary-trees,55.47,16.32,0.0,7.28,3384,131.25,0
binary-trees,54.43,16.06,0.0,7.21,3317,131.25,0
binary-trees,51.64,15.17,0.0,6.98,3145,131.25,0
binary-trees,63.66,18.62,0.0,7.88,3915,131.25,0
binary-trees,52.64,15.4,0.0,7.03,3216,131.25,0
binary-trees,52.24,15.35,0.0,7.0,3184,131.25,0
binary-trees,56.69,16.6,0.0,7.24,3472,131.25,0
binary-trees,52.34,15.36,0.0,7.01,3192,131.25,0
binary-trees,54.35,15.59,0.0,7.12,3351,131.25,0
binary-trees,55.57,16.15,0.0,7.27,3410,131.25,0
binary-trees,53.38,15.62,0.0,7.08,3263,131.25,0
binary-trees,51.88,15.35,0.0,6.98,3151,131.25,0
binary-trees,59.16,17.18,0.0,7.55,3640,131.25,0
binary-trees,51.15,15.16,0.0,6.97,3101,131.25,0
binary-trees,52.64,15.5,0.0,7.03,3208,131.25,0
