Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,57.72,24.73,0.0,1.66,2981,1.87,0
n-body,57.2,24.22,0.0,1.66,2981,1.87,0
n-body,58.26,25.25,0.0,1.66,2981,1.87,0
n-body,57.14,24.15,0.0,1.66,2982,1.87,0
n-body,57.88,24.87,0.0,1.66,2981,1.87,0
n-body,57.48,24.59,0.0,1.65,2972,1.87,0
n-body,57.97,24.97,0.0,1.66,2981,1.87,0
n-body,57.65,24.66,0.0,1.66,2982,1.87,0
n-body,57.43,24.44,0.0,1.66,2981,1.87,0
n-body,57.47,24.48,0.0,1.66,2981,1.87,0
n-body,57.29,24.3,0.0,1.66,2981,1.87,0
n-body,57.29,24.29,0.0,1.66,2982,1.87,0
n-body,57.69,24.7,0.0,1.66,2981,1.87,0
n-body,57.38,24.37,0.0,1.66,2981,1.87,0
n-body,57.4,24.41,0.0,1.66,2981,1.87,0
n-body,57.84,24.84,0.0,1.66,2981,1.87,0
n-body,57.49,24.56,0.0,1.66,2976,1.87,0
n-body,57.56,24.56,0.0,1.66,2981,1.87,0
n-body,57.3,24.33,0.0,1.66,2980,1.87,0
n-body,57.32,24.32,0.0,1.66,2981,1.87,0
n-body,57.46,24.48,0.0,1.66,2981,1.87,0
n-body,58.02,25.01,0.0,1.66,2982,1.87,0
n-body,57.93,24.95,0.0,1.66,2980,1.87,0
n-body,57.42,24.5,0.0,1.65,2975,1.87,0
n-body,57.3,24.49,0.0,1.65,2963,1.87,0
n-body,57.54,24.68,0.0,1.65,2969,1.87,0
n-body,58.35,25.41,0.0,1.66,2976,1.87,0
n-body,57.65,24.66,0.0,1.66,2981,1.87,0
n-body,57.32,24.31,0.0,1.66,2982,1.87,0
n-body,57.36,24.37,0.0,1.66,2981,1.87,0
