Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
binary-trees,57.39,50.45,0.0,1.22,599,403.99,0
binary-trees,57.61,50.55,0.0,1.17,613,403.99,0
binary-trees,51.67,45.3,0.0,1.17,551,403.99,0
binary-trees,56.39,49.47,0.0,1.14,602,403.99,0
binary-trees,55.98,49.21,0.0,1.16,588,403.99,0
binary-trees,62.87,55.35,0.0,1.31,649,403.99,0
binary-trees,58.59,51.62,0.0,1.19,602,403.99,0
binary-trees,54.56,48.06,0.0,1.18,560,403.99,0
binary-trees,55.41,48.9,0.0,1.18,560,403.99,0
binary-trees,51.46,45.37,0.0,1.12,524,403.99,0
