Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
matrix-multiplication,3.4,2.49,0.0,0.05,83,0.0,0
matrix-multiplication,3.13,2.28,0.0,0.04,79,0.0,0
matrix-multiplication,3.17,2.28,0.0,0.04,78,0.0,0
matrix-multiplication,3.15,2.28,0.0,0.04,79,0.0,0
matrix-multiplication,3.18,2.3,0.0,0.04,79,0.0,0
matrix-multiplication,3.19,2.32,0.0,0.04,79,0.0,0
matrix-multiplication,3.12,2.27,0.0,0.04,79,0.0,0
matrix-multiplication,3.15,2.31,0.0,0.04,78,0.0,0
matrix-multiplication,3.18,2.29,0.0,0.04,79,0.0,0
matrix-multiplication,3.18,2.3,0.0,0.04,79,0.0,0
matrix-multiplication,3.18,2.3,0.0,0.04,79,0.0,0
matrix-multiplication,3.19,2.31,0.0,0.04,79,0.0,0
matrix-multiplication,3.18,2.3,0.0,0.04,79,0.0,0
matrix-multiplication,3.2,2.32,0.0,0.04,79,0.0,0
matrix-multiplication,3.18,2.3,0.0,0.04,79,0.0,0
matrix-multiplication,3.19,2.31,0.0,0.04,79,0.0,0
matrix-multiplication,3.19,2.31,0.0,0.04,79,0.0,0
matrix-multiplication,3.18,2.31,0.0,0.04,79,0.0,0
matrix-multiplication,3.14,2.29,0.0,0.04,78,0.0,0
matrix-multiplication,3.15,2.27,0.0,0.04,79,0.0,0
matrix-multiplication,3.14,2.28,0.0,0.04,78,0.0,0
matrix-multiplication,3.13,2.27,0.0,0.04,79,0.0,0
matrix-multiplication,3.15,2.29,0.0,0.04,78,0.0,0
matrix-multiplication,3.18,2.31,0.0,0.04,78,0.0,0
matrix-multiplication,3.19,2.31,0.0,0.04,78,0.0,0
matrix-multiplication,3.16,2.32,0.0,0.04,77,0.0,0
matrix-multiplication,3.18,2.31,0.0,0.04,78,0.0,0
matrix-multiplication,3.19,2.32,0.0,0.04,78,0.0,0
matrix-multiplication,3.2,2.33,0.0,0.04,78,0.0,0
matrix-multiplication,3.15,2.32,0.0,0.04,77,0.0,0
matrix-multiplication,3.19,2.32,0.0,0.04,78,0.0,0
matrix-multiplication,3.2,2.33,0.0,0.04,78,0.0,0
matrix-multiplication,3.19,2.32,0.0,0.04,78,0.0,0
matrix-multiplication,3.21,2.34,0.0,0.04,78,0.0,0
matrix-multiplication,3.13,2.31,0.0,0.04,77,0.0,0
matrix-multiplication,3.17,2.31,0.0,0.04,78,0.0,0
matrix-multiplication,3.2,2.33,0.0,0.04,78,0.0,0
matrix-multiplication,3.21,2.36,0.0,0.04,78,0.0,0
matrix-multiplication,3.21,2.35,0.0,0.04,78,0.0,0
matrix-multiplication,3.2,2.34,0.0,0.04,78,0.0,0
matrix-multiplication,3.21,2.34,0.0,0.04,78,0.0,0
matrix-multiplication,3.2,2.32,0.0,0.04,78,0.0,0
matrix-multiplication,3.21,2.35,0.0,0.04,78,0.0,0
matrix-multiplication,3.21,2.35,0.0,0.04,78,0.0,0
matrix-multiplication,3.15,2.28,0.0,0.04,78,0.0,0
