Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
mandelbrot,33.94,30.49,0.0,0.19,313.8,33.5,0
mandelbrot,34.42,30.88,0.0,0.19,317.41,33.5,0
mandelbrot,34.06,30.56,0.0,0.2,317.67,33.5,0
mandelbrot,34.17,30.67,0.0,0.2,317.3,33.5,0
mandelbrot,34.58,31.08,0.0,0.19,314.88,33.5,0
mandelbrot,34.64,31.15,0.0,0.19,315.02,33.5,0
mandelbrot,34.6,31.1,0.0,0.19,315.04,33.5,0
mandelbrot,34.61,31.11,0.0,0.19,314.99,33.5,0
mandelbrot,34.63,31.13,0.0,0.19,315.84,33.5,0
mandelbrot,34.19,30.69,0.0,0.19,317.19,33.5,0
