Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
polynomial-evaluation,0.24,0.23,0.0,0.0,3,0.0,0
polynomial-evaluation,0.29,0.23,0.0,0.0,2,0.0,0
polynomial-evaluation,0.19,0.23,0.0,0.0,3,0.0,0
polynomial-evaluation,0.28,0.22,0.0,0.0,3,0.0,0
polynomial-evaluation,0.28,0.22,0.0,0.0,3,0.0,0
polynomial-evaluation,0.28,0.22,0.0,0.0,2,0.0,0
polynomial-evaluation,0.19,0.22,0.0,0.0,3,0.0,0
polynomial-evaluation,0.28,0.23,0.0,0.0,3,0.0,0
polynomial-evaluation,0.28,0.22,0.0,0.0,3,0.0,0
polynomial-evaluation,0.28,0.22,0.0,0.0,2,0.0,0
