Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
binary-trees,62.64,55.19,0.0,1.13,652.03,403.99,0
binary-trees,57.75,50.92,0.0,1.17,596.84,403.99,0
binary-trees,59.69,52.55,0.0,1.18,620.27,403.99,0
binary-trees,60.04,52.84,0.0,1.12,630.48,403.99,0
binary-trees,59.9,52.85,0.0,1.14,612.4,403.99,0
binary-trees,56.83,50.13,0.0,1.11,584.1,403.99,0
binary-trees,63.14,55.75,0.0,1.22,643.65,403.99,0
binary-trees,61.21,53.93,0.0,1.11,636.19,403.99,0
binary-trees,58.0,51.1,0.0,1.12,602.17,403.99,0
binary-trees,62.14,54.78,0.0,1.23,636.86,403.99,0
