Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,187.29,14.06,0.0,8.7,15647,1.87,0
n-body,187.38,13.9,0.0,8.72,15669,1.87,0
n-body,188.16,14.55,0.0,8.72,15682,1.87,0
n-body,189.14,15.73,0.0,8.71,15665,1.87,0
n-body,188.33,14.73,0.0,8.72,15683,1.87,0
n-body,185.92,12.3,0.0,8.72,15680,1.87,0
n-body,188.16,14.56,0.0,8.72,15682,1.87,0
n-body,189.06,15.53,0.0,8.72,15676,1.87,0
n-body,187.98,14.59,0.0,8.71,15663,1.87,0
n-body,189.97,16.39,0.0,8.72,15681,1.87,0
n-body,187.82,14.23,0.0,8.72,15681,1.87,0
n-body,189.09,15.51,0.0,8.72,15680,1.87,0
n-body,187.96,14.38,0.0,8.72,15681,1.87,0
n-body,190.52,16.95,0.0,8.72,15680,1.87,0
n-body,190.49,17.12,0.0,8.71,15664,1.87,0
n-body,191.49,17.91,0.0,8.72,15682,1.87,0
n-body,188.49,15.07,0.0,8.72,15668,1.87,0
n-body,189.17,15.58,0.0,8.72,15682,1.87,0
n-body,187.28,13.68,0.0,8.72,15681,1.87,0
n-body,189.35,15.77,0.0,8.72,15683,1.87,0
n-body,187.47,13.89,0.0,8.72,15678,1.87,0
n-body,187.04,13.82,0.0,8.7,15646,1.87,0
n-body,189.26,15.7,0.0,8.72,15679,1.87,0
n-body,189.18,15.6,0.0,8.72,15680,1.87,0
n-body,187.96,14.42,0.0,8.72,15676,1.87,0
n-body,187.51,14.25,0.0,8.71,15652,1.87,0
n-body,185.7,12.15,0.0,8.72,15676,1.87,0
n-body,187.73,14.21,0.0,8.72,15677,1.87,0
n-body,187.66,14.27,0.0,8.71,15662,1.87,0
n-body,186.47,12.87,0.0,8.72,15682,1.87,0
n-body,186.52,12.94,0.0,8.72,15680,1.87,0
n-body,187.01,13.6,0.0,8.71,15664,1.87,0
n-body,186.4,12.86,0.0,8.72,15674,1.87,0
n-body,186.68,13.09,0.0,8.72,15680,1.87,0
n-body,188.55,15.15,0.0,8.71,15664,1.87,0
n-body,190.02,16.44,0.0,8.72,15683,1.87,0
n-body,187.26,13.64,0.0,8.72,15681,1.87,0
n-body,186.21,12.61,0.0,8.72,15681,1.87,0
n-body,186.9,13.32,0.0,8.72,15682,1.87,0
n-body,186.17,12.57,0.0,8.72,15680,1.87,0
n-body,188.37,14.95,0.0,8.71,15666,1.87,0
n-body,188.66,15.07,0.0,8.72,15681,1.87,0
n-body,188.89,15.29,0.0,8.72,15682,1.87,0
n-body,188.63,15.04,0.0,8.72,15681,1.87,0
n-body,188.9,15.48,0.0,8.71,15667,1.87,0
