Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
spectral-norm,12.04,10.95,0.0,0.06,106,2.37,0
spectral-norm,12.44,11.18,0.0,0.06,106,2.37,0
spectral-norm,12.45,11.33,0.0,0.06,107,2.37,0
spectral-norm,12.51,11.41,0.0,0.06,107,2.37,0
spectral-norm,12.55,11.4,0.0,0.06,107,2.37,0
spectral-norm,12.67,11.44,0.0,0.06,106,2.37,0
spectral-norm,12.59,11.49,0.0,0.06,107,2.37,0
spectral-norm,12.76,11.52,0.0,0.06,107,2.37,0
spectral-norm,12.61,11.5,0.0,0.06,106,2.37,0
spectral-norm,11.63,10.3,0.0,0.06,111,2.37,0
