Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,239.4,15.17,0.0,11.27,20265,1.87,0
n-body,238.91,15.57,0.0,11.23,20184,1.87,0
n-body,237.65,14.87,0.0,11.2,20137,1.87,0
n-body,238.38,15.05,0.0,11.23,20187,1.87,0
n-body,237.7,15.03,0.0,11.2,20126,1.87,0
n-body,238.03,15.08,0.0,11.21,20150,1.87,0
n-body,238.56,15.15,0.0,11.23,20188,1.87,0
n-body,239.18,14.59,0.0,11.29,20296,1.87,0
n-body,238.3,14.69,0.0,11.24,20208,1.87,0
n-body,239.03,14.74,0.0,11.28,20272,1.87,0
n-body,236.44,14.42,0.0,11.16,20066,1.87,0
n-body,237.88,14.88,0.0,11.21,20152,1.87,0
n-body,238.76,15.4,0.0,11.23,20187,1.87,0
n-body,239.71,15.13,0.0,11.29,20297,1.87,0
n-body,239.7,15.09,0.0,11.29,20297,1.87,0
n-body,239.65,15.61,0.0,11.26,20247,1.87,0
n-body,239.53,15.5,0.0,11.26,20248,1.87,0
n-body,238.96,15.52,0.0,11.23,20194,1.87,0
n-body,239.39,15.44,0.0,11.26,20240,1.87,0
n-body,239.47,15.4,0.0,11.26,20250,1.87,0
n-body,238.93,15.3,0.0,11.24,20212,1.87,0
n-body,239.15,15.25,0.0,11.26,20236,1.87,0
n-body,239.18,15.26,0.0,11.26,20238,1.87,0
n-body,239.0,15.44,0.0,11.24,20203,1.87,0
n-body,240.26,15.49,0.0,11.3,20314,1.87,0
n-body,239.59,15.44,0.0,11.27,20259,1.87,0
n-body,238.73,15.33,0.0,11.23,20190,1.87,0
n-body,238.51,15.17,0.0,11.23,20186,1.87,0
n-body,238.76,15.11,0.0,11.24,20214,1.87,0
n-body,238.9,15.52,0.0,11.23,20187,1.87,0
n-body,239.44,15.25,0.0,11.27,20261,1.87,0
n-body,237.4,15.1,0.0,11.18,20092,1.87,0
n-body,237.54,15.37,0.0,11.17,20081,1.87,0
n-body,238.87,14.86,0.0,11.26,20248,1.87,0
n-body,237.18,15.06,0.0,11.17,20076,1.87,0
n-body,237.73,14.9,0.0,11.2,20140,1.87,0
n-body,238.3,15.9,0.0,11.18,20099,1.87,0
n-body,237.4,15.19,0.0,11.17,20084,1.87,0
n-body,241.19,15.38,0.0,11.35,20405,1.87,0
n-body,237.23,14.62,0.0,11.19,20118,1.87,0
n-body,237.8,15.27,0.0,11.19,20112,1.87,0
n-body,237.36,14.87,0.0,11.19,20109,1.87,0
n-body,237.5,14.74,0.0,11.2,20134,1.87,0
n-body,237.65,14.81,0.0,11.2,20140,1.87,0
n-body,237.44,14.69,0.0,11.2,20131,1.87,0
