Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,93.25,44.5,0.0,2.45,4405,1.87,0
n-body,93.27,44.52,0.0,2.45,4407,1.87,0
n-body,93.22,44.49,0.0,2.45,4404,1.87,0
n-body,93.17,44.45,0.0,2.45,4403,1.87,0
n-body,93.42,44.67,0.0,2.45,4403,1.87,0
n-body,93.19,44.44,0.0,2.45,4406,1.87,0
n-body,93.46,44.7,0.0,2.45,4406,1.87,0
n-body,93.29,44.54,0.0,2.45,4404,1.87,0
n-body,93.2,44.45,0.0,2.45,4405,1.87,0
n-body,93.15,44.41,0.0,2.45,4405,1.87,0
n-body,93.12,44.37,0.0,2.45,4404,1.87,0
n-body,93.4,44.69,0.0,2.45,4402,1.87,0
n-body,93.53,44.79,0.0,2.45,4405,1.87,0
n-body,93.53,44.79,0.0,2.45,4404,1.87,0
n-body,93.45,44.73,0.0,2.45,4401,1.87,0
n-body,93.42,44.67,0.0,2.45,4405,1.87,0
n-body,93.42,44.64,0.0,2.45,4408,1.87,0
n-body,93.57,44.83,0.0,2.45,4405,1.87,0
n-body,93.12,44.41,0.0,2.45,4402,1.87,0
n-body,93.21,44.42,0.0,2.45,4407,1.87,0
n-body,93.21,44.42,0.0,2.45,4408,1.87,0
n-body,93.57,44.82,0.0,2.45,4406,1.87,0
n-body,93.14,44.38,0.0,2.45,4404,1.87,0
n-body,93.54,44.78,0.0,2.45,4406,1.87,0
n-body,93.16,44.4,0.0,2.45,4406,1.87,0
n-body,93.37,44.64,0.0,2.45,4402,1.87,0
n-body,93.29,44.54,0.0,2.45,4405,1.87,0
n-body,93.36,44.64,0.0,2.45,4402,1.87,0
n-body,93.54,44.78,0.0,2.45,4406,1.87,0
n-body,93.42,44.63,0.0,2.45,4407,1.87,0
n-body,93.39,44.64,0.0,2.45,4405,1.87,0
n-body,93.63,44.89,0.0,2.45,4404,1.87,0
n-body,93.09,44.36,0.0,2.45,4402,1.87,0
n-body,93.54,44.79,0.0,2.45,4405,1.87,0
n-body,93.56,44.83,0.0,2.45,4403,1.87,0
n-body,93.4,44.65,0.0,2.45,4404,1.87,0
n-body,93.1,44.37,0.0,2.45,4403,1.87,0
n-body,93.6,44.89,0.0,2.45,4401,1.87,0
n-body,93.12,44.39,0.0,2.45,4404,1.87,0
n-body,93.21,44.43,0.0,2.45,4406,1.87,0
n-body,93.54,44.79,0.0,2.45,4407,1.87,0
n-body,93.54,44.82,0.0,2.45,4401,1.87,0
n-body,93.37,44.62,0.0,2.45,4403,1.87,0
n-body,93.08,44.34,0.0,2.45,4403,1.87,0
n-body,93.46,44.7,0.0,2.45,4406,1.87,0
