Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
reverse-complement,517.14,444.76,0.0,3.94,6531,244.12,0
reverse-complement,506.24,433.99,0.0,3.93,6519,244.12,0
reverse-complement,495.68,424.5,0.0,3.87,6421,244.12,0
reverse-complement,501.67,430.32,0.0,3.88,6434,244.12,0
reverse-complement,513.68,434.52,0.0,4.27,7141,244.12,0
reverse-complement,548.8,462.99,0.0,4.61,7743,244.12,0
reverse-complement,511.87,440.55,0.0,3.88,6431,244.12,0
reverse-complement,444.31,369.9,0.0,4.04,6715,244.12,0
reverse-complement,438.29,363.41,0.0,4.06,6757,244.12,0
reverse-complement,478.2,396.56,0.0,4.4,7367,244.12,0
reverse-complement,521.21,432.27,0.0,4.77,8023,244.12,0
reverse-complement,537.98,446.1,0.0,4.92,8292,244.12,0
reverse-complement,545.81,452.63,0.0,4.99,8406,244.12,0
reverse-complement,552.53,457.92,0.0,5.06,8537,244.12,0
reverse-complement,441.3,365.93,0.0,4.09,6800,244.12,0
reverse-complement,437.75,362.98,0.0,4.06,6745,244.12,0
reverse-complement,434.27,360.09,0.0,4.03,6692,244.12,0
reverse-complement,435.52,361.22,0.0,4.03,6706,244.12,0
reverse-complement,440.21,365.06,0.0,4.08,6780,244.12,0
reverse-complement,437.79,362.99,0.0,4.06,6747,244.12,0
reverse-complement,437.11,362.5,0.0,4.05,6732,244.12,0
reverse-complement,435.44,361.13,0.0,4.03,6702,244.12,0
reverse-complement,439.76,364.69,0.0,4.07,6775,244.12,0
reverse-complement,435.91,361.44,0.0,4.04,6716,244.12,0
reverse-complement,442.61,367.08,0.0,4.1,6815,244.12,0
reverse-complement,437.1,362.43,0.0,4.05,6735,244.12,0
reverse-complement,440.29,365.18,0.0,4.08,6777,244.12,0
reverse-complement,442.86,367.24,0.0,4.1,6823,244.12,0
reverse-complement,456.01,378.1,0.0,4.22,7030,244.12,0
reverse-complement,482.64,400.36,0.0,4.45,7426,244.12,0
reverse-complement,450.83,373.83,0.0,4.17,6945,244.12,0
reverse-complement,453.82,376.39,0.0,4.19,6989,244.12,0
reverse-complement,455.34,377.57,0.0,4.21,7015,244.12,0
reverse-complement,455.59,377.83,0.0,4.21,7018,244.12,0
reverse-complement,453.04,375.71,0.0,4.19,6976,244.12,0
reverse-complement,454.54,376.98,0.0,4.2,6999,244.12,0
reverse-complement,455.5,377.72,0.0,4.21,7016,244.12,0
reverse-complement,455.63,377.82,0.0,4.21,7020,244.12,0
reverse-complement,453.07,375.73,0.0,4.19,6979,244.12,0
reverse-complement,456.33,378.45,0.0,4.22,7025,244.12,0
reverse-complement,460.96,382.28,0.0,4.26,7100,244.12,0
reverse-complement,453.46,376.07,0.0,4.19,6984,244.12,0
reverse-complement,455.99,378.13,0.0,4.21,7025,244.12,0
reverse-complement,456.03,378.17,0.0,4.22,7023,244.12,0
reverse-complement,453.3,375.94,0.0,4.19,6982,244.12,0
