Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
regex-redux,352.49,92.37,0.0,13.86,23501,148.5,0
regex-redux,358.15,91.76,0.0,14.15,24066,148.5,0
regex-redux,375.63,92.17,0.0,15.02,25610,148.5,0
regex-redux,399.92,93.29,0.0,16.21,27703,148.5,0
regex-redux,391.06,94.0,0.0,15.69,26839,148.5,0
regex-redux,331.75,91.75,0.0,12.85,21683,148.5,0
regex-redux,320.97,91.88,0.0,12.29,20694,148.5,0
regex-redux,404.39,95.49,0.0,16.3,27906,148.5,0
regex-redux,396.78,93.16,0.0,16.1,27426,148.5,0
regex-redux,388.4,92.96,0.0,15.7,26688,148.5,0
regex-redux,366.82,90.0,0.0,14.73,25006,148.5,0
regex-redux,398.94,92.52,0.0,16.19,27681,148.5,0
regex-redux,312.88,90.97,0.0,11.92,20046,148.5,0
regex-redux,381.53,92.51,0.0,15.28,26113,148.5,0
regex-redux,388.74,91.43,0.0,15.77,26858,148.5,0
regex-redux,384.34,90.1,0.0,15.61,26583,148.5,0
regex-redux,374.85,90.83,0.0,15.07,25661,148.5,0
regex-redux,374.83,90.27,0.0,15.12,25706,148.5,0
regex-redux,386.97,92.15,0.0,15.58,26637,148.5,0
regex-redux,311.61,90.62,0.0,11.86,19964,148.5,0
regex-redux,395.37,93.02,0.0,15.95,27316,148.5,0
regex-redux,392.25,91.69,0.0,15.95,27151,148.5,0
regex-redux,371.32,90.67,0.0,14.93,25355,148.5,0
regex-redux,306.66,90.68,0.0,11.62,19510,148.5,0
regex-redux,378.29,91.9,0.0,15.22,25872,148.5,0
regex-redux,328.97,90.65,0.0,12.8,21528,148.5,0
regex-redux,362.54,92.62,0.0,14.36,24384,148.5,0
regex-redux,330.99,91.21,0.0,12.87,21659,148.5,0
regex-redux,349.81,92.8,0.0,13.72,23219,148.5,0
regex-redux,383.81,90.94,0.0,15.47,26459,148.5,0
regex-redux,370.95,92.12,0.0,14.77,25189,148.5,0
regex-redux,376.85,93.02,0.0,15.1,25640,148.5,0
regex-redux,302.21,89.78,0.0,11.5,19189,148.5,0
regex-redux,391.22,93.36,0.0,15.74,26907,148.5,0
regex-redux,372.65,91.9,0.0,14.93,25362,148.5,0
regex-redux,348.29,91.94,0.0,13.71,23157,148.5,0
regex-redux,387.65,93.31,0.0,15.58,26592,148.5,0
regex-redux,369.03,93.26,0.0,14.68,24910,148.5,0
regex-redux,383.18,93.14,0.0,15.33,26200,148.5,0
regex-redux,360.58,92.68,0.0,14.22,24202,148.5,0
regex-redux,394.0,93.85,0.0,15.83,27117,148.5,0
regex-redux,378.18,93.67,0.0,15.12,25701,148.5,0
regex-redux,369.84,93.44,0.0,14.72,24966,148.5,0
regex-redux,302.37,89.81,0.0,11.5,19200,148.5,0
regex-redux,302.43,90.2,0.0,11.49,19171,148.5,0
