Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fasta,494.27,417.19,0.0,3.89,6966,12.23,0
fasta,522.84,433.54,0.0,4.5,8066,12.23,0
fasta,486.63,413.26,0.0,3.7,6627,12.23,0
fasta,507.45,429.66,0.0,3.92,7024,12.23,0
fasta,528.02,444.07,0.0,4.23,7581,12.23,0
fasta,504.09,426.88,0.0,3.9,6978,12.23,0
fasta,488.56,416.2,0.0,3.64,6527,12.23,0
fasta,506.59,429.67,0.0,3.89,6948,12.23,0
fasta,491.49,407.69,0.0,4.23,7574,12.23,0
fasta,462.53,383.56,0.0,3.98,7129,12.23,0
fasta,450.13,373.41,0.0,3.87,6930,12.23,0
fasta,462.46,383.49,0.0,3.98,7130,12.23,0
fasta,457.45,379.54,0.0,3.92,7039,12.23,0
fasta,478.76,397.1,0.0,4.11,7372,12.23,0
fasta,452.43,375.35,0.0,3.88,6964,12.23,0
fasta,424.04,351.68,0.0,3.64,6537,12.23,0
fasta,418.74,347.35,0.0,3.59,6447,12.23,0
fasta,467.56,387.77,0.0,4.02,7210,12.23,0
fasta,473.55,392.79,0.0,4.07,7293,12.23,0
fasta,478.97,397.3,0.0,4.11,7373,12.23,0
fasta,505.53,419.35,0.0,4.34,7782,12.23,0
fasta,477.12,395.76,0.0,4.1,7349,12.23,0
fasta,480.96,398.91,0.0,4.13,7409,12.23,0
fasta,463.51,384.46,0.0,3.98,7140,12.23,0
fasta,514.85,424.79,0.0,4.53,8137,12.23,0
fasta,452.94,377.75,0.0,3.79,6785,12.23,0
fasta,492.62,408.7,0.0,4.23,7578,12.23,0
fasta,442.32,366.83,0.0,3.81,6817,12.23,0
fasta,474.96,393.99,0.0,4.08,7316,12.23,0
fasta,497.64,410.81,0.0,4.37,7839,12.23,0
fasta,505.53,420.84,0.0,4.26,7645,12.23,0
fasta,482.59,400.29,0.0,4.14,7430,12.23,0
fasta,476.21,394.97,0.0,4.09,7338,12.23,0
fasta,462.68,383.68,0.0,3.98,7135,12.23,0
fasta,481.43,399.4,0.0,4.13,7410,12.23,0
fasta,488.11,404.94,0.0,4.19,7509,12.23,0
fasta,468.5,388.52,0.0,4.03,7223,12.23,0
fasta,493.2,409.11,0.0,4.23,7597,12.23,0
fasta,489.99,406.48,0.0,4.21,7544,12.23,0
fasta,463.62,384.58,0.0,4.05,7142,12.23,0
fasta,467.85,388.05,0.0,4.04,7208,12.23,0
fasta,458.44,380.28,0.0,3.95,7060,12.23,0
fasta,460.27,381.77,0.0,3.96,7090,12.23,0
fasta,463.39,384.35,0.0,3.98,7138,12.23,0
fasta,473.32,392.63,0.0,4.06,7286,12.23,0
