Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ)
532;23741088.8671875;318725.5859375
510;24476135.25390625;369873.046875
495;19488342.28515625;277404.78515625
495;19827209.47265625;275573.73046875
489;19594665.52734375;272094.7265625
493;19741149.90234375;274414.0625
494;19135803.22265625;274841.30859375
492;19417602.5390625;274291.9921875
494;19726501.46484375;274597.16796875
493;19713500.9765625;274291.9921875
491;19464782.71484375;273132.32421875
495;19158508.30078125;275390.625
493;19066223.14453125;274291.9921875
494;19103393.5546875;274902.34375
490;18926879.8828125;272583.0078125
493;19322448.73046875;274230.95703125
490;19512023.92578125;273132.32421875
491;19504882.8125;273132.32421875
492;19361816.40625;273132.32421875
490;18995605.46875;273071.2890625
491;18971740.72265625;272521.97265625
491;19039611.81640625;273132.32421875
490;18976135.25390625;272583.0078125
490;19539001.46484375;273071.2890625
491;18979125.9765625;272583.0078125
491;19100830.078125;273620.60546875
491;19011840.8203125;273254.39453125
494;19152709.9609375;274780.2734375
491;19525634.765625;273132.32421875
492;19170654.296875;273681.640625
497;19805053.7109375;276855.46875
492;19550476.07421875;273742.67578125
489;18923461.9140625;271972.65625
489;18945617.67578125;272094.7265625
492;19082275.390625;273681.640625
493;19148681.640625;274414.0625
489;18948852.5390625;272033.69140625
489;18986633.30078125;272521.97265625
490;18938720.703125;272033.69140625
489;18923339.84375;272033.69140625
489;18979003.90625;272583.0078125
493;19071533.203125;273681.640625
492;19076477.05078125;273620.60546875
492;19136718.75;273681.640625
492;19151489.2578125;274230.95703125
493;19064697.265625;273681.640625
492;19042114.2578125;273681.640625
492;19110046.38671875;273681.640625
492;19107604.98046875;274230.95703125
493;19005737.3046875;273681.640625
489;19039489.74609375;272521.97265625
490;18976013.18359375;272521.97265625
489;18942810.05859375;272033.69140625
489;18914123.53515625;271972.65625
492;19070983.88671875;274230.95703125
493;19069458.0078125;273742.67578125
489;19031799.31640625;272521.97265625
490;18949401.85546875;271972.65625
492;19127746.58203125;274230.95703125
490;19022949.21875;272521.97265625
489;18902832.03125;272216.796875
496;19279541.015625;276000.9765625
496;19269104.00390625;275878.90625
496;19218505.859375;275939.94140625
495;19145324.70703125;275329.58984375
496;19192077.63671875;275878.90625
496;19364196.77734375;275878.90625
495;19237548.828125;275390.625
496;19268310.546875;275878.90625
495;19054931.640625;275329.58984375
492;19085876.46484375;274291.9921875
492;19097534.1796875;273620.60546875
492;19546203.61328125;273742.67578125
489;19307556.15234375;271423.33984375
492;20168212.890625;274230.95703125
491;19080078.125;274230.95703125
492;19067932.12890625;273803.7109375
491;19033264.16015625;273742.67578125
493;19140747.0703125;273742.67578125
492;19140563.96484375;273681.640625
491;19056579.58984375;273681.640625
492;19046875.0;273681.640625
492;19026306.15234375;273681.640625
492;19014587.40234375;273681.640625
493;19094909.66796875;273681.640625
491;19061218.26171875;273681.640625
493;19459411.62109375;274230.95703125
492;19034301.7578125;273681.640625
492;19064331.0546875;274108.88671875
492;18984191.89453125;273681.640625
492;19069763.18359375;273742.67578125
492;19043212.890625;273620.60546875
489;18939270.01953125;272033.69140625
489;18921813.96484375;271972.65625
489;18977966.30859375;272094.7265625
490;19001708.984375;272583.0078125
489;19357604.98046875;271972.65625
490;19444702.1484375;272583.0078125
492;19021972.65625;273681.640625
492;19018981.93359375;273681.640625
492;19037353.515625;273681.640625
490;18979370.1171875;272521.97265625
488;18898864.74609375;271972.65625
489;18946411.1328125;272033.69140625
489;19065795.8984375;272583.0078125
489;18868347.16796875;271423.33984375
490;19042846.6796875;272583.0078125
492;19023376.46484375;273681.640625
492;19073974.609375;274230.95703125
489;19151000.9765625;271972.65625
490;19224853.515625;272033.69140625
489;19013488.76953125;272521.97265625
492;18948303.22265625;273132.32421875
489;18860778.80859375;271972.65625
489;18834838.8671875;271423.33984375
491;19119201.66015625;273681.640625
489;18903015.13671875;271423.33984375
489;18965820.3125;272033.69140625
489;19029113.76953125;272521.97265625
492;19030029.296875;273681.640625
492;18957580.56640625;273620.60546875
492;18927673.33984375;273132.32421875
492;19025390.625;274230.95703125
492;19035644.53125;273681.640625
489;18918395.99609375;271972.65625
490;19172058.10546875;272521.97265625
488;18830261.23046875;271484.375
492;19006286.62109375;273620.60546875
489;18932434.08203125;271972.65625
492;19065917.96875;273681.640625
492;19083251.953125;273681.640625
492;19042846.6796875;273681.640625
492;19028869.62890625;273620.60546875
492;19026184.08203125;273681.640625
492;19019775.390625;273681.640625
492;19116027.83203125;273681.640625
492;19095581.0546875;273620.60546875
491;19196350.09765625;273681.640625
489;18871765.13671875;271423.33984375
492;19135986.328125;274230.95703125
492;19007690.4296875;273681.640625
489;18883911.1328125;271972.65625
489;18912658.69140625;271972.65625
489;18871826.171875;271484.375
489;18949768.06640625;271972.65625
491;19015197.75390625;273681.640625
489;18875488.28125;271972.65625
492;19095397.94921875;273681.640625
489;18860900.87890625;271972.65625
488;18749206.54296875;271423.33984375
489;18867126.46484375;272033.69140625
490;18934692.3828125;272521.97265625
492;18929565.4296875;273681.640625
492;18964111.328125;273681.640625
492;19041992.1875;273620.60546875
492;18977111.81640625;273681.640625
492;19069885.25390625;273681.640625
492;18938903.80859375;273681.640625
492;18958068.84765625;273620.60546875
491;18942565.91796875;273132.32421875
489;18888061.5234375;271972.65625
489;18960571.2890625;272521.97265625
490;19012084.9609375;272033.69140625
491;19459777.83203125;273132.32421875
489;18933776.85546875;271972.65625
490;19017028.80859375;272521.97265625
489;18943176.26953125;272033.69140625
489;18948181.15234375;272521.97265625
489;18970520.01953125;271972.65625
489;18896118.1640625;272033.69140625
490;18986877.44140625;271972.65625
489;18956909.1796875;272521.97265625
490;18913269.04296875;272033.69140625
490;19005615.234375;272583.0078125
493;19116394.04296875;274169.921875
489;19043273.92578125;272583.0078125
489;18897644.04296875;271972.65625
490;18944458.0078125;272583.0078125
489;18904357.91015625;271972.65625
489;18941406.25;271972.65625
490;18975280.76171875;272583.0078125
489;18849365.234375;271423.33984375
490;19078979.4921875;272521.97265625
489;18906188.96484375;271484.375
489;18945312.5;271972.65625
490;19059570.3125;272583.0078125
491;18923583.984375;273071.2890625
488;18898864.74609375;271972.65625
490;18824707.03125;271972.65625
488;18762023.92578125;271484.375
489;18909729.00390625;271972.65625
490;19000610.3515625;271972.65625
488;18886718.75;272033.69140625
490;18875000.0;271972.65625
504;19320190.4296875;279724.12109375
489;19047729.4921875;271423.33984375
490;19059997.55859375;272583.0078125
489;19065612.79296875;272521.97265625
491;19133789.0625;272521.97265625
490;19089111.328125;273132.32421875
490;19141906.73828125;271972.65625
490;19095458.984375;272583.0078125
489;19071044.921875;272583.0078125
489;19031188.96484375;271972.65625
489;19088745.1171875;272521.97265625
490;19013916.015625;271972.65625
489;19071533.203125;272583.0078125
493;19119140.625;273681.640625
492;19286132.8125;274169.921875
492;19142822.265625;273681.640625
490;19050231.93359375;271972.65625
488;18995727.5390625;272033.69140625
490;18978332.51953125;272521.97265625
492;19144836.42578125;273681.640625
492;19080932.6171875;273620.60546875
492;19192993.1640625;273681.640625
492;19092773.4375;273681.640625
493;19231506.34765625;274169.921875
489;19074523.92578125;272033.69140625
489;19406738.28125;271972.65625
489;19005798.33984375;272033.69140625
489;19027221.6796875;271911.62109375
490;19098205.56640625;272583.0078125
490;19048217.7734375;272521.97265625
489;19168518.06640625;272583.0078125
490;19049865.72265625;271972.65625
492;19182495.1171875;274230.95703125
490;19383483.88671875;271972.65625
489;18968872.0703125;271972.65625
489;19003051.7578125;272033.69140625
490;19170715.33203125;273071.2890625
