Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
reverse-complement,509.92,431.56,0.0,4.24,7073,244.12,0
reverse-complement,506.81,434.35,0.0,3.94,6534,244.12,0
reverse-complement,517.0,444.61,0.0,3.94,6531,244.12,0
reverse-complement,515.81,441.55,0.0,4.03,6698,244.12,0
reverse-complement,510.4,436.28,0.0,4.03,6687,244.12,0
reverse-complement,512.07,438.13,0.0,4.02,6671,244.12,0
reverse-complement,502.03,428.75,0.0,3.98,6609,244.12,0
reverse-complement,446.44,370.14,0.0,4.14,6883,244.12,0
reverse-complement,448.13,371.62,0.0,4.15,6904,244.12,0
reverse-complement,443.29,367.59,0.0,4.11,6829,244.12,0
reverse-complement,444.81,368.9,0.0,4.12,6850,244.12,0
reverse-complement,500.37,414.43,0.0,4.62,7758,244.12,0
reverse-complement,475.21,394.61,0.0,4.35,7275,244.12,0
reverse-complement,462.94,383.89,0.0,4.27,7131,244.12,0
reverse-complement,463.33,384.2,0.0,4.28,7141,244.12,0
reverse-complement,457.28,379.22,0.0,4.22,7041,244.12,0
reverse-complement,462.6,383.64,0.0,4.27,7124,244.12,0
reverse-complement,461.04,382.31,0.0,4.26,7103,244.12,0
reverse-complement,456.21,378.36,0.0,4.21,7025,244.12,0
reverse-complement,464.21,384.95,0.0,4.28,7150,244.12,0
reverse-complement,462.56,383.6,0.0,4.27,7125,244.12,0
reverse-complement,461.62,382.81,0.0,4.26,7110,244.12,0
reverse-complement,455.04,377.39,0.0,4.2,7007,244.12,0
reverse-complement,506.23,419.83,0.0,4.64,7796,244.12,0
reverse-complement,479.04,397.28,0.0,4.41,7378,244.12,0
reverse-complement,478.59,396.88,0.0,4.41,7371,244.12,0
reverse-complement,526.75,436.88,0.0,4.82,8108,244.12,0
reverse-complement,464.44,385.13,0.0,4.29,7157,244.12,0
reverse-complement,462.94,383.85,0.0,4.28,7135,244.12,0
reverse-complement,537.72,445.06,0.0,4.96,8361,244.12,0
reverse-complement,536.44,445.42,0.0,4.88,8215,244.12,0
reverse-complement,480.06,398.13,0.0,4.42,7392,244.12,0
reverse-complement,481.16,399.06,0.0,4.43,7411,244.12,0
reverse-complement,479.22,397.37,0.0,4.41,7384,244.12,0
reverse-complement,474.3,393.34,0.0,4.37,7304,244.12,0
reverse-complement,486.48,403.42,0.0,4.47,7495,244.12,0
reverse-complement,476.61,395.22,0.0,4.39,7343,244.12,0
reverse-complement,471.5,390.97,0.0,4.35,7267,244.12,0
reverse-complement,474.23,393.39,0.0,4.36,7296,244.12,0
reverse-complement,475.33,394.16,0.0,4.38,7325,244.12,0
reverse-complement,528.9,438.71,0.0,4.84,8136,244.12,0
reverse-complement,569.89,472.41,0.0,5.2,8796,244.12,0
reverse-complement,479.57,397.69,0.0,4.42,7390,244.12,0
reverse-complement,479.06,397.3,0.0,4.41,7377,244.12,0
reverse-complement,512.39,425.01,0.0,4.69,7885,244.12,0
