Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
reverse-complement,548.44,456.87,0.0,4.81,8265,244.12,0
reverse-complement,486.27,414.83,0.0,3.79,6447,244.12,0
reverse-complement,485.17,414.54,0.0,3.75,6376,244.12,0
reverse-complement,461.13,397.02,0.0,3.42,5785,244.12,0
reverse-complement,461.45,395.18,0.0,3.54,5981,244.12,0
reverse-complement,511.96,435.08,0.0,4.07,6940,244.12,0
reverse-complement,489.58,417.55,0.0,3.82,6499,244.12,0
reverse-complement,406.53,343.25,0.0,3.38,5709,244.12,0
reverse-complement,405.99,336.64,0.0,3.69,6261,244.12,0
reverse-complement,378.04,313.47,0.0,3.45,5827,244.12,0
reverse-complement,451.32,372.1,0.0,4.19,7150,244.12,0
reverse-complement,428.14,357.18,0.0,3.77,6405,244.12,0
reverse-complement,381.91,316.68,0.0,3.49,5886,244.12,0
reverse-complement,444.93,369.02,0.0,4.02,6855,244.12,0
reverse-complement,471.99,391.5,0.0,4.25,7264,244.12,0
reverse-complement,491.11,407.34,0.0,4.42,7559,244.12,0
reverse-complement,476.36,394.79,0.0,4.31,7365,244.12,0
reverse-complement,391.9,325.28,0.0,3.55,6010,244.12,0
reverse-complement,452.04,374.89,0.0,4.08,6964,244.12,0
reverse-complement,453.01,375.7,0.0,4.09,6978,244.12,0
reverse-complement,386.82,320.74,0.0,3.53,5962,244.12,0
reverse-complement,380.12,315.25,0.0,3.47,5857,244.12,0
reverse-complement,401.42,332.88,0.0,3.66,6187,244.12,0
reverse-complement,439.21,363.89,0.0,3.99,6797,244.12,0
reverse-complement,407.04,337.94,0.0,3.68,6236,244.12,0
reverse-complement,381.52,316.4,0.0,3.48,5876,244.12,0
reverse-complement,497.15,410.4,0.0,4.56,7831,244.12,0
reverse-complement,407.09,339.5,0.0,3.6,6101,244.12,0
reverse-complement,382.91,317.53,0.0,3.49,5901,244.12,0
reverse-complement,460.36,381.75,0.0,4.16,7096,244.12,0
reverse-complement,413.93,343.32,0.0,3.75,6371,244.12,0
reverse-complement,385.3,319.55,0.0,3.51,5933,244.12,0
reverse-complement,378.3,313.76,0.0,3.45,5825,244.12,0
reverse-complement,382.98,317.63,0.0,3.49,5899,244.12,0
reverse-complement,384.81,319.1,0.0,3.51,5932,244.12,0
reverse-complement,380.95,315.94,0.0,3.48,5866,244.12,0
reverse-complement,387.12,321.05,0.0,3.53,5963,244.12,0
reverse-complement,380.02,315.18,0.0,3.47,5853,244.12,0
reverse-complement,382.84,317.49,0.0,3.49,5896,244.12,0
reverse-complement,384.71,319.05,0.0,3.51,5926,244.12,0
reverse-complement,453.09,375.83,0.0,4.09,6974,244.12,0
reverse-complement,469.14,387.27,0.0,4.32,7392,244.12,0
reverse-complement,508.41,423.5,0.0,4.47,7663,244.12,0
reverse-complement,503.82,413.49,0.0,4.74,8156,244.12,0
reverse-complement,484.85,406.09,0.0,4.16,7106,244.12,0
