Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
regex-redux,365.54,277.43,0.0,4.86,7956.29,212.35,0
regex-redux,365.67,277.6,0.0,4.85,7953.27,212.35,0
regex-redux,369.69,281.4,0.0,4.83,7967.87,212.35,0
regex-redux,368.86,280.79,0.0,4.82,7950.62,212.35,0
regex-redux,367.31,278.96,0.0,4.86,7976.45,212.35,0
regex-redux,365.65,277.8,0.0,4.84,7930.53,212.35,0
regex-redux,366.8,278.98,0.0,4.83,7930.0,212.35,0
regex-redux,367.05,278.1,0.0,4.89,8030.97,212.35,0
regex-redux,364.99,276.81,0.0,4.85,7960.53,212.35,0
regex-redux,366.06,-261866.1,0.0,4.85,7959.77,212.35,0
