Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
1733.5871;78600202;964781;81;
1735.4665000000005;78534772;965146;81;
1736.5132999999996;78670392;965696;80.5;
1734.1097999999993;78478742;964536;80;
1738.2182000000012;78818951;967405;80;
1735.884399999999;78056990;965635;80;
1736.1221999999998;78638593;966123;80;
1732.0589999999993;78093123;963498;79.5;
1729.5247;78153791;962339;78.5;
1737.2409000000007;78761640;966428;79;
1737.1517999999996;78701458;966245;79;
1737.086299999999;78601483;966245;79.5;
1735.2507000000005;78117842;965085;79.5;
1736.8482999999978;78225630;966184;78.5;
1735.303399999997;78150007;965635;79;
1736.654400000003;78671247;965635;79;
1736.3881000000001;78354109;965635;78.5;
1735.8855000000003;78363874;965635;78;
1735.4324999999953;77883772;965085;78.5;
1737.2242000000042;78712201;966184;78.5;
1736.918899999997;78684735;966184;78.5;
1735.9084999999977;78496992;965574;78.5;
1736.5103999999992;78712322;966184;78;
1737.1563999999998;78706586;966123;78;
1737.4965999999986;78749798;966978;78;
1737.9855000000025;78764447;966733;78;
1737.6223000000027;78704633;966733;78;
1737.1034999999974;78416303;966246;78;
1733.255299999997;77972090;963986;78;
1740.032299999999;78545332;969297;78;
1737.1069999999963;78387800;966368;78;
1735.8804000000018;78458539;965634;78;
1737.093700000005;78525068;966245;78;
1737.9546999999948;78719830;967100;77.5;
1737.7301000000007;78584576;966855;77;
1738.0679999999993;78616559;966795;77.5;
1739.9902000000075;78785199;967832;78;
1734.3101000000024;78240217;965085;78;
1736.4872999999934;78031173;965635;78;
1735.931500000006;78282881;965635;78;
1735.9125000000058;77869003;965024;78;
1736.7215999999898;78652692;965696;78;
1736.3830000000016;78576886;966123;78;
1732.080799999996;77623031;963437;78;
1735.6700000000128;78131941;965574;78;
1737.4238000000041;78712812;966184;78;
1736.3935999999958;78205306;965574;78;
1737.2327000000078;78677533;966184;78;
1738.079500000007;78719952;966672;78;
1737.1845999999932;78667401;966123;77.5;
1738.1529999999912;78617230;966733;77;
1737.5081000000064;78623212;966672;77.5;
1735.5427999999956;78165083;965086;78;
1737.7345999999961;78526166;966123;78;
1736.895399999994;78632917;965635;78;
1737.0678999999946;78681744;966184;78;
1737.1625000000058;78697553;966123;77.5;
1736.4925999999978;78491986;966184;77.5;
1737.13440000001;78694195;966123;77.5;
1737.7029000000039;78788373;967344;77.5;
1737.7715000000026;78719220;966734;77.5;
1736.895399999994;78668317;966245;77.5;
1738.0155999999988;78738568;966794;77.5;
1737.6664000000019;76472826;966733;73;
1737.7342000000062;76561694;966978;69.5;
1736.5007000000041;76397997;965696;70;
1736.5948000000062;76503589;966184;69.5;
1735.0550999999978;76283801;965024;69.5;
1738.7004000000015;76494128;967283;69.5;
1735.8911999999982;76445727;965635;69;
1736.4608000000007;76442431;966184;69.5;
1737.5179000000062;76984361;966184;70;
1736.6978999999992;76587695;966184;70;
1737.2530000000115;76460742;966123;70;
1737.2784999999858;76538683;966733;70;
1736.2962999999872;76373462;965635;69.5;
1737.1180000000168;76518176;966733;69.5;
1736.9244999999937;76402697;966185;70;
1737.2198999999964;76439502;966184;70;
1737.0466000000015;76419909;966184;70;
1737.232400000008;76674791;966123;70;
1735.6015000000189;76414782;965024;70;
1736.2487000000256;76563769;966184;70;
1737.3164000000106;76475695;966123;70;
1737.4326;76483691;966734;70;
1738.1232000000018;76504565;966733;70;
1736.4327000000048;76367175;965574;70.5;
1737.1950999999826;76428759;966123;70.5;
1737.3925000000163;76560290;966184;70;
1737.1974000000046;76626940;966734;70.5;
1735.3787000000011;76494006;965024;70.5;
1737.7693000000145;76621630;966733;70;
1737.1204000000143;76538378;966123;70.5;
1736.0185000000056;76342762;966184;70.5;
1737.7301000000152;76621996;966123;70;
1736.2522999999928;76479052;966123;70;
1735.9132999999856;76557910;965635;69.5;
1735.2275999999838;76356799;965086;69.5;
1736.7788999999757;76444567;966123;70;
1737.2925999999861;76730456;966733;70;
1736.8999999999942;76844896;966123;70;
1736.858099999983;76852708;966184;70;
1736.6168999999936;76813280;965574;70;
1737.4306999999972;77018785;966733;70.5;
1736.0584999999846;76633776;965574;70.5;
1737.6331000000064;77018785;966733;70.5;
1735.9418000000005;76416491;965574;70.5;
1736.7624999999825;76931566;966184;70.5;
1737.508199999982;77596115;966672;70.5;
1737.9683999999834;77297226;966734;70.5;
1737.985799999995;77031175;966733;70.5;
1735.8227999999945;77027940;965635;70;
1736.615300000005;76849352;965573;70;
1737.1206999999995;77284714;966734;70;
1737.839399999997;76986009;966733;70.5;
1737.2294999999867;76880724;965574;70.5;
1737.6978999999992;76832323;967466;70.5;
1737.8274000000092;76926988;966916;70.5;
1736.1902999999875;76767382;965696;70;
1736.776600000012;76926072;966184;70.5;
1737.0450000000128;76644641;966184;70.5;
1736.9737000000023;76544298;966184;70.5;
1736.1465000000026;76711962;966184;70.5;
1737.6070999999938;76950792;966123;70;
1737.5350000000035;77086228;966734;70.5;
1737.703199999989;76953112;966733;71;
1737.018000000011;77396042;966184;70.5;
1736.6247999999905;76914659;966123;70.5;
