Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ)
2;77453.61328125;1403.80859375
0;37353.515625;671.38671875
1;41137.6953125;549.31640625
1;0.0;0.0
0;41137.6953125;610.3515625
1;0.0;0.0
0;42846.6796875;610.3515625
1;38940.4296875;549.31640625
1;0.0;0.0
0;40161.1328125;610.3515625
1;42053.22265625;549.31640625
0;0.0;0.0
1;44799.8046875;610.3515625
1;0.0;0.0
0;41687.01171875;610.3515625
1;40100.09765625;549.31640625
1;0.0;0.0
0;40771.484375;610.3515625
1;0.0;0.0
0;38391.11328125;549.31640625
1;40222.16796875;610.3515625
1;0.0;0.0
0;42663.57421875;610.3515625
1;0.0;0.0
0;41992.1875;549.31640625
1;41442.87109375;610.3515625
1;0.0;0.0
0;38391.11328125;549.31640625
1;39978.02734375;549.31640625
0;0.0;0.0
0;42114.2578125;610.3515625
1;0.0;0.0
0;43151.85546875;610.3515625
1;38879.39453125;549.31640625
1;0.0;0.0
0;41137.6953125;610.3515625
1;0.0;0.0
0;41625.9765625;610.3515625
1;40039.0625;610.3515625
1;0.0;0.0
0;41198.73046875;671.38671875
1;39794.921875;610.3515625
1;0.0;0.0
0;42907.71484375;610.3515625
1;0.0;0.0
0;43701.171875;549.31640625
1;0.0;0.0
0;40527.34375;610.3515625
1;0.0;0.0
0;41198.73046875;549.31640625
1;0.0;0.0
0;42907.71484375;610.3515625
1;37536.62109375;488.28125
1;0.0;0.0
0;39611.81640625;549.31640625
1;0.0;0.0
0;41687.01171875;610.3515625
1;0.0;0.0
0;42358.3984375;549.31640625
1;0.0;0.0
0;41809.08203125;549.31640625
1;0.0;0.0
0;41503.90625;610.3515625
1;39916.9921875;549.31640625
0;0.0;0.0
1;40832.51953125;549.31640625
0;0.0;0.0
1;42114.2578125;610.3515625
1;0.0;0.0
0;38696.2890625;549.31640625
1;0.0;0.0
0;41259.765625;549.31640625
1;0.0;0.0
0;40344.23828125;549.31640625
1;46447.75390625;549.31640625
0;0.0;0.0
1;41564.94140625;549.31640625
0;0.0;0.0
1;38696.2890625;549.31640625
1;0.0;0.0
0;43090.8203125;610.3515625
1;0.0;0.0
0;0.0;0.0
1;42175.29296875;549.31640625
0;0.0;0.0
1;38757.32421875;549.31640625
1;0.0;0.0
0;42358.3984375;610.3515625
1;0.0;0.0
0;39184.5703125;488.28125
1;0.0;0.0
0;41625.9765625;610.3515625
1;0.0;0.0
0;39733.88671875;549.31640625
1;0.0;0.0
0;43090.8203125;549.31640625
1;40710.44921875;549.31640625
1;0.0;0.0
0;39367.67578125;549.31640625
1;0.0;0.0
0;41442.87109375;610.3515625
1;0.0;0.0
0;38330.078125;549.31640625
1;0.0;0.0
0;0.0;0.0
1;38940.4296875;549.31640625
0;0.0;0.0
1;41564.94140625;549.31640625
1;0.0;0.0
0;41015.625;549.31640625
1;0.0;0.0
0;39550.78125;610.3515625
1;0.0;0.0
0;40832.51953125;549.31640625
1;0.0;0.0
0;40222.16796875;549.31640625
1;0.0;0.0
0;39489.74609375;549.31640625
1;0.0;0.0
0;0.0;0.0
1;39611.81640625;549.31640625
0;0.0;0.0
1;41809.08203125;610.3515625
1;0.0;0.0
0;38757.32421875;549.31640625
1;0.0;0.0
0;40344.23828125;549.31640625
1;0.0;0.0
0;0.0;0.0
1;39611.81640625;549.31640625
0;0.0;0.0
1;42358.3984375;549.31640625
1;0.0;0.0
0;39367.67578125;549.31640625
1;0.0;0.0
0;41381.8359375;549.31640625
1;0.0;0.0
0;40161.1328125;610.3515625
1;0.0;0.0
0;39794.921875;488.28125
1;0.0;0.0
0;40954.58984375;610.3515625
1;40100.09765625;549.31640625
0;0.0;0.0
1;39306.640625;549.31640625
1;0.0;0.0
0;39489.74609375;549.31640625
1;0.0;0.0
0;39978.02734375;549.31640625
1;0.0;0.0
0;39367.67578125;549.31640625
1;0.0;0.0
0;0.0;0.0
1;41748.046875;549.31640625
0;0.0;0.0
1;39062.5;549.31640625
1;0.0;0.0
0;41503.90625;549.31640625
1;0.0;0.0
0;40588.37890625;610.3515625
1;0.0;0.0
0;39794.921875;549.31640625
1;0.0;0.0
0;39489.74609375;549.31640625
1;39184.5703125;610.3515625
1;0.0;0.0
0;41137.6953125;549.31640625
1;0.0;0.0
0;40954.58984375;549.31640625
1;0.0;0.0
0;41076.66015625;549.31640625
1;0.0;0.0
0;38635.25390625;549.31640625
1;41320.80078125;610.3515625
