Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
559.7350000000442;23007083;319397;60;
570.2126999999746;22863100;325133;60;
632.2969000000157;24812924;359741;59;
553.1753000000026;22300786;315856;58.5;
603.9078999999911;24646543;344359;60;
551.9633000000031;22384220;315307;60.5;
602.242499999993;23982055;343078;61;
635.6927000000142;25193173;361510;59.5;
553.3910000000033;23013125;315856;59.5;
620.6153000000049;25114987;353698;60;
556.8514999999898;23308840;317565;60.5;
589.8007999999681;24240111;335693;60;
640.953899999964;25703670;364257;59;
579.916200000036;23765137;330321;59.5;
635.8889999999665;25532955;361572;59.5;
629.8890000000247;25325680;358092;58.5;
588.4407000000356;23839661;335570;59.5;
604.2223000000231;24490355;344482;60;
560.6380999999819;23055606;319824;60;
599.2151999999769;24045653;341490;60;
556.0636999999988;22827700;317199;60.5;
567.6882999999798;23455750;323913;61;
631.6027999999933;25191830;359374;59.5;
574.5475000000442;23599915;328552;59;
585.1824999999953;23743652;333983;59;
622.0151999999653;24900633;354553;59;
600.272799999977;24346800;342955;59;
612.0793999999878;24573363;349059;60;
573.5262000000221;23546143;327636;60;
619.8012999999919;24944333;352965;60.5;
546.1276000000071;22271611;312500;60;
556.6341000000248;22843264;317931;60;
645.2897999999695;25761225;367309;59;
574.3434000000125;23414308;328002;59;
608.712600000028;24641966;347839;60.5;
561.5522999999812;23022218;320861;60;
561.5155000000377;23107729;320800;60;
622.5824999999604;25101193;354675;59;
561.029899999965;22993532;321105;59;
635.0255999999936;25359677;361937;59.5;
567.0724000000046;23256227;324523;59.5;
599.6940000000177;24359129;342040;60;
644.6290000000154;25974421;367858;59.5;
589.4957000000286;24039428;336669;59;
609.334899999958;24459349;347778;60.5;
562.452500000014;23171327;321776;60;
618.3073999999906;25106992;352782;60;
639.1629000000539;25369380;364501;58.5;
568.5815000000293;23454347;325011;59;
565.1107999999658;23328980;323363;60;
576.2374999999884;23624513;329711;60.5;
603.4472999999998;24436888;344481;60.5;
642.5522999999812;25509151;366882;59;
600.5849000000162;24165526;342894;58.5;
610.4248000000371;24517577;348449;59.5;
558.804999999993;22956972;320189;60;
615.931500000006;24769895;351684;60;
557.6439000000246;22838321;319884;60;
563.3249000000069;23208498;322326;60;
562.0766000000294;23147523;322021;59.5;
591.779899999965;24039001;337951;60.5;
609.1821999999811;24534605;348144;60.5;
562.0859000000055;22933840;321044;60.5;
564.9557999999961;23169924;323913;60.5;
640.3508999999613;25659724;365112;59;
568.7633999999962;23266969;325927;59;
643.2362999999896;25762019;366881;58.5;
573.3312999999616;23358949;328918;59;
592.3569000000134;23916381;338500;60;
560.906500000041;22763797;321471;57.5;
608.6192000000156;24689146;348205;60;
628.4800000000396;25298763;359496;60;
566.8338999999687;23350282;324096;60.5;
628.1682000000146;25371762;358641;61;
580.2396000000299;23935363;332092;61;
567.6816999999573;23553895;325743;61;
573.0436999999802;23711487;328186;60.5;
596.9415000000154;24472777;341857;60;
643.4781000000075;26044306;367552;59.5;
644.2705000000424;26144159;367553;59;
572.1949000000022;23705505;327758;60;
645.9934999999823;26041377;369018;59.5;
584.6516999999876;23940063;334655;59;
595.5758999999962;24171325;341979;59.5;
567.7032999999938;23312501;325011;60.5;
566.7455000000191;23328432;324340;61;
648.1711999999825;26064630;370543;59.5;
578.1830000000191;23774170;331298;59.5;
611.1650999999838;24790831;349486;60.5;
643.8439000000362;25764155;367797;59;
603.7785000000149;24555601;345580;59.5;
564.4099999999744;23135134;323547;60.5;
564.881800000032;23333131;324096;60.5;
635.4714000000386;25530880;363402;61;
581.3106000000262;24051391;332946;60.5;
570.9433999999892;23514710;327514;60;
627.0111000000034;25254269;358459;60.5;
567.0257999999449;23422547;325377;61;
573.5984000000171;23635132;328185;60.5;
571.0127999999677;23232851;327391;60.5;
619.0978999999934;24911130;354248;60.5;
613.7764999999781;24924558;350768;60;
572.7014999999665;23665467;328613;60;
644.3839000000153;25753169;368651;60;
569.7215999999898;23364870;326171;60;
593.6423000000068;24227783;340514;60;
643.7370000000228;25833002;367736;59;
602.0627000000095;24493895;344787;59;
613.3647000000346;24750120;351500;60;
576.0326999999816;23586609;330505;60;
590.8044000000227;24024109;338561;60;
572.2452000000048;23603821;327941;60;
586.2692999999854;24052917;335937;60;
574.8178000000189;23547730;330016;60;
590.092399999965;23917236;338073;60.5;
570.5989999999874;23435426;327819;61;
645.4769999999553;25687495;369262;59.5;
612.728300000017;25232724;350402;59.5;
652.0069999999832;26108332;372496;60;
648.1773000000394;25809138;370177;58.5;
639.2293999999529;25596370;365233;59.5;
571.6264000000083;23593140;328430;61;
575.4508999999962;23701966;330199;61;
578.2416000000085;23780030;332030;61;
571.7246999999625;23434511;327514;60.5;
603.9610999999568;24381896;346191;60;
615.6349000000046;24895810;352294;60.5;
608.623099999968;24773496;348815;60.5;
626.3575999999885;25385555;358276;60;
579.977200000023;23835999;332884;60.5;
623.2333999999682;25670466;357421;60.5;
648.2702000000281;25949336;370483;60;
652.9198000000324;26149957;373168;59.5;
640.1932000000379;25794612;366088;59.5;
579.8103999999585;23911438;333068;60;
579.5347000000183;24013427;332946;60;
582.8384000000078;23969726;334594;60;
593.2771000000066;24423095;340087;60;
575.429300000018;23524598;330992;60.5;
577.0454000000027;23727234;331115;60.5;
575.0058999999892;23633545;330078;60.5;
579.5351000000373;23708252;332518;60.5;
576.696100000001;23542421;331420;60;
582.267600000021;23872192;334045;60;
585.1046000000206;24138305;336486;60.5;
572.6595999999554;23430116;328734;60.5;
578.4491000000271;23647706;332336;60;
581.6247999999905;23940185;333678;60;
574.0007000000332;23471742;329955;60.5;
576.3794000000344;23537049;330565;60.5;
643.1142000000109;25994562;367980;60;
578.0501999999979;23596437;332153;60.5;
579.094299999997;23804199;333007;60.5;
656.7385999999824;26214227;375243;59;
604.6229000000167;24647581;346740;59;
624.3148999999976;25058835;357848;60;
585.3412000000244;24079772;335571;60;
589.3352000000305;24512816;338195;60;
584.8378000000375;24153808;336181;60;
580.5209000000032;23904174;333495;60;
582.0240999999805;24093200;334289;59.5;
603.0757000000449;24446837;345946;59;
601.7991999999504;24230834;345336;59.5;
582.07150000002;23848572;334594;60.5;
580.8619000000181;23855224;333922;60.5;
587.6303000000189;24476866;337585;60;
581.1882000000332;23683534;333800;60;
583.4025999999722;23874694;335449;60.5;
580.5487999999896;23634828;333312;61;
581.0182999999961;23799682;333983;60.5;
579.3962000000174;23844361;333312;60;
577.9492000000319;23629151;332153;60;
591.2482000000309;24079345;339416;60;
630.2627000000211;25269588;361998;60;
629.9512000000104;25209469;360350;60;
582.9415999999619;24237364;334471;60.5;
588.4732000000076;24020630;337768;60;
589.3594000000157;24132323;338378;59.5;
583.9955000000191;23837097;334960;60;
605.3041000000085;24498839;347045;59.5;
662.3634999999776;26280572;379211;58.5;
615.4532999999938;25071591;352477;59;
584.022100000002;23867005;335998;60;
582.7079999999842;23716248;334899;59.5;
612.8489000000409;24703123;351989;59;
646.1954999999725;25962336;370055;59.5;
662.656799999997;26258661;378783;58.5;
642.9303000000073;25938654;368285;58;
590.9150999999838;24234191;340026;59;
666.1821000000346;26576470;380980;58.5;
634.007500000007;25623226;362914;58.5;
583.5617999999668;23765748;334960;59;
596.4887000000454;24412169;343261;59.5;
657.1294000000344;26152521;376098;58;
592.8506000000052;24280455;340941;59;
659.0058999999892;26284174;377319;59;
662.6888000000035;26662590;379882;58.5;
588.2204999999958;23984558;338072;58.5;
656.3770999999833;26022089;375609;59;
669.7126999999746;26684746;382812;57.5;
657.6854000000167;26139337;376220;58;
666.7464000000036;26766533;381285;58;
660.8328999999794;26302728;377928;58;
608.8705999999656;24915891;348998;59;
661.7290999999968;26271783;378539;59;
661.076299999957;26206232;378356;58;
666.0952999999863;26696648;380675;58;
659.1261999999988;26181573;377685;58;
669.16949999996;26701286;382873;57.5;
