Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
binary-trees,435.27,332.81,0.0,11.14,9120,131.25,0
binary-trees,430.15,327.99,0.0,11.08,9094,131.25,0
binary-trees,428.27,326.1,0.0,11.06,9092,131.25,0
binary-trees,430.78,328.49,0.0,11.11,9102,131.25,0
binary-trees,425.08,324.54,0.0,10.86,8949,131.25,0
binary-trees,425.34,324.13,0.0,10.95,9005,131.25,0
binary-trees,425.72,324.95,0.0,10.94,8969,131.25,0
binary-trees,429.74,327.98,0.0,11.04,9056,131.25,0
binary-trees,427.25,326.25,0.0,10.97,8990,131.25,0
binary-trees,373.29,285.26,0.0,9.37,7834,131.25,0
binary-trees,374.06,286.61,0.0,9.36,7780,131.25,0
binary-trees,372.09,284.98,0.0,9.33,7752,131.25,0
binary-trees,375.9,287.72,0.0,9.42,7850,131.25,0
binary-trees,374.42,286.82,0.0,9.32,7799,131.25,0
binary-trees,382.1,292.91,0.0,9.57,7938,131.25,0
binary-trees,375.63,287.61,0.0,9.4,7834,131.25,0
binary-trees,375.86,288.04,0.0,9.38,7817,131.25,0
binary-trees,380.89,292.49,0.0,9.44,7870,131.25,0
binary-trees,376.68,288.7,0.0,9.38,7829,131.25,0
binary-trees,382.99,293.32,0.0,9.56,7983,131.25,0
binary-trees,375.27,287.94,0.0,9.32,7771,131.25,0
binary-trees,375.29,287.43,0.0,9.38,7822,131.25,0
binary-trees,379.47,290.78,0.0,9.44,7895,131.25,0
binary-trees,378.04,289.42,0.0,9.47,7887,131.25,0
binary-trees,384.51,295.14,0.0,9.58,7951,131.25,0
binary-trees,375.69,288.12,0.0,9.35,7793,131.25,0
binary-trees,380.4,291.73,0.0,9.47,7892,131.25,0
binary-trees,380.23,291.23,0.0,9.52,7922,131.25,0
binary-trees,371.28,284.49,0.0,9.26,7723,131.25,0
binary-trees,376.74,289.16,0.0,9.41,7795,131.25,0
binary-trees,378.04,289.5,0.0,9.47,7882,131.25,0
binary-trees,377.79,289.57,0.0,9.41,7854,131.25,0
binary-trees,379.21,290.39,0.0,9.46,7906,131.25,0
binary-trees,376.3,288.46,0.0,9.41,7819,131.25,0
binary-trees,371.28,283.91,0.0,9.32,7776,131.25,0
binary-trees,375.92,288.12,0.0,9.38,7816,131.25,0
binary-trees,377.18,288.64,0.0,9.45,7880,131.25,0
binary-trees,376.01,289.04,0.0,9.34,7739,131.25,0
binary-trees,370.83,283.8,0.0,9.3,7745,131.25,0
binary-trees,376.52,288.88,0.0,9.35,7803,131.25,0
binary-trees,375.2,287.37,0.0,9.39,7814,131.25,0
binary-trees,373.47,286.51,0.0,9.3,7739,131.25,0
binary-trees,373.52,286.2,0.0,9.3,7770,131.25,0
binary-trees,378.14,289.97,0.0,9.44,7847,131.25,0
binary-trees,377.55,289.62,0.0,9.4,7826,131.25,0
