Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
446.12060000002384;28886034;251586;60.5;
444.35430000000633;28865710;249389;60;
445.4248999999836;28851183;249999;60;
445.60330000001704;28929674;250487;60;
445.22060000000056;28884387;250366;60;
445.54529999999795;28972765;250793;60;
445.2307000000146;28868700;250243;59.5;
444.6756999999925;28913012;250244;59;
445.58559999999125;28980517;251708;59.5;
445.27050000001327;28831713;250060;61;
445.6157999999996;29004259;250915;60.5;
445.97829999998794;28960742;251892;60.5;
445.35169999999925;28854418;250365;60;
445.5026000000071;28983690;250915;60;
445.86530000000494;28861499;250244;60.5;
445.26189999998314;28907092;250061;60.5;
444.85859999997774;28935900;250243;60;
445.33479999998235;28791430;250183;60;
444.5555999999924;28982836;250365;60.5;
446.3717000000179;28873095;251037;60.5;
444.52599999998347;28985827;250244;60;
446.1488000000245;28873217;250792;60.5;
444.6959999999963;28969042;250183;61;
446.12160000001313;28853076;251220;59.5;
444.76069999998435;28968553;250549;59.5;
445.53469999998924;28863818;250243;60.5;
444.81299999999464;28882800;250488;59.5;
445.1798000000126;28813708;250304;60;
445.2925000000105;28936389;250121;60;
445.2301999999909;28901598;250060;59.5;
445.5106000000087;28916064;250854;59.5;
444.69509999998263;28892016;249695;59.5;
445.64139999999315;28831042;249999;60.5;
445.63809999998193;28963854;250915;60.5;
444.8664999999746;28935656;250549;59.5;
445.8207999999868;28867175;250854;59;
444.4363000000012;28924731;250304;60;
446.0078999999969;28885546;250915;60.5;
444.40160000001197;28947802;250366;60;
445.2367999999842;28851427;250426;60.5;
444.8197999999975;28936877;250488;60;
445.75619999997434;28875231;251159;60;
444.95919999998296;28987719;250366;60.5;
446.1448000000091;28872973;250914;60.5;
444.8149999999732;28951220;250305;60;
445.4472999999998;28803087;250488;60;
444.99680000002263;28990771;250853;60;
445.44719999999506;28857470;250915;60;
444.73970000000554;28931506;250610;60.5;
446.09640000000945;28925096;252441;61;
446.63959999999497;28915393;251159;60.5;
445.8421999999846;28899706;250000;60;
445.38219999999274;29019457;251525;60;
445.07070000001113;28869799;250365;60.5;
445.82769999999437;28937670;251098;60;
445.6155999999901;28899585;250549;60;
445.1030000000028;28892565;250243;60.5;
445.832699999999;28923693;250549;60;
445.54450000001816;28906542;250305;60.5;
445.9462000000058;28913317;251098;60;
444.7636000000057;28954027;250426;60;
445.7097000000067;28900500;250854;60.5;
445.488400000002;28928515;250610;59.5;
445.7443000000203;28959399;250915;60;
445.6772999999812;28883898;251159;60.5;
445.7027999999991;28943590;251098;60;
445.60920000000624;28890551;250243;60.5;
447.5834999999788;29094164;255310;60.5;
445.632500000007;28904162;250976;60;
445.5911999999953;28887438;250610;60.5;
445.80609999998705;28921862;250304;60.5;
444.4060999999929;28880419;249511;59.5;
445.83739999998943;28853747;249877;60;
445.03000000002794;28862353;249938;60.5;
444.89119999998366;28785632;249206;60.5;
445.6413000000175;28880419;249939;60.5;
444.49559999999474;28970019;249999;60.5;
445.89239999998244;28867419;250488;60.5;
444.9163000000117;28957018;250060;60;
444.9273000000103;28869677;249816;60.5;
445.1596000000136;28913805;250366;60.5;
445.67660000000615;28915759;250060;60;
445.2317000000039;28842578;249999;60.5;
445.10859999997774;28924242;249999;60;
445.37649999995483;28870104;250000;60;
445.5286999999662;28880603;251037;60;
446.8313999999664;29085680;252379;60;
445.3834999999963;28831957;250305;60;
445.44190000003437;28951158;250549;60.5;
445.7073000000091;28871631;250609;60;
445.02210000000196;28928636;250366;59.5;
444.8548999999766;28950122;250487;60.5;
446.1341999999713;28930956;251526;61;
446.22930000000633;28891955;250915;60;
444.8537999999826;28978502;250182;59.5;
445.93739999999525;28895983;251769;59.5;
445.6981000000378;29018847;250732;60;
445.5644999999786;28789599;250305;60;
444.4906999999657;28999255;250060;60.5;
445.3879999999772;28797838;250122;60;
444.8772000000463;28959399;250426;60;
446.9262999999919;29038683;252807;59.5;
445.54080000001704;28952624;251464;60;
446.31650000001537;28865221;251037;60;
445.70449999999255;28990893;250976;59;
444.4609000000055;28933092;250488;59.5;
446.44659999996657;28850512;249999;60;
444.60430000000633;28948596;250609;59.5;
445.2294999999576;28907824;250183;60;
445.2835999999661;28831896;250304;60;
445.0442000000039;28955065;250244;60;
445.0769000000437;28780077;250244;60.5;
444.97890000004554;28903063;249877;60;
444.888799999957;28937365;250610;59.5;
445.6848999999929;28814867;250243;59.5;
444.51819999999134;28947924;250671;59;
445.25969999999506;28858569;250305;60;
445.31419999996433;28958727;251037;60.5;
445.1860999999917;28926379;250670;60.5;
445.73220000002766;28862231;251281;60;
444.8454999999958;28917528;249878;59;
445.3503999999957;28853136;250366;60;
445.4024999999674;28889514;250671;59;
444.93800000002375;28891344;249755;59.5;
445.5051000000094;28858080;250854;59.5;
444.8927000000258;29004809;250427;59.5;
445.8398000000161;28863879;251159;59.5;
444.8020999999717;28920519;250365;59;
445.1831999999704;28944811;250305;60;
445.44839999999385;28811511;250304;60;
444.76189999998314;28896838;249511;59.5;
444.79819999996107;28905016;250487;60.5;
445.95450000005076;28878771;250793;60.5;
445.4667999999947;28975634;250854;59.5;
445.19169999996666;28950244;250366;60;
445.8156000000308;28891893;251281;60.5;
444.98969999997644;28915820;250487;60;
445.5249999999651;28914660;250366;60;
445.5198000000091;28843187;250366;59.5;
444.8954000000376;28943042;250549;59;
445.4199999999837;28881151;251037;60;
445.56300000002375;28876636;250121;60.5;
448.20980000001146;29040575;256164;60.5;
445.4762000000337;28948717;250854;60.5;
445.1025999999838;28933947;249999;59.5;
445.4089999999851;28890429;250549;60;
445.04720000003;28881396;249877;60;
444.86940000002505;28856738;250060;60.5;
445.62140000000363;28899523;249817;60;
445.90950000000885;28971728;250976;60;
444.6400999999605;28896593;249999;60.5;
445.93780000001425;28918994;251769;60;
445.83720000000903;28991380;251098;60;
444.8155999999726;28923999;250122;60.5;
445.67319999996107;28829272;250060;60;
445.0971000000136;28905565;250793;60;
445.03149999998277;28800463;249877;60.5;
445.0609000000404;28965929;250061;60;
445.0533999999752;28850818;250304;60;
445.3405999999959;28904894;250183;59.5;
445.4533999999985;28990343;250854;59.5;
445.53389999998035;28844043;250487;59.5;
444.55509999999776;28942858;249939;59.5;
446.1865000000107;28868090;250792;60.5;
444.68839999998454;28982714;250183;60.5;
446.0990999999922;28852770;250854;59.5;
445.17310000001453;28952013;249938;59.5;
445.3289999999688;28995837;251647;60;
470.6444999999949;30459761;265930;60.5;
445.8618000000133;28924853;250732;60;
445.49099999998;28994555;250854;60;
445.90459999995073;28856615;250732;60.5;
444.3636000000406;28902270;249694;59.5;
446.07219999999506;28900622;250854;60;
444.9179000000004;28968554;250304;60.5;
445.670599999954;28908373;250915;60;
445.3469000000041;28912341;250366;60;
445.17339999997057;28888110;250488;60;
445.15159999998286;28891344;250243;60;
445.43070000002626;28919482;250183;60;
445.4976000000024;28849230;249877;59;
445.1755000000121;28950671;250549;59;
445.9157000000123;28868761;250854;60;
445.0991999999969;28981738;250793;60.5;
445.9015000000363;28885729;251098;60.5;
446.1504999999888;29001940;252013;60;
445.6921999999904;28921740;251037;60;
446.2473999999929;28862353;251525;60;
444.31930000003194;28910937;249572;60;
445.70529999997234;28900072;250793;60;
445.33129999996163;28909411;250365;60;
445.40850000001956;28995837;251098;59.5;
446.03940000000875;28897203;251098;60;
444.8822999999975;28947558;250305;60;
445.82769999996526;28823230;250366;60.5;
445.4206000000122;28962145;250304;60.5;
445.1857000000309;28876086;250610;59.5;
445.9357000000309;28926867;250793;60.5;
444.62369999999646;28953600;250488;60;
446.0351999999839;28859850;250670;60;
444.72590000001946;28989428;250793;60.5;
445.92070000001695;28872607;251525;60;
444.3425999999745;28885485;249878;59.5;
445.90889999998035;28981859;251281;59.5;
445.2399999999907;28828784;250365;60;
444.9290000000037;28910510;250244;60.5;
445.9794999999576;28991747;251159;60;
445.54409999999916;28847766;251159;60.5;
445.6426999999676;28974230;250732;60.5;
445.67190000001574;28925341;250426;60;
445.655999999959;28908800;250976;60.5;
445.7858000000124;28900378;250854;60;
444.9992000000202;28958300;250549;60;
445.2483999999822;28828112;250243;60.5;
445.3605000000098;28968554;251098;60.5;
445.39000000001397;28924303;250366;59.5;
445.38670000003185;28898486;251098;60;
444.8719000000274;28880175;250365;60.5;
448.30160000000615;29017016;256592;59.5;
444.5480000000098;28921984;249633;59;
445.7658999999985;28828906;249755;60.5;
445.34130000002915;28937182;250488;60.5;
445.00319999997737;28944201;250182;60;
445.3185999999987;28873705;249756;60.5;
445.7687000000151;28933520;250670;61;
444.7239999999874;28958361;250122;60;
446.5081000000355;28889391;250487;60.5;
444.89890000002924;28915087;250122;60.5;
445.1451000000234;28887377;250243;60.5;
445.3810999999987;28926257;250243;60;
445.0402999999933;28907580;250122;59.5;
445.22950000001583;28824877;249938;59.5;
445.5402999999933;29023302;250610;60;
446.2063999999664;28886645;250487;61;
445.6573999999673;28973986;251159;60.5;
445.0260999999591;28944811;250061;60;
445.87589999998454;28851977;250671;60;
444.9975999999442;28880053;250731;59;
444.8413999999757;28953539;250488;59;
445.2403999999515;28797656;250244;59.5;
444.664300000004;28986681;250121;60.5;
445.75620000000345;28902697;250854;60;
445.4501000000164;28868273;250365;60;
444.9861999999848;28939196;250122;59.5;
445.22750000003725;28885302;250671;60;
445.6472000000067;28891405;249999;60;
445.5449999999837;28965075;250854;60.5;
445.2707999999984;28834094;250304;60.5;
445.1204999999609;28952013;250427;60;
445.6203000000096;28865405;249817;60.5;
445.71919999999227;28958727;250792;60.5;
445.69800000003306;28966418;251648;60;
445.4491000000271;28880053;250121;60;
445.907600000035;28938890;252258;60;
445.0407000000123;28957873;250243;60;
446.06630000000587;28869128;250915;59.5;
445.04039999999804;28976000;250244;60;
446.04059999994934;28880419;251037;61;
445.25130000000354;28941088;250060;60.5;
445.20960000000196;28926562;250305;60;
446.35249999997905;28937121;251586;60;
444.94389999995474;28941393;250244;60;
445.8323000000091;28843127;250243;60;
445.3652000000002;28956408;250854;59.5;
445.40580000000773;28848498;250305;60;
444.9065999999875;28892321;250304;60.5;
445.2485999999917;29004991;251220;60.5;
446.733899999992;28894580;250976;61;
445.9004999999888;28981310;251159;60;
444.8873999999487;28920275;250366;60;
446.15340000001015;28869677;250915;61;
445.219299999997;28980211;250976;60.5;
445.210699999996;28821277;250121;60;
445.38629999995464;28924914;251525;60;
445.3782999999821;28954150;250915;60;
446.03470000001835;28874438;251098;60;
445.1096999999718;28933031;250244;60;
445.3852000000188;28878649;250182;60;
446.43839999998454;28992236;250670;59.5;
445.0241999999853;28887804;250305;59;
445.71529999998165;28894091;250976;59.5;
445.0529999999562;28953662;250121;59;
445.17719999997644;28856493;250244;60;
445.4245000000228;28964587;250853;60.5;
445.2847999999649;28898180;250793;60.5;
445.31870000000345;28899645;250244;60.5;
445.78589999995893;28867907;250122;60.5;
445.9702999999863;28907275;250854;60.5;
445.031799999997;28972460;250365;60;
445.06180000002496;28864611;249999;60.5;
445.5587999999989;28875232;250121;60;
444.99370000005;28970079;250488;60;
445.74599999998463;28900866;250915;61;
446.90950000000885;29071520;255309;60;
445.5374999999767;28881518;250427;60;
445.1720000000205;28924364;249999;60;
445.719700000016;28881030;250183;59;
445.375;28882128;249572;60;
444.75560000003316;28952563;250244;60.5;
445.7921999999671;28809619;250731;60.5;
445.58950000000186;28961962;250244;60.5;
445.9746000000159;28886278;250793;60.5;
445.5407000000123;28992175;250183;59.5;
446.1889000000083;28872790;250670;59;
444.58279999997467;28967211;250000;60;
445.26879999996163;28840624;250060;60;
445.01309999998193;28931445;250427;60;
445.3642000000109;28929247;250732;60.5;
445.0200000000186;28862414;250182;60.5;
444.928899999999;28944689;250244;60.5;
446.1015999999945;28900500;250976;60;
445.26520000002347;28948961;250365;60;
445.2454999999609;28902026;250732;60;
445.0954999999958;28885973;249938;59.5;
444.91889999998966;28964098;250793;59.5;
445.93959999998333;28886279;250732;60;
444.28470000001835;28883715;249633;60;
445.81300000002375;28912402;251281;59.5;
445.2626000000164;28910387;250305;59;
444.90460000000894;28892321;250548;60;
445.60169999999925;28929247;250793;60.5;
444.8818999999785;28932482;250366;59.5;
446.31359999999404;28881335;250853;59;
445.19270000001416;28970080;250366;59;
445.6472000000067;28836841;250305;60;
444.7849999999744;28927172;250243;59;
445.0650000000023;28912523;250183;59;
445.9113999999827;28911914;250915;60;
444.094299999997;28892321;249755;60;
445.33090000000084;28887865;251098;60;
444.7019999999902;28890429;249633;60;
445.2133999999496;28874499;250671;60;
445.07459999999264;28976793;250488;60;
446.4396999999881;28861682;251525;60;
445.93859999999404;29002428;251281;59.5;
444.99660000001313;28918566;250304;60;
445.655299999984;28924731;250976;59.5;
444.7514000000083;28944689;250610;59.5;
445.67129999998724;28785754;251220;60.5;
444.71590000001015;28919909;249572;60.5;
446.15849999996135;28861010;250915;60;
445.1050000000396;28974230;250243;59.5;
445.17269999999553;28869250;250549;60.5;
444.9286999999895;28919909;250365;60.5;
445.4087999999756;28864428;250488;60.5;
444.91930000000866;28898668;250427;60.5;
445.3208999999915;28998400;250853;60.5;
445.72280000004685;28896594;251220;60.5;
444.54119999997783;28858202;249695;60;
445.60029999999097;28918505;251037;60;
445.6230000000214;28886401;251647;59.5;
444.8833999999915;28897937;249694;60;
445.39669999998296;28818590;250304;60.5;
443.9762000000337;28905993;249938;60;
446.218200000003;28899096;251037;60;
446.0712000000058;28996325;252685;60;
445.47220000001835;28949816;251464;60.5;
445.4428000000189;28811694;250366;60.5;
445.1103000000003;29000597;250488;60;
445.77939999999944;28811572;250427;60;
444.5368000000017;28973559;250548;60;
445.3261000000057;28822680;250427;60.5;
445.102600000042;28909838;250366;60.5;
444.77309999999125;28873034;249877;60;
445.539700000023;28907397;250915;60.5;
444.58499999996275;28917345;250549;59;
446.15499999996973;28984423;251281;60;
447.0100000000093;28940844;254821;61;
445.6417000000365;29008226;251586;60.5;
445.1327000000165;28815844;249878;60;
444.51800000004005;28928454;249572;60.5;
445.7292000000016;28886767;250731;60.5;
444.43539999995846;28952013;250244;60;
445.67230000003474;28833789;249999;60;
445.56140000000596;28977648;250671;60;
444.6942000000272;28935412;249938;59.5;
445.9010000000126;28877733;250610;60.5;
445.2591999999713;28923205;249999;60.5;
444.67189999995753;28941576;249878;60;
445.7969999999623;28898181;250915;61;
444.7258000000147;28837817;249328;60.5;
445.3330000000424;28980211;250731;60.5;
445.68150000000605;28832385;250061;60;
446.36469999997644;28977892;252013;59;
444.8364999999758;28941698;250122;59.5;
445.71810000005644;28885791;250854;60.5;
445.6384000000544;28928942;250121;60.5;
444.94049999996787;28940355;250121;60.5;
445.52150000003166;28869738;250610;60.5;
445.07779999997;28969287;250427;60;
446.02049999998417;28878099;250976;60;
444.4409999999916;28879809;249633;60;
445.2518000000273;28926806;250122;60.5;
445.13669999997364;28817553;250182;60;
444.8572999999742;28968065;250488;60;
445.2361000000383;28819018;250121;60.5;
444.7441000000108;28964037;250244;60;
445.86230000003707;28868396;250670;60;
447.1881000000285;29030931;252380;60;
445.5117999999784;29032885;251220;60.5;
445.40200000000186;28800463;250305;60.5;
444.18030000000726;28909899;249816;60;
445.87569999997504;28826038;250244;60.5;
445.4279000000097;28968004;250854;60.5;
444.48810000001686;28866076;249816;60;
445.4269000000204;28863573;250122;60.5;
445.06079999997746;28877795;250304;60;
444.6255999999703;28961169;250427;60;
445.63059999997495;28814684;250488;60.5;
444.7370000000228;28972765;250121;60.5;
445.8271999999997;28876452;251159;61;
444.6533000000054;28965991;250244;60.5;
445.77309999999125;28806627;250243;59.5;
445.2782999999472;28937609;250243;59.5;
445.4721000000136;28918810;250610;61;
445.1762999999919;28824084;250427;60.5;
445.1394999999902;28960192;250609;59.5;
444.81140000000596;28856494;250366;60.5;
445.09189999999944;28922716;250305;60.5;
444.84499999997206;28904223;250487;60.5;
445.73969999997644;28892687;250976;60.5;
444.946100000001;28939257;250244;60;
445.6109000000288;28852954;250426;60.5;
445.1982999999891;28894457;250488;60.5;
444.5084999999963;28893602;249511;60;
445.82620000001043;28889148;251159;60.5;
445.11879999999655;28943041;250122;60;
445.2265999999945;28854113;250243;60;
445.23079999996116;28909899;250548;59.5;
445.17759999999544;28890002;250183;59.5;
444.4676000000327;28828662;249999;60;
445.5822000000044;28870226;250182;60;
444.89340000000084;28952807;250793;60;
445.7722000000067;28905566;251037;60;
444.94699999998556;28951647;250304;60;
445.25479999999516;28821825;250305;60.5;
445.36759999999776;28989428;251159;60.5;
445.52919999998994;28920641;250671;60.5;
446.98560000001453;29021838;252807;60.5;
445.37570000003325;28961473;250915;60.5;
446.7126999999746;28849292;250976;60.5;
446.6624999999767;29061632;254821;60;
445.2497999999905;28826708;250060;60;
444.42499999998836;28880481;249145;60;
445.32459999999264;28909533;249877;60.5;
445.3851999999606;28908983;250671;60.5;
445.0439999999944;28939562;249999;60.5;
445.34759999997914;28807727;249939;60;
444.04769999999553;28914355;249572;60;
446.0522999999812;28917284;250915;60.5;
445.03470000001835;28855090;250304;60;
444.8539999999921;28900682;249328;60;
445.641100000008;28800158;249755;59.5;
444.8830999999773;28975024;250305;59;
445.22179999999935;28896715;250182;60;
445.0765999999712;28819568;250060;60;
445.06320000003325;28978563;251403;59.5;
444.93580000003567;28817614;249999;60.5;
444.7932000000146;28880175;250366;60.5;
445.23499999998603;28881823;250183;60.5;
445.2883000000147;28882861;250365;60.5;
445.6770999999717;28948046;250671;60.5;
444.8250999999582;28947679;250060;61;
445.7734000000055;28842090;250793;60.5;
444.38850000000093;28922472;249511;60.5;
446.875400000019;28969469;251708;60.5;
445.2361000000383;28927783;250244;60;
444.884400000039;28893236;250182;60;
444.68859999999404;28903186;250244;60;
446.1086999999825;28863756;250732;60;
445.0040999999619;28991747;250243;60;
446.030299999984;28888964;251037;60;
444.976399999985;28961718;250305;60;
445.74050000001444;28897570;250793;60.5;
445.1996999999974;28897937;250182;60.5;
444.95059999998193;28918810;250305;59.5;
444.7597000000533;28903673;250304;59.5;
446.13939999998547;28871936;250793;59.5;
444.19069999997737;28972582;250243;59;
445.72489999997197;28832629;250122;60;
444.5920000000042;28962572;250060;61;
445.83399999997346;28894457;251037;60.5;
445.4326000000001;28925097;251037;60;
445.55239999998594;28921679;250915;60;
444.9529999999795;28907092;250610;59.5;
445.19169999996666;28892931;250243;60;
445.18880000000354;28990832;251220;60.5;
445.5926000000327;28828234;250061;60.5;
444.444599999988;28961290;250182;60;
445.9036999999662;28898242;251037;60.5;
444.9589000000269;28898119;250305;60.5;
445.0974999999744;28905627;250548;60.5;
445.55020000005607;28853930;250183;60.5;
444.6844000000274;28945299;250304;59.5;
445.4563999999664;28949694;251281;60;
445.02350000001024;28855700;250427;60;
444.7406000000192;28875049;249755;60;
444.7041999999783;28793262;249694;60.5;
445.23810000001686;28994188;251037;60;
447.1295000000391;29030382;254149;60.5;
