Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
binary-trees,35.2,26.9,0.0,1.29,723,131.25,0
binary-trees,33.58,25.78,0.0,1.24,679,131.25,0
binary-trees,33.69,25.83,0.0,1.23,686,131.25,0
binary-trees,35.36,26.95,0.0,1.34,735,131.25,0
binary-trees,34.14,26.14,0.0,1.22,699,131.25,0
binary-trees,33.64,25.89,0.0,1.2,677,131.25,0
binary-trees,32.62,25.28,0.0,1.23,642,131.25,0
binary-trees,32.75,25.33,0.0,1.21,645,131.25,0
binary-trees,33.14,25.7,0.0,1.21,652,131.25,0
binary-trees,32.94,25.45,0.0,1.31,651,131.25,0
binary-trees,34.25,26.35,0.0,1.2,692,131.25,0
binary-trees,32.48,25.18,0.0,1.18,638,131.25,0
binary-trees,34.93,26.76,0.0,1.27,712,131.25,0
binary-trees,34.78,26.69,0.0,1.28,705,131.25,0
binary-trees,32.89,25.51,0.0,1.25,643,131.25,0
binary-trees,33.3,25.72,0.0,1.23,659,131.25,0
binary-trees,35.09,26.89,0.0,1.29,715,131.25,0
binary-trees,34.6,26.49,0.0,1.29,706,131.25,0
binary-trees,34.17,26.32,0.0,1.27,682,131.25,0
binary-trees,32.51,25.17,0.0,1.22,640,131.25,0
binary-trees,33.93,26.15,0.0,1.24,680,131.25,0
binary-trees,34.15,26.25,0.0,1.19,691,131.25,0
binary-trees,34.68,26.67,0.0,1.29,697,131.25,0
binary-trees,32.66,25.27,0.0,1.18,645,131.25,0
binary-trees,33.67,25.99,0.0,1.25,670,131.25,0
binary-trees,32.9,25.41,0.0,1.27,652,131.25,0
binary-trees,32.6,25.2,0.0,1.19,646,131.25,0
binary-trees,32.88,25.38,0.0,1.21,652,131.25,0
binary-trees,33.48,25.81,0.0,1.23,669,131.25,0
binary-trees,32.83,25.34,0.0,1.21,652,131.25,0
binary-trees,34.42,26.47,0.0,1.29,690,131.25,0
binary-trees,33.13,25.59,0.0,1.26,657,131.25,0
binary-trees,32.58,25.23,0.0,1.21,643,131.25,0
binary-trees,33.13,25.59,0.0,1.23,657,131.25,0
binary-trees,33.18,25.69,0.0,1.19,654,131.25,0
binary-trees,33.78,26.11,0.0,1.19,671,131.25,0
binary-trees,33.16,25.62,0.0,1.23,656,131.25,0
binary-trees,32.61,25.24,0.0,1.18,645,131.25,0
binary-trees,33.97,26.21,0.0,1.24,678,131.25,0
binary-trees,32.72,25.32,0.0,1.28,645,131.25,0
binary-trees,32.68,25.3,0.0,1.19,644,131.25,0
binary-trees,33.03,25.56,0.0,1.19,650,131.25,0
binary-trees,34.73,26.74,0.0,1.27,697,131.25,0
binary-trees,32.86,25.41,0.0,1.21,648,131.25,0
binary-trees,33.35,25.75,0.0,1.24,663,131.25,0
