Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
binary-trees,56.36,49.47,0.0,1.17,598,131.25,0
binary-trees,56.15,49.23,0.0,1.16,599,131.25,0
binary-trees,57.34,50.39,0.0,1.19,603,131.25,0
binary-trees,54.63,47.94,0.0,1.21,577,131.25,0
binary-trees,49.03,42.73,0.0,1.11,544,131.25,0
binary-trees,50.93,44.88,0.0,1.14,523,131.25,0
binary-trees,53.35,47.02,0.0,1.14,546,131.25,0
binary-trees,49.79,43.92,0.0,1.07,511,131.25,0
binary-trees,50.08,44.14,0.0,1.07,514,131.25,0
binary-trees,48.49,42.54,0.0,1.08,516,131.25,0
binary-trees,55.44,48.97,0.0,1.18,557,131.25,0
binary-trees,50.44,44.46,0.0,1.09,516,131.25,0
binary-trees,57.02,50.25,0.0,1.19,586,131.25,0
binary-trees,53.07,46.82,0.0,1.11,540,131.25,0
binary-trees,53.46,46.99,0.0,1.2,559,131.25,0
binary-trees,49.44,43.39,0.0,1.13,521,131.25,0
binary-trees,51.61,45.42,0.0,1.12,537,131.25,0
binary-trees,52.3,46.1,0.0,1.18,532,131.25,0
binary-trees,50.68,44.66,0.0,1.08,522,131.25,0
binary-trees,50.08,44.11,0.0,1.1,518,131.25,0
binary-trees,55.04,48.32,0.0,1.2,577,131.25,0
binary-trees,51.09,45.04,0.0,1.08,528,131.25,0
binary-trees,57.69,50.76,0.0,1.19,599,131.25,0
binary-trees,51.16,45.07,0.0,1.1,528,131.25,0
binary-trees,53.8,47.39,0.0,1.1,557,131.25,0
binary-trees,51.31,45.24,0.0,1.1,526,131.25,0
binary-trees,55.73,49.11,0.0,1.15,573,131.25,0
binary-trees,52.55,46.35,0.0,1.09,537,131.25,0
binary-trees,56.43,49.78,0.0,1.16,574,131.25,0
binary-trees,56.25,49.69,0.0,1.16,568,131.25,0
binary-trees,48.38,42.38,0.0,1.08,520,131.25,0
binary-trees,54.79,48.16,0.0,1.17,577,131.25,0
binary-trees,53.26,46.93,0.0,1.09,548,131.25,0
binary-trees,54.24,47.77,0.0,1.12,561,131.25,0
binary-trees,52.47,46.19,0.0,1.12,543,131.25,0
binary-trees,52.09,45.87,0.0,1.08,540,131.25,0
binary-trees,51.14,45.09,0.0,1.07,525,131.25,0
binary-trees,56.25,49.54,0.0,1.17,580,131.25,0
binary-trees,54.83,48.25,0.0,1.16,569,131.25,0
binary-trees,50.3,44.3,0.0,1.12,517,131.25,0
binary-trees,58.39,51.38,0.0,1.22,605,131.25,0
binary-trees,50.77,44.69,0.0,1.11,523,131.25,0
binary-trees,50.32,44.34,0.0,1.07,518,131.25,0
binary-trees,60.52,53.26,0.0,1.26,628,131.25,0
binary-trees,51.51,45.28,0.0,1.08,540,131.25,0
