Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
k-nucleotide,128.03,111.99,0.0,1.86,1428,153.46,0
k-nucleotide,131.16,114.64,0.0,2.19,1457,153.46,0
k-nucleotide,129.27,113.1,0.0,1.96,1436,153.46,0
k-nucleotide,128.04,112.1,0.0,1.71,1421,153.46,0
k-nucleotide,131.35,114.75,0.0,2.22,1466,153.46,0
k-nucleotide,128.4,112.4,0.0,1.9,1424,153.46,0
k-nucleotide,129.55,113.44,0.0,1.79,1434,153.46,0
k-nucleotide,130.16,113.97,0.0,1.98,1436,153.46,0
k-nucleotide,128.23,112.33,0.0,1.69,1421,153.46,0
k-nucleotide,128.67,112.69,0.0,1.83,1422,153.46,0
