Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
reverse-complement,627.9,505.57,0.0,6.37,11043,244.12,0
reverse-complement,617.64,495.47,0.0,6.37,11026,244.12,0
reverse-complement,622.15,500.1,0.0,6.36,11017,244.12,0
reverse-complement,607.68,485.59,0.0,6.36,11022,244.12,0
reverse-complement,616.89,494.26,0.0,6.39,11070,244.12,0
reverse-complement,626.62,503.97,0.0,6.39,11075,244.12,0
reverse-complement,643.81,521.61,0.0,6.37,11033,244.12,0
reverse-complement,635.39,513.07,0.0,6.38,11040,244.12,0
reverse-complement,626.76,504.24,0.0,6.38,11061,244.12,0
reverse-complement,628.25,506.13,0.0,6.36,11020,244.12,0
reverse-complement,629.81,507.51,0.0,6.37,11041,244.12,0
reverse-complement,623.94,501.79,0.0,6.37,11028,244.12,0
reverse-complement,628.14,505.85,0.0,6.37,11038,244.12,0
reverse-complement,647.77,524.97,0.0,6.4,11086,244.12,0
reverse-complement,639.34,516.59,0.0,6.4,11080,244.12,0
reverse-complement,646.7,519.13,0.0,6.64,11516,244.12,0
reverse-complement,663.82,541.72,0.0,6.36,11022,244.12,0
reverse-complement,669.91,547.53,0.0,6.38,11043,244.12,0
reverse-complement,664.42,542.44,0.0,6.35,11010,244.12,0
reverse-complement,662.15,536.33,0.0,6.55,11358,244.12,0
reverse-complement,654.34,532.36,0.0,6.35,11010,244.12,0
reverse-complement,651.25,529.2,0.0,6.36,11017,244.12,0
reverse-complement,648.29,525.62,0.0,6.39,11070,244.12,0
reverse-complement,658.85,534.77,0.0,6.46,11201,244.12,0
reverse-complement,-261510.87,511.07,0.0,6.36,11018,244.12,0
reverse-complement,633.14,511.09,0.0,6.36,11015,244.12,0
reverse-complement,645.79,523.66,0.0,6.36,11023,244.12,0
reverse-complement,654.69,532.72,0.0,6.36,11008,244.12,0
reverse-complement,635.05,513.13,0.0,6.35,11004,244.12,0
reverse-complement,624.58,502.47,0.0,6.36,11019,244.12,0
reverse-complement,634.0,511.97,0.0,6.36,11014,244.12,0
reverse-complement,652.42,530.27,0.0,6.37,11025,244.12,0
reverse-complement,657.03,534.92,0.0,6.36,11020,244.12,0
reverse-complement,636.25,514.33,0.0,6.35,11006,244.12,0
reverse-complement,622.04,499.99,0.0,6.36,11017,244.12,0
reverse-complement,632.73,510.51,0.0,6.37,11030,244.12,0
reverse-complement,643.58,521.67,0.0,6.35,11004,244.12,0
reverse-complement,669.22,547.17,0.0,6.36,11016,244.12,0
reverse-complement,649.06,527.12,0.0,6.35,11005,244.12,0
reverse-complement,651.88,529.86,0.0,6.36,11013,244.12,0
reverse-complement,637.55,515.53,0.0,6.36,11013,244.12,0
reverse-complement,649.01,526.96,0.0,6.36,11019,244.12,0
reverse-complement,654.98,532.81,0.0,6.37,11029,244.12,0
reverse-complement,670.74,542.47,0.0,6.67,11575,244.12,0
reverse-complement,653.0,527.25,0.0,6.54,11350,244.12,0
