Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
regex-redux,50.94,8.67,0.0,2.4,3818,148.5,0
regex-redux,50.58,8.44,0.0,2.37,3807,148.5,0
regex-redux,50.54,8.34,0.0,2.37,3813,148.5,0
regex-redux,50.41,8.2,0.0,2.38,3812,148.5,0
regex-redux,51.07,8.85,0.0,2.38,3813,148.5,0
regex-redux,50.76,8.53,0.0,2.38,3815,148.5,0
regex-redux,50.69,8.46,0.0,2.39,3815,148.5,0
regex-redux,50.48,8.32,0.0,2.39,3808,148.5,0
regex-redux,52.22,8.99,0.0,2.43,3906,148.5,0
regex-redux,50.7,8.54,0.0,2.39,3808,148.5,0
regex-redux,50.86,8.67,0.0,2.38,3811,148.5,0
regex-redux,51.42,8.71,0.0,2.41,3859,148.5,0
regex-redux,51.05,8.88,0.0,2.38,3809,148.5,0
regex-redux,51.32,9.12,0.0,2.39,3814,148.5,0
regex-redux,51.08,8.9,0.0,2.38,3810,148.5,0
regex-redux,50.84,8.71,0.0,2.37,3805,148.5,0
regex-redux,50.74,8.6,0.0,2.38,3807,148.5,0
regex-redux,50.94,8.81,0.0,2.37,3805,148.5,0
regex-redux,51.07,8.9,0.0,2.37,3809,148.5,0
regex-redux,50.97,8.76,0.0,2.38,3813,148.5,0
regex-redux,50.78,8.56,0.0,2.38,3814,148.5,0
regex-redux,50.79,8.61,0.0,2.39,3811,148.5,0
regex-redux,50.47,8.3,0.0,2.37,3809,148.5,0
regex-redux,50.37,8.1,0.0,2.39,3819,148.5,0
regex-redux,48.86,8.14,0.0,2.31,3680,148.5,0
regex-redux,50.08,7.89,0.0,2.37,3811,148.5,0
regex-redux,50.41,8.26,0.0,2.38,3806,148.5,0
regex-redux,48.7,7.95,0.0,2.31,3681,148.5,0
regex-redux,50.26,8.14,0.0,2.37,3805,148.5,0
regex-redux,50.46,8.34,0.0,2.38,3805,148.5,0
regex-redux,50.3,8.1,0.0,2.38,3812,148.5,0
regex-redux,50.61,8.42,0.0,2.38,3811,148.5,0
regex-redux,50.48,8.29,0.0,2.38,3811,148.5,0
regex-redux,49.68,8.87,0.0,2.32,3685,148.5,0
regex-redux,50.48,8.3,0.0,2.37,3810,148.5,0
regex-redux,50.57,8.26,0.0,2.39,3821,148.5,0
regex-redux,51.58,8.37,0.0,2.43,3904,148.5,0
regex-redux,49.36,8.59,0.0,2.31,3683,148.5,0
regex-redux,50.75,8.61,0.0,2.38,3806,148.5,0
regex-redux,49.47,8.64,0.0,2.3,3687,148.5,0
regex-redux,51.14,8.96,0.0,2.37,3809,148.5,0
regex-redux,50.68,8.55,0.0,2.37,3806,148.5,0
regex-redux,50.6,8.49,0.0,2.38,3804,148.5,0
regex-redux,50.63,8.47,0.0,2.37,3809,148.5,0
regex-redux,50.61,8.49,0.0,2.38,3804,148.5,0
