Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
fasta,540.18,475.92,0.0,3.23,5807,12.23,0
fasta,517.28,455.9,0.0,3.08,5538,12.23,0
fasta,528.11,464.6,0.0,3.19,5734,12.23,0
fasta,536.02,471.52,0.0,3.24,5826,12.23,0
fasta,518.65,451.87,0.0,3.35,6030,12.23,0
fasta,403.11,334.27,0.0,3.46,6220,12.23,0
fasta,424.75,352.16,0.0,3.65,6556,12.23,0
fasta,546.05,453.05,0.0,4.67,8404,12.23,0
fasta,562.72,466.69,0.0,4.82,8669,12.23,0
fasta,564.8,468.46,0.0,4.84,8698,12.23,0
fasta,527.98,438.07,0.0,4.52,8123,12.23,0
fasta,517.37,428.99,0.0,4.44,7979,12.23,0
fasta,556.49,461.67,0.0,4.76,8561,12.23,0
fasta,519.72,430.96,0.0,4.46,8017,12.23,0
fasta,567.96,471.15,0.0,4.86,8745,12.23,0
fasta,525.79,436.19,0.0,4.5,8086,12.23,0
fasta,395.85,328.3,0.0,3.39,6103,12.23,0
fasta,398.87,330.85,0.0,3.42,6146,12.23,0
fasta,424.04,351.61,0.0,3.64,6536,12.23,0
fasta,561.64,465.9,0.0,4.81,8647,12.23,0
fasta,515.75,427.81,0.0,4.42,7944,12.23,0
fasta,515.17,427.4,0.0,4.41,7925,12.23,0
fasta,450.25,373.36,0.0,3.86,6944,12.23,0
fasta,405.63,336.47,0.0,3.47,6244,12.23,0
fasta,433.67,359.73,0.0,3.72,6680,12.23,0
fasta,401.79,333.25,0.0,3.44,6188,12.23,0
fasta,504.91,418.8,0.0,4.33,7781,12.23,0
fasta,526.83,436.98,0.0,4.51,8114,12.23,0
fasta,522.38,433.3,0.0,4.48,8045,12.23,0
fasta,466.68,387.14,0.0,4.0,7182,12.23,0
fasta,518.63,430.13,0.0,4.45,7991,12.23,0
fasta,468.42,388.63,0.0,4.01,7209,12.23,0
fasta,409.53,339.58,0.0,3.51,6315,12.23,0
fasta,406.13,336.9,0.0,3.48,6253,12.23,0
fasta,428.97,355.87,0.0,3.68,6606,12.23,0
fasta,400.34,332.02,0.0,3.43,6165,12.23,0
fasta,400.39,332.14,0.0,3.43,6167,12.23,0
fasta,427.18,354.33,0.0,3.66,6580,12.23,0
fasta,415.17,344.37,0.0,3.56,6394,12.23,0
fasta,400.79,332.44,0.0,3.43,6173,12.23,0
fasta,403.41,334.63,0.0,3.46,6214,12.23,0
fasta,435.46,361.19,0.0,3.73,6705,12.23,0
fasta,461.3,382.61,0.0,3.96,7110,12.23,0
fasta,460.37,381.9,0.0,3.94,7085,12.23,0
fasta,448.81,372.28,0.0,3.85,6912,12.23,0
