Algorithm,Package Energy (J),Core Energy (J),Uncore Energy (J),DRAM Energy (J),Elapsed Time (ms),Total Memory (MB),Peak Memory (MB)
n-body,100.1,44.68,0.0,2.8,5007,1.87,0
n-body,97.19,41.95,0.0,2.78,4990,1.87,0
n-body,97.65,41.92,0.0,2.8,5036,1.87,0
n-body,95.37,40.18,0.0,2.77,4987,1.87,0
n-body,96.51,41.96,0.0,2.74,4929,1.87,0
n-body,95.94,40.71,0.0,2.78,4991,1.87,0
n-body,95.93,40.47,0.0,2.79,5010,1.87,0
n-body,96.9,41.22,0.0,2.8,5031,1.87,0
n-body,98.23,42.75,0.0,2.79,5012,1.87,0
n-body,97.53,41.86,0.0,2.8,5031,1.87,0
n-body,97.34,41.55,0.0,2.8,5040,1.87,0
n-body,96.42,40.65,0.0,2.81,5039,1.87,0
n-body,96.61,41.45,0.0,2.77,4986,1.87,0
n-body,96.88,41.06,0.0,2.81,5043,1.87,0
n-body,97.48,41.65,0.0,2.81,5044,1.87,0
n-body,97.79,41.96,0.0,2.81,5045,1.87,0
n-body,96.84,41.02,0.0,2.81,5043,1.87,0
n-body,96.66,40.84,0.0,2.81,5044,1.87,0
n-body,97.28,42.14,0.0,2.77,4984,1.87,0
n-body,96.6,40.78,0.0,2.81,5043,1.87,0
n-body,96.45,40.63,0.0,2.81,5044,1.87,0
n-body,97.9,42.15,0.0,2.8,5036,1.87,0
n-body,94.41,39.79,0.0,2.75,4937,1.87,0
n-body,96.45,40.6,0.0,2.81,5045,1.87,0
n-body,96.91,41.49,0.0,2.79,5008,1.87,0
n-body,96.76,41.07,0.0,2.8,5030,1.87,0
n-body,96.31,40.91,0.0,2.78,5006,1.87,0
n-body,95.79,40.83,0.0,2.76,4966,1.87,0
n-body,97.86,42.02,0.0,2.81,5044,1.87,0
n-body,97.65,41.88,0.0,2.81,5040,1.87,0
n-body,95.82,41.07,0.0,2.75,4947,1.87,0
n-body,100.19,44.97,0.0,2.78,4988,1.87,0
n-body,99.56,44.18,0.0,2.78,5004,1.87,0
n-body,100.83,45.14,0.0,2.8,5030,1.87,0
n-body,99.72,44.33,0.0,2.78,5004,1.87,0
n-body,100.26,44.86,0.0,2.79,5005,1.87,0
n-body,100.0,44.62,0.0,2.78,5004,1.87,0
n-body,100.0,44.62,0.0,2.78,5004,1.87,0
n-body,102.41,46.09,0.0,2.83,5087,1.87,0
n-body,100.84,45.47,0.0,2.78,5004,1.87,0
n-body,100.78,45.4,0.0,2.78,5004,1.87,0
n-body,100.5,45.09,0.0,2.79,5005,1.87,0
n-body,100.87,45.49,0.0,2.78,5004,1.87,0
n-body,99.5,44.12,0.0,2.78,5004,1.87,0
n-body,101.1,45.71,0.0,2.78,5004,1.87,0
