Elapsed Time (ms);Package Energy (µJ);DRAM Energy (µJ);Temperature (C°);BenchmarkReturnValue
5304.562899999786;215965267;6618940;58.5;
5320.12229999993;217997306;6626875;58.5;
5304.3523999997415;216953607;6604414;57.5;
5306.692700000014;217201104;6631758;57;
5302.7260999996215;218625966;6617292;57;
5303.8906000000425;216924921;6636824;56.5;
5300.805199999828;217025018;6637373;57.5;
5316.447999999858;215431272;6650740;58;
5295.4218999999575;215380980;6620039;58.5;
5293.110299999826;217657341;6631086;58.5;
5293.027900000103;216161495;6622664;57.5;
5268.794299999718;217883171;6596113;58;
5307.849800000433;217400140;6637434;57.5;
5317.504399999976;216521052;6639815;57.5;
5305.617399999872;216672846;6629011;58.5;
5299.564599999692;217542534;6629011;58;
5316.658300000243;218529897;6609846;58.5;
5298.308800000232;217891471;6605024;60.5;
5310.657499999739;218749562;6641524;59;
5317.458800000139;215627622;6639570;56.5;
5294.93889999995;215143309;6641707;57;
5317.315900000278;218767690;6611250;56.5;
5298.0139999999665;218143240;6639082;59;
5289.738700000104;216502376;6624251;59;
5286.045200000051;213196964;6606245;57;
5287.003099999856;214022645;6605818;57;
5289.340799999889;213664187;6615584;57.5;
5331.510499999858;217666984;6635297;58;
5297.180099999998;217271905;6608382;54.5;
5335.375500000082;218247000;6668806;54;
5312.902100000065;218202505;6634993;57;
5318.181300000288;218200186;6649092;56.5;
5297.427699999884;216920893;6631758;56;
5331.501099999994;216692377;6666059;56.5;
5325.398200000171;217085443;6646345;57.5;
5348.807899999898;215182005;6678023;57.5;
5313.126799999736;218407339;6634138;57.5;
5297.261299999896;214299012;6609785;57;
5327.726299999747;214805114;6632613;55.5;
5308.594599999953;218257193;6632673;56;
5314.470599999651;216852961;6655318;56;
5330.724200000055;215813290;6665998;58.5;
5328.149199999869;214791504;6644880;62.5;
5325.710800000001;214954589;6638655;60;
5315.478099999949;215955746;6655745;57.5;
5296.473899999633;216166072;6614790;55;
5313.00410000002;217426506;6653486;55;
5293.070499999914;212977849;6615096;57.5;
5331.023099999875;214275513;6665205;56.5;
5312.56790000014;214376344;6650923;56.5;
5299.939199999906;220461410;6619307;57;
5324.495499999728;216162350;6646833;57;
5278.705899999943;214576965;6617476;57;
5317.807399999816;216903192;6612959;59.5;
5306.717399999965;215443235;6614607;59.5;
5289.333899999969;215950314;6633162;58.5;
5297.432399999816;215527830;6630537;58.5;
5299.926199999638;215866391;6623640;57.5;
5319.01900000032;216969659;6624922;57.5;
5317.733800000045;215934079;6623458;57;
5286.959500000346;212401983;6600386;60;
5296.727500000037;215294798;6634382;60.5;
5289.564999999944;214995726;6621199;57.5;
5325.181300000288;214982604;6656233;59.5;
5299.855800000019;216897577;6620222;58.5;
5288.414499999955;213590335;6618086;56.5;
5295.592900000047;215257749;6631697;57.5;
5303.69849999994;215429014;6648787;56.5;
5315.372600000352;215892209;6632124;57;
5316.509099999908;217084100;6619917;59;
5304.76370000001;216424312;6627974;58.5;
5302.927600000054;217000421;6630537;56.5;
5311.405100000091;217085687;6651533;57;
5312.502299999818;214057314;6645125;58;
5317.516899999697;216500117;6646833;57;
5310.155900000129;216991571;6638472;56.5;
5316.090299999807;213230960;6643660;57;
5294.481200000271;214435242;6603559;56.5;
5289.250999999698;213165165;6620040;57;
5322.752599999774;215362608;6625898;60;
5332.699900000356;215177550;6653365;60;
5326.939499999862;215355466;6668562;58;
5333.439799999818;215531553;6667707;57;
5318.438699999824;215610654;6663252;57;
5335.003500000108;214907104;6660445;58;
5321.977999999654;215781918;6638837;58;
5309.3981000003405;215773739;6623518;60;
5296.108399999794;216819269;6635848;62;
5297.527299999725;211557869;6647566;62;
5300.135199999902;214539428;6629072;60.5;
